id,gene,description
cg04161365,DHRS13,dehydrogenase/reductase 13 [Source:HGNC Symbol;Acc:HGNC:28326]
cg04198824,USPL1,ubiquitin specific peptidase like 1 [Source:HGNC Symbol;Acc:HGNC:20294]
cg04334324,ZNF530,zinc finger protein 530 [Source:HGNC Symbol;Acc:HGNC:29297]
cg04669894,TBL2,transducin beta like 2 [Source:HGNC Symbol;Acc:HGNC:11586]
cg04729562,CHSY3,chondroitin sulfate synthase 3 [Source:HGNC Symbol;Acc:HGNC:24293]
cg04733431,C4orf34,NA
cg04767753,PSMG4,proteasome assembly chaperone 4 [Source:HGNC Symbol;Acc:HGNC:21108]
cg04918921,CCDC64,NA
cg04956806,TCEA2,transcription elongation factor A2 [Source:HGNC Symbol;Acc:HGNC:11614]
cg05234888,ITPR3,inositol 1,4,5-trisphosphate receptor type 3 [Source:HGNC Symbol;Acc:HGNC:6182]
cg05257600,TMEM161B,transmembrane protein 161B [Source:HGNC Symbol;Acc:HGNC:28483]
cg05303842,SLC26A6,solute carrier family 26 member 6 [Source:HGNC Symbol;Acc:HGNC:14472]
cg05557255,TSSC4,tumor suppressing subtransferable candidate 4 [Source:HGNC Symbol;Acc:HGNC:12386]
cg05595134,MRPL15,mitochondrial ribosomal protein L15 [Source:HGNC Symbol;Acc:HGNC:14054]
cg05629195,ABCF3,ATP binding cassette subfamily F member 3 [Source:HGNC Symbol;Acc:HGNC:72]
cg05698069,PDLIM2,PDZ and LIM domain 2 [Source:HGNC Symbol;Acc:HGNC:13992]
cg06046705,ANKRD50,ankyrin repeat domain 50 [Source:HGNC Symbol;Acc:HGNC:29223]
cg06110816,DUSP5,dual specificity phosphatase 5 [Source:HGNC Symbol;Acc:HGNC:3071]
cg06162493,GGNBP2,gametogenetin binding protein 2 [Source:HGNC Symbol;Acc:HGNC:19357]
cg06284322,TAF7,TATA-box binding protein associated factor 7 [Source:HGNC Symbol;Acc:HGNC:11541]
cg06382459,SKI,SKI proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10896]
cg06823926,SNUPN,snurportin 1 [Source:HGNC Symbol;Acc:HGNC:14245]
cg06842637,PBX3,PBX homeobox 3 [Source:HGNC Symbol;Acc:HGNC:8634]
cg06862150,G3BP1,G3BP stress granule assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:30292]
cg06931245,FZD3,frizzled class receptor 3 [Source:HGNC Symbol;Acc:HGNC:4041]
cg06988775,AHCYL2,adenosylhomocysteinase like 2 [Source:HGNC Symbol;Acc:HGNC:22204]
cg07300610,ZNF688,zinc finger protein 688 [Source:HGNC Symbol;Acc:HGNC:30489]
cg07399369,CHST2,carbohydrate sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:1970]
cg07441272,RPL39L,ribosomal protein L39 like [Source:HGNC Symbol;Acc:HGNC:17094]
cg07544451,SNAPC1,small nuclear RNA activating complex polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:11134]
cg07562458,WDR26,WD repeat domain 26 [Source:HGNC Symbol;Acc:HGNC:21208]
cg07568298,KLHDC10,kelch domain containing 10 [Source:HGNC Symbol;Acc:HGNC:22194]
cg07654982,EFHC1,EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16406]
cg07800806,LOC91316,NA
cg07903144,KIFC1,kinesin family member C1 [Source:HGNC Symbol;Acc:HGNC:6389]
cg07953670,DMTF1,cyclin D binding myb like transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:14603]
cg08108966,EEF2,eukaryotic translation elongation factor 2 [Source:HGNC Symbol;Acc:HGNC:3214]
cg08172044,HEY2,hes related family bHLH transcription factor with YRPW motif 2 [Source:HGNC Symbol;Acc:HGNC:4881]
cg08282385,ZNF480,zinc finger protein 480 [Source:HGNC Symbol;Acc:HGNC:23305]
cg08359099,ARMC7,armadillo repeat containing 7 [Source:HGNC Symbol;Acc:HGNC:26168]
cg08397344,FNDC1,fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21184]
cg08468138,AZIN1,antizyme inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:16432]
cg08695703,GALK1,galactokinase 1 [Source:HGNC Symbol;Acc:HGNC:4118]
cg08830576,C16orf91,chromosome 16 open reading frame 91 [Source:HGNC Symbol;Acc:HGNC:27558]
cg08863844,MRC2,mannose receptor C type 2 [Source:HGNC Symbol;Acc:HGNC:16875]
cg09011256,SNHG11,small nucleolar RNA host gene 11 [Source:HGNC Symbol;Acc:HGNC:25046]
cg09013092,DEF8,differentially expressed in FDCP 8 homolog [Source:HGNC Symbol;Acc:HGNC:25969]
cg09341423,SPTLC2,serine palmitoyltransferase long chain base subunit 2 [Source:HGNC Symbol;Acc:HGNC:11278]
cg09800975,RBM17,RNA binding motif protein 17 [Source:HGNC Symbol;Acc:HGNC:16944]
cg09809242,MKI67IP,NA
cg09898695,SPINT1,serine peptidase inhibitor, Kunitz type 1 [Source:HGNC Symbol;Acc:HGNC:11246]
cg10260072,TRERF1,transcriptional regulating factor 1 [Source:HGNC Symbol;Acc:HGNC:18273]
cg10337027,ST3GAL5,ST3 beta-galactoside alpha-2,3-sialyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:10872]
cg10583144,FAM124A,family with sequence similarity 124 member A [Source:HGNC Symbol;Acc:HGNC:26413]
cg10714403,AKAP1,A-kinase anchoring protein 1 [Source:HGNC Symbol;Acc:HGNC:367]
cg11063877,LARP4,La ribonucleoprotein domain family member 4 [Source:HGNC Symbol;Acc:HGNC:24320]
cg11483915,SLC40A1,solute carrier family 40 member 1 [Source:HGNC Symbol;Acc:HGNC:10909]
cg11668079,MYL12B,myosin light chain 12B [Source:HGNC Symbol;Acc:HGNC:29827]
cg11966070,RPLP2,ribosomal protein lateral stalk subunit P2 [Source:HGNC Symbol;Acc:HGNC:10377]
cg12220058,NMB,neuromedin B [Source:HGNC Symbol;Acc:HGNC:7842]
cg13052755,PVT1,Pvt1 oncogene (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:9709]
cg13182412,H3F3B,H3 histone family member 3B [Source:HGNC Symbol;Acc:HGNC:4765]
cg13531748,LOXL2,lysyl oxidase like 2 [Source:HGNC Symbol;Acc:HGNC:6666]
cg13769004,HSPA5,heat shock protein family A (Hsp70) member 5 [Source:HGNC Symbol;Acc:HGNC:5238]
cg13798780,PUS7,pseudouridylate synthase 7 (putative) [Source:HGNC Symbol;Acc:HGNC:26033]
cg13872065,FAM20C,FAM20C, golgi associated secretory pathway kinase [Source:HGNC Symbol;Acc:HGNC:22140]
cg14173624,RPL38,ribosomal protein L38 [Source:HGNC Symbol;Acc:HGNC:10349]
cg14871365,COPB2,coatomer protein complex subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:2232]
cg14948448,EDNRA,endothelin receptor type A [Source:HGNC Symbol;Acc:HGNC:3179]
cg15140619,ACAD9,acyl-CoA dehydrogenase family member 9 [Source:HGNC Symbol;Acc:HGNC:21497]
cg16658737,ZNF529,zinc finger protein 529 [Source:HGNC Symbol;Acc:HGNC:29328]
cg16742990,RNF146,ring finger protein 146 [Source:HGNC Symbol;Acc:HGNC:21336]
cg17396989,WHSC2,NA
cg17463698,WHAMM,WAS protein homolog associated with actin, golgi membranes and microtubules [Source:HGNC Symbol;Acc:HGNC:30493]
cg18419276,SNRNP200,small nuclear ribonucleoprotein U5 subunit 200 [Source:HGNC Symbol;Acc:HGNC:30859]
cg18857021,ARL15,ADP ribosylation factor like GTPase 15 [Source:HGNC Symbol;Acc:HGNC:25945]
cg18999165,FAM115C,NA
cg19245943,NUCB1,nucleobindin 1 [Source:HGNC Symbol;Acc:HGNC:8043]
cg19350839,VKORC1L1,vitamin K epoxide reductase complex subunit 1 like 1 [Source:HGNC Symbol;Acc:HGNC:21492]
cg19415743,TMEM41B,transmembrane protein 41B [Source:HGNC Symbol;Acc:HGNC:28948]
cg19645639,SLC16A1,solute carrier family 16 member 1 [Source:HGNC Symbol;Acc:HGNC:10922]
cg20416037,PIP4K2C,phosphatidylinositol-5-phosphate 4-kinase type 2 gamma [Source:HGNC Symbol;Acc:HGNC:23786]
cg20530204,B3GALT4,beta-1,3-galactosyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:919]
cg20609679,SMYD3,SET and MYND domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15513]
cg22232206,SRF,serum response factor [Source:HGNC Symbol;Acc:HGNC:11291]
cg22420505,PPM1K,protein phosphatase, Mg2+/Mn2+ dependent 1K [Source:HGNC Symbol;Acc:HGNC:25415]
cg22809411,TCEB1,NA
cg23194354,SDK1,sidekick cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:19307]
cg26235537,MKI67,marker of proliferation Ki-67 [Source:HGNC Symbol;Acc:HGNC:7107]
cg26403975,OSTC,oligosaccharyltransferase complex non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:24448]
cg26741262,MTHFS,methenyltetrahydrofolate synthetase [Source:HGNC Symbol;Acc:HGNC:7437]
cg27513890,COL6A1,collagen type VI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2211]
