id,gene,description
cg12190048,GRAMD1C,GRAM domain containing 1C [Source:HGNC Symbol;Acc:HGNC:25252]
cg12243582,ZNF138,zinc finger protein 138 [Source:HGNC Symbol;Acc:HGNC:12922]
cg12416033,SDHAF1,succinate dehydrogenase complex assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:33867]
cg12504804,CDK5R1,cyclin dependent kinase 5 regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:1775]
cg12550574,SPCS3,signal peptidase complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:26212]
cg12662530,ADO,2-aminoethanethiol dioxygenase [Source:HGNC Symbol;Acc:HGNC:23506]
cg12997404,C2CD2L,C2CD2 like [Source:HGNC Symbol;Acc:HGNC:29000]
cg13030908,MAD2L2,mitotic arrest deficient 2 like 2 [Source:HGNC Symbol;Acc:HGNC:6764]
cg13085976,C9orf167,NA
cg13119284,FBXO7,F-box protein 7 [Source:HGNC Symbol;Acc:HGNC:13586]
cg13149387,LOC100130872,NA
cg13557631,SLCO3A1,solute carrier organic anion transporter family member 3A1 [Source:HGNC Symbol;Acc:HGNC:10952]
cg13576061,IL6ST,interleukin 6 signal transducer [Source:HGNC Symbol;Acc:HGNC:6021]
cg13626774,ARFGEF1,ADP ribosylation factor guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:15772]
cg13690989,MEF2C,myocyte enhancer factor 2C [Source:HGNC Symbol;Acc:HGNC:6996]
cg13916266,CHD3,chromodomain helicase DNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:1918]
cg14222797,RSU1,Ras suppressor protein 1 [Source:HGNC Symbol;Acc:HGNC:10464]
cg14686309,USP43,ubiquitin specific peptidase 43 [Source:HGNC Symbol;Acc:HGNC:20072]
cg14906103,TMEM33,transmembrane protein 33 [Source:HGNC Symbol;Acc:HGNC:25541]
cg15925179,UBXN7,UBX domain protein 7 [Source:HGNC Symbol;Acc:HGNC:29119]
cg15978832,UAP1,UDP-N-acetylglucosamine pyrophosphorylase 1 [Source:HGNC Symbol;Acc:HGNC:12457]
cg16185666,WDFY2,WD repeat and FYVE domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20482]
cg17108064,CHRNA5,cholinergic receptor nicotinic alpha 5 subunit [Source:HGNC Symbol;Acc:HGNC:1959]
cg17231677,FAM178A,NA
cg17374002,UVRAG,UV radiation resistance associated [Source:HGNC Symbol;Acc:HGNC:12640]
cg19167080,CLIP2,CAP-Gly domain containing linker protein 2 [Source:HGNC Symbol;Acc:HGNC:2586]
cg19220838,PRR22,proline rich 22 [Source:HGNC Symbol;Acc:HGNC:28354]
cg19633808,C20orf24,chromosome 20 open reading frame 24 [Source:HGNC Symbol;Acc:HGNC:15870]
cg19993006,FAM109A,family with sequence similarity 109 member A [Source:HGNC Symbol;Acc:HGNC:26509]
cg20043466,PLK1S1,NA
cg20430807,PTK6,protein tyrosine kinase 6 [Source:HGNC Symbol;Acc:HGNC:9617]
cg20932765,TRIM33,tripartite motif containing 33 [Source:HGNC Symbol;Acc:HGNC:16290]
cg20994801,PIK3CD,phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta [Source:HGNC Symbol;Acc:HGNC:8977]
cg21541030,LRRC8C,leucine rich repeat containing 8 VRAC subunit C [Source:HGNC Symbol;Acc:HGNC:25075]
cg21548950,RHCG,Rh family C glycoprotein [Source:HGNC Symbol;Acc:HGNC:18140]
cg22459320,SMURF2,SMAD specific E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:16809]
cg22467129,ETFA,electron transfer flavoprotein alpha subunit [Source:HGNC Symbol;Acc:HGNC:3481]
cg22489583,IGLON5,IgLON family member 5 [Source:HGNC Symbol;Acc:HGNC:34550]
cg22531889,PHTF1,putative homeodomain transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:8939]
cg22712893,SLU7,SLU7 homolog, splicing factor [Source:HGNC Symbol;Acc:HGNC:16939]
cg22755785,ZNF227,zinc finger protein 227 [Source:HGNC Symbol;Acc:HGNC:13020]
cg23094728,MAP3K1,mitogen-activated protein kinase kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6848]
cg23112188,PCK2,phosphoenolpyruvate carboxykinase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:8725]
cg23346960,ZFP36,ZFP36 ring finger protein [Source:HGNC Symbol;Acc:HGNC:12862]
cg23404101,TMEM88,transmembrane protein 88 [Source:HGNC Symbol;Acc:HGNC:32371]
cg23438040,ZNF341,zinc finger protein 341 [Source:HGNC Symbol;Acc:HGNC:15992]
cg23480821,IQGAP1,IQ motif containing GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:6110]
cg23711139,CLK2P,NA
cg23843505,MYBL2,MYB proto-oncogene like 2 [Source:HGNC Symbol;Acc:HGNC:7548]
cg25169784,UGGT2,UDP-glucose glycoprotein glucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:15664]
cg25279059,TMEM11,transmembrane protein 11 [Source:HGNC Symbol;Acc:HGNC:16823]
cg25811575,EGR3,early growth response 3 [Source:HGNC Symbol;Acc:HGNC:3240]
cg26229968,DMXL2,Dmx like 2 [Source:HGNC Symbol;Acc:HGNC:2938]
cg26399411,CHCHD2,coiled-coil-helix-coiled-coil-helix domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21645]
