id,gene,description
cg00552704,PPT2,palmitoyl-protein thioesterase 2 [Source:HGNC Symbol;Acc:HGNC:9326]
cg00591660,CCNF,cyclin F [Source:HGNC Symbol;Acc:HGNC:1591]
cg00594300,ITFG3,NA
cg00667976,ARL1,ADP ribosylation factor like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:692]
cg00712717,MTERFD2,NA
cg00719165,ZNF513,zinc finger protein 513 [Source:HGNC Symbol;Acc:HGNC:26498]
cg00757789,WDTC1,WD and tetratricopeptide repeats 1 [Source:HGNC Symbol;Acc:HGNC:29175]
cg00954566,SCD,stearoyl-CoA desaturase [Source:HGNC Symbol;Acc:HGNC:10571]
cg01047432,OSBPL9,oxysterol binding protein like 9 [Source:HGNC Symbol;Acc:HGNC:16386]
cg01048751,GPR3,G protein-coupled receptor 3 [Source:HGNC Symbol;Acc:HGNC:4484]
cg01158680,MAGI2,membrane associated guanylate kinase, WW and PDZ domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18957]
cg01170643,DRG1,developmentally regulated GTP binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3029]
cg01258201,CPNE5,copine 5 [Source:HGNC Symbol;Acc:HGNC:2318]
cg01271641,XPO1,exportin 1 [Source:HGNC Symbol;Acc:HGNC:12825]
cg01291010,SLC7A6,solute carrier family 7 member 6 [Source:HGNC Symbol;Acc:HGNC:11064]
cg01369406,ANKRD5,NA
cg01430385,GTPBP4,GTP binding protein 4 [Source:HGNC Symbol;Acc:HGNC:21535]
cg01443538,MAP3K10,mitogen-activated protein kinase kinase kinase 10 [Source:HGNC Symbol;Acc:HGNC:6849]
cg01604611,ADSL,adenylosuccinate lyase [Source:HGNC Symbol;Acc:HGNC:291]
cg01684579,NOP16,NOP16 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:26934]
cg01693305,CAPZB,capping actin protein of muscle Z-line beta subunit [Source:HGNC Symbol;Acc:HGNC:1491]
cg01722343,PI4K2B,phosphatidylinositol 4-kinase type 2 beta [Source:HGNC Symbol;Acc:HGNC:18215]
cg01805732,PXDN,peroxidasin [Source:HGNC Symbol;Acc:HGNC:14966]
cg01821058,MMP2,matrix metallopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:7166]
cg01851399,PKP2,plakophilin 2 [Source:HGNC Symbol;Acc:HGNC:9024]
cg01865108,ITPK1,inositol-tetrakisphosphate 1-kinase [Source:HGNC Symbol;Acc:HGNC:6177]
cg01884537,RAD18,RAD18, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:18278]
cg01890845,TUB,tubby bipartite transcription factor [Source:HGNC Symbol;Acc:HGNC:12406]
cg01914242,ATP2A3,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3 [Source:HGNC Symbol;Acc:HGNC:813]
cg01934790,FBXL16,F-box and leucine rich repeat protein 16 [Source:HGNC Symbol;Acc:HGNC:14150]
cg01968759,OTUD4,OTU deubiquitinase 4 [Source:HGNC Symbol;Acc:HGNC:24949]
cg02006107,MRPS28,mitochondrial ribosomal protein S28 [Source:HGNC Symbol;Acc:HGNC:14513]
cg02048890,FHOD3,formin homology 2 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26178]
cg02075296,RGMB,repulsive guidance molecule BMP co-receptor b [Source:HGNC Symbol;Acc:HGNC:26896]
cg02141748,ProSAPiP1,NA
cg02148324,ABCF2,ATP binding cassette subfamily F member 2 [Source:HGNC Symbol;Acc:HGNC:71]
cg02149884,CCDC14,coiled-coil domain containing 14 [Source:HGNC Symbol;Acc:HGNC:25766]
cg02152351,SLC35B3,solute carrier family 35 member B3 [Source:HGNC Symbol;Acc:HGNC:21601]
cg02190746,ASB13,ankyrin repeat and SOCS box containing 13 [Source:HGNC Symbol;Acc:HGNC:19765]
cg02283238,TNFAIP8,TNF alpha induced protein 8 [Source:HGNC Symbol;Acc:HGNC:17260]
cg02297616,BMP8B,bone morphogenetic protein 8b [Source:HGNC Symbol;Acc:HGNC:1075]
cg02316506,ZBTB47,zinc finger and BTB domain containing 47 [Source:HGNC Symbol;Acc:HGNC:26955]
cg02359409,PEX6,peroxisomal biogenesis factor 6 [Source:HGNC Symbol;Acc:HGNC:8859]
cg02438892,LOC401010,NA
cg02542704,ARHGAP17,Rho GTPase activating protein 17 [Source:HGNC Symbol;Acc:HGNC:18239]
cg02619167,AK3L1,NA
cg02835421,IPO13,importin 13 [Source:HGNC Symbol;Acc:HGNC:16853]
cg02885771,LTV1,LTV1 ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:21173]
cg02957270,SKAP1,src kinase associated phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:15605]
cg02959637,RASGRP2,RAS guanyl releasing protein 2 [Source:HGNC Symbol;Acc:HGNC:9879]
cg02971575,SMAD1,SMAD family member 1 [Source:HGNC Symbol;Acc:HGNC:6767]
cg02998018,CAP1,cyclase associated actin cytoskeleton regulatory protein 1 [Source:HGNC Symbol;Acc:HGNC:20040]
cg03031988,BAT1,NA
cg03061435,MFSD4,NA
cg03130627,EZR,ezrin [Source:HGNC Symbol;Acc:HGNC:12691]
cg03216991,METT10D,NA
cg03267502,NEK1,NIMA related kinase 1 [Source:HGNC Symbol;Acc:HGNC:7744]
cg03291336,ANP32A,acidic nuclear phosphoprotein 32 family member A [Source:HGNC Symbol;Acc:HGNC:13233]
cg03294491,SMAD2,SMAD family member 2 [Source:HGNC Symbol;Acc:HGNC:6768]
cg03335246,MSX1,msh homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7391]
cg03372099,FAM168A,family with sequence similarity 168 member A [Source:HGNC Symbol;Acc:HGNC:28999]
cg03375371,NFU1,NFU1 iron-sulfur cluster scaffold [Source:HGNC Symbol;Acc:HGNC:16287]
cg03389525,RBPMS,RNA binding protein, mRNA processing factor [Source:HGNC Symbol;Acc:HGNC:19097]
cg03390723,GSTO2,glutathione S-transferase omega 2 [Source:HGNC Symbol;Acc:HGNC:23064]
cg03406535,RBP7,retinol binding protein 7 [Source:HGNC Symbol;Acc:HGNC:30316]
cg03566479,TP53I3,tumor protein p53 inducible protein 3 [Source:HGNC Symbol;Acc:HGNC:19373]
cg03601354,SORBS3,sorbin and SH3 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30907]
cg03614442,SMG1,SMG1, nonsense mediated mRNA decay associated PI3K related kinase [Source:HGNC Symbol;Acc:HGNC:30045]
cg03722802,ZNF593,zinc finger protein 593 [Source:HGNC Symbol;Acc:HGNC:30943]
cg03880683,SFRS3,NA
cg04023573,PRKCZ,protein kinase C zeta [Source:HGNC Symbol;Acc:HGNC:9412]
cg04079263,NME6,NME/NM23 nucleoside diphosphate kinase 6 [Source:HGNC Symbol;Acc:HGNC:20567]
cg04079538,TTC39A,tetratricopeptide repeat domain 39A [Source:HGNC Symbol;Acc:HGNC:18657]
cg04096435,AMD1,adenosylmethionine decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:457]
cg04267284,PYGB,glycogen phosphorylase B [Source:HGNC Symbol;Acc:HGNC:9723]
cg04282206,PLEKHM1P,NA
cg04352962,IRF6,interferon regulatory factor 6 [Source:HGNC Symbol;Acc:HGNC:6121]
cg04420932,RPS6KB2,ribosomal protein S6 kinase B2 [Source:HGNC Symbol;Acc:HGNC:10437]
cg04427490,PALM,paralemmin [Source:HGNC Symbol;Acc:HGNC:8594]
cg04488476,DAXX,death domain associated protein [Source:HGNC Symbol;Acc:HGNC:2681]
cg04608326,RPL11,ribosomal protein L11 [Source:HGNC Symbol;Acc:HGNC:10301]
cg04630848,PCMTD2,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:15882]
cg04653284,SH2B1,SH2B adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:30417]
cg04701034,NID2,nidogen 2 [Source:HGNC Symbol;Acc:HGNC:13389]
cg04724477,FAM91A1,family with sequence similarity 91 member A1 [Source:HGNC Symbol;Acc:HGNC:26306]
cg04738552,TUBB4,NA
cg04775238,ALS2,ALS2, alsin Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:443]
cg04925599,C1orf151,NA
cg04986616,C11orf95,chromosome 11 open reading frame 95 [Source:HGNC Symbol;Acc:HGNC:28449]
cg05043557,PITPNM3,PITPNM family member 3 [Source:HGNC Symbol;Acc:HGNC:21043]
cg05121697,CDKN1B,cyclin dependent kinase inhibitor 1B [Source:HGNC Symbol;Acc:HGNC:1785]
cg05148623,NAB1,NGFI-A binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7626]
cg05159192,ADPGK,ADP dependent glucokinase [Source:HGNC Symbol;Acc:HGNC:25250]
cg05171584,ESR1,estrogen receptor 1 [Source:HGNC Symbol;Acc:HGNC:3467]
cg05175333,ROCK1,Rho associated coiled-coil containing protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:10251]
cg05201784,KLF12,Kruppel like factor 12 [Source:HGNC Symbol;Acc:HGNC:6346]
cg05254511,TOMM22,translocase of outer mitochondrial membrane 22 [Source:HGNC Symbol;Acc:HGNC:18002]
cg05347473,FBXO30,F-box protein 30 [Source:HGNC Symbol;Acc:HGNC:15600]
cg05366166,ZNF521,zinc finger protein 521 [Source:HGNC Symbol;Acc:HGNC:24605]
cg05372434,ZNF25,zinc finger protein 25 [Source:HGNC Symbol;Acc:HGNC:13043]
cg05433911,RNF208,ring finger protein 208 [Source:HGNC Symbol;Acc:HGNC:25420]
cg05471090,CYB5A,cytochrome b5 type A [Source:HGNC Symbol;Acc:HGNC:2570]
cg05527430,HPGD,15-hydroxyprostaglandin dehydrogenase [Source:HGNC Symbol;Acc:HGNC:5154]
cg05541125,ATP5O,NA
cg05599106,ZNF20,zinc finger protein 20 [Source:HGNC Symbol;Acc:HGNC:12992]
cg06018748,LRIG3,leucine rich repeats and immunoglobulin like domains 3 [Source:HGNC Symbol;Acc:HGNC:30991]
cg06106242,SMPD3,sphingomyelin phosphodiesterase 3 [Source:HGNC Symbol;Acc:HGNC:14240]
cg06182584,C6orf136,chromosome 6 open reading frame 136 [Source:HGNC Symbol;Acc:HGNC:21301]
cg06194026,GPT2,glutamic--pyruvic transaminase 2 [Source:HGNC Symbol;Acc:HGNC:18062]
cg06234342,GTF3C6,general transcription factor IIIC subunit 6 [Source:HGNC Symbol;Acc:HGNC:20872]
cg06235973,LOC113230,NA
cg06549802,HYLS1,HYLS1, centriolar and ciliogenesis associated [Source:HGNC Symbol;Acc:HGNC:26558]
cg06618254,DGCR6L,DiGeorge syndrome critical region gene 6 like [Source:HGNC Symbol;Acc:HGNC:18551]
cg06620152,USE1,unconventional SNARE in the ER 1 [Source:HGNC Symbol;Acc:HGNC:30882]
cg06705237,FBP1,fructose-bisphosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3606]
cg06757436,NUP133,nucleoporin 133 [Source:HGNC Symbol;Acc:HGNC:18016]
cg06823805,DENND5B,DENN domain containing 5B [Source:HGNC Symbol;Acc:HGNC:28338]
cg06898289,PRKAR2B,protein kinase cAMP-dependent type II regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9392]
cg06922305,USP39,ubiquitin specific peptidase 39 [Source:HGNC Symbol;Acc:HGNC:20071]
cg06924622,ESYT2,extended synaptotagmin 2 [Source:HGNC Symbol;Acc:HGNC:22211]
cg06987504,EIF3E,eukaryotic translation initiation factor 3 subunit E [Source:HGNC Symbol;Acc:HGNC:3277]
cg07050602,ZNF592,zinc finger protein 592 [Source:HGNC Symbol;Acc:HGNC:28986]
cg07392897,FKBP9,FK506 binding protein 9 [Source:HGNC Symbol;Acc:HGNC:3725]
cg07538206,C2CD2,C2 calcium dependent domain containing 2 [Source:HGNC Symbol;Acc:HGNC:1266]
cg07570677,ZNF691,zinc finger protein 691 [Source:HGNC Symbol;Acc:HGNC:28028]
cg07586331,VRK1,vaccinia related kinase 1 [Source:HGNC Symbol;Acc:HGNC:12718]
cg07761842,CRTAP,cartilage associated protein [Source:HGNC Symbol;Acc:HGNC:2379]
cg07780086,MRFAP1L1,Morf4 family associated protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:28796]
cg08000336,MAP7D1,MAP7 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25514]
cg08277196,BMPR1A,bone morphogenetic protein receptor type 1A [Source:HGNC Symbol;Acc:HGNC:1076]
cg08287306,CKLF,chemokine like factor [Source:HGNC Symbol;Acc:HGNC:13253]
cg08343786,TMEM14B,transmembrane protein 14B [Source:HGNC Symbol;Acc:HGNC:21384]
cg08528616,ZXDC,ZXD family zinc finger C [Source:HGNC Symbol;Acc:HGNC:28160]
cg08583001,PVRL2,NA
cg08619561,BCL2L1,BCL2 like 1 [Source:HGNC Symbol;Acc:HGNC:992]
cg08625590,PLXDC2,plexin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21013]
cg08691775,NDRG1,N-myc downstream regulated 1 [Source:HGNC Symbol;Acc:HGNC:7679]
cg08705285,ADAMTS14,ADAM metallopeptidase with thrombospondin type 1 motif 14 [Source:HGNC Symbol;Acc:HGNC:14899]
cg08753222,INPPL1,inositol polyphosphate phosphatase like 1 [Source:HGNC Symbol;Acc:HGNC:6080]
cg08754967,DIP2C,disco interacting protein 2 homolog C [Source:HGNC Symbol;Acc:HGNC:29150]
cg08845158,REV1,REV1, DNA directed polymerase [Source:HGNC Symbol;Acc:HGNC:14060]
cg08845291,EML2,echinoderm microtubule associated protein like 2 [Source:HGNC Symbol;Acc:HGNC:18035]
cg08869244,NDUFV1,NADH:ubiquinone oxidoreductase core subunit V1 [Source:HGNC Symbol;Acc:HGNC:7716]
cg08885100,MTFMT,mitochondrial methionyl-tRNA formyltransferase [Source:HGNC Symbol;Acc:HGNC:29666]
cg08890828,C5orf30,chromosome 5 open reading frame 30 [Source:HGNC Symbol;Acc:HGNC:25052]
cg08895021,CARS,cysteinyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:1493]
cg09071294,ALKBH2,alkB homolog 2, alpha-ketoglutarate dependent dioxygenase [Source:HGNC Symbol;Acc:HGNC:32487]
cg09144196,RBM34,RNA binding motif protein 34 [Source:HGNC Symbol;Acc:HGNC:28965]
cg09247534,C1orf9,NA
cg09348254,RNF103,ring finger protein 103 [Source:HGNC Symbol;Acc:HGNC:12859]
cg09501892,SRM,spermidine synthase [Source:HGNC Symbol;Acc:HGNC:11296]
cg09587487,FAM20B,FAM20B, glycosaminoglycan xylosylkinase [Source:HGNC Symbol;Acc:HGNC:23017]
cg09748749,ASL,argininosuccinate lyase [Source:HGNC Symbol;Acc:HGNC:746]
cg09822051,VPS45,vacuolar protein sorting 45 homolog [Source:HGNC Symbol;Acc:HGNC:14579]
cg09996212,HNRNPR,heterogeneous nuclear ribonucleoprotein R [Source:HGNC Symbol;Acc:HGNC:5047]
cg10061117,SORL1,sortilin related receptor 1 [Source:HGNC Symbol;Acc:HGNC:11185]
cg10377144,PAPSS2,3'-phosphoadenosine 5'-phosphosulfate synthase 2 [Source:HGNC Symbol;Acc:HGNC:8604]
cg10415235,COX8A,cytochrome c oxidase subunit 8A [Source:HGNC Symbol;Acc:HGNC:2294]
cg10570177,C9orf7,NA
cg10623389,FBXO42,F-box protein 42 [Source:HGNC Symbol;Acc:HGNC:29249]
cg10656742,TNFRSF19,TNF receptor superfamily member 19 [Source:HGNC Symbol;Acc:HGNC:11915]
cg10781308,MIER2,MIER family member 2 [Source:HGNC Symbol;Acc:HGNC:29210]
cg10828210,VCP,valosin containing protein [Source:HGNC Symbol;Acc:HGNC:12666]
cg10979891,SMOC1,SPARC related modular calcium binding 1 [Source:HGNC Symbol;Acc:HGNC:20318]
cg11032776,HIPK3,homeodomain interacting protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:4915]
cg11038604,DCLRE1C,DNA cross-link repair 1C [Source:HGNC Symbol;Acc:HGNC:17642]
cg11088051,SLC25A3,solute carrier family 25 member 3 [Source:HGNC Symbol;Acc:HGNC:10989]
cg11495915,KCTD6,potassium channel tetramerization domain containing 6 [Source:HGNC Symbol;Acc:HGNC:22235]
cg11526405,SH3GLB2,SH3 domain containing GRB2 like, endophilin B2 [Source:HGNC Symbol;Acc:HGNC:10834]
cg11533392,SAP130,Sin3A associated protein 130 [Source:HGNC Symbol;Acc:HGNC:29813]
cg11647421,LRRC56,leucine rich repeat containing 56 [Source:HGNC Symbol;Acc:HGNC:25430]
cg11701312,RPS5,ribosomal protein S5 [Source:HGNC Symbol;Acc:HGNC:10426]
cg11838898,ARHGEF4,Rho guanine nucleotide exchange factor 4 [Source:HGNC Symbol;Acc:HGNC:684]
cg12018777,VPS36,vacuolar protein sorting 36 homolog [Source:HGNC Symbol;Acc:HGNC:20312]
cg12072803,KDM4B,lysine demethylase 4B [Source:HGNC Symbol;Acc:HGNC:29136]
cg12139190,NAP1L4,nucleosome assembly protein 1 like 4 [Source:HGNC Symbol;Acc:HGNC:7640]
cg12202913,C19orf43,NA
cg12393668,CCDC43,coiled-coil domain containing 43 [Source:HGNC Symbol;Acc:HGNC:26472]
cg12798052,FANCE,Fanconi anemia complementation group E [Source:HGNC Symbol;Acc:HGNC:3586]
cg12798992,FGFR1OP,FGFR1 oncogene partner [Source:HGNC Symbol;Acc:HGNC:17012]
cg12822818,PTS,6-pyruvoyltetrahydropterin synthase [Source:HGNC Symbol;Acc:HGNC:9689]
cg13068698,DPY19L1,dpy-19 like C-mannosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:22205]
cg13179880,AKR1A1,aldo-keto reductase family 1 member A1 [Source:HGNC Symbol;Acc:HGNC:380]
cg13343565,PLD2,phospholipase D2 [Source:HGNC Symbol;Acc:HGNC:9068]
cg13410446,TLE1,transducin like enhancer of split 1 [Source:HGNC Symbol;Acc:HGNC:11837]
cg13452400,CMPK2,cytidine/uridine monophosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:27015]
cg13484546,FBLIM1,filamin binding LIM protein 1 [Source:HGNC Symbol;Acc:HGNC:24686]
cg13639157,WDR34,WD repeat domain 34 [Source:HGNC Symbol;Acc:HGNC:28296]
cg13734518,DLD,dihydrolipoamide dehydrogenase [Source:HGNC Symbol;Acc:HGNC:2898]
cg13806095,TASP1,taspase 1 [Source:HGNC Symbol;Acc:HGNC:15859]
cg13841742,OCIAD2,OCIA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28685]
cg14009312,STK11,serine/threonine kinase 11 [Source:HGNC Symbol;Acc:HGNC:11389]
cg14088589,TLE4,transducin like enhancer of split 4 [Source:HGNC Symbol;Acc:HGNC:11840]
cg14357226,FBXO33,F-box protein 33 [Source:HGNC Symbol;Acc:HGNC:19833]
cg14391586,SOX18,SRY-box 18 [Source:HGNC Symbol;Acc:HGNC:11194]
cg14515203,PRDX6,peroxiredoxin 6 [Source:HGNC Symbol;Acc:HGNC:16753]
cg14756353,GOLGB1,golgin B1 [Source:HGNC Symbol;Acc:HGNC:4429]
cg14886640,C14orf104,NA
cg15195763,ZNF787,zinc finger protein 787 [Source:HGNC Symbol;Acc:HGNC:26998]
cg15605315,TESK2,testis-specific kinase 2 [Source:HGNC Symbol;Acc:HGNC:11732]
cg15666177,ALG8,ALG8, alpha-1,3-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:23161]
cg15728769,UBE2E1,ubiquitin conjugating enzyme E2 E1 [Source:HGNC Symbol;Acc:HGNC:12477]
cg16057826,CLIC6,chloride intracellular channel 6 [Source:HGNC Symbol;Acc:HGNC:2065]
cg16125291,LPL,lipoprotein lipase [Source:HGNC Symbol;Acc:HGNC:6677]
cg16358350,ACBD6,acyl-CoA binding domain containing 6 [Source:HGNC Symbol;Acc:HGNC:23339]
cg16707128,MTF1,metal regulatory transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:7428]
cg16722792,TICAM1,toll like receptor adaptor molecule 1 [Source:HGNC Symbol;Acc:HGNC:18348]
cg16862762,PLSCR3,phospholipid scramblase 3 [Source:HGNC Symbol;Acc:HGNC:16495]
cg16863447,TMEM117,transmembrane protein 117 [Source:HGNC Symbol;Acc:HGNC:25308]
cg17655614,CDH1,cadherin 1 [Source:HGNC Symbol;Acc:HGNC:1748]
cg17736772,HCN3,hyperpolarization activated cyclic nucleotide gated potassium channel 3 [Source:HGNC Symbol;Acc:HGNC:19183]
cg17792658,BBS5,Bardet-Biedl syndrome 5 [Source:HGNC Symbol;Acc:HGNC:970]
cg18149561,ZSWIM4,zinc finger SWIM-type containing 4 [Source:HGNC Symbol;Acc:HGNC:25704]
cg18206867,B3GNT2,UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:15629]
cg18355925,SRD5A3,steroid 5 alpha-reductase 3 [Source:HGNC Symbol;Acc:HGNC:25812]
cg18884741,RABGEF1,RAB guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:17676]
cg18970609,TMEM165,transmembrane protein 165 [Source:HGNC Symbol;Acc:HGNC:30760]
cg19312157,DDX21,DExD-box helicase 21 [Source:HGNC Symbol;Acc:HGNC:2744]
cg19342382,POM121C,POM121 transmembrane nucleoporin C [Source:HGNC Symbol;Acc:HGNC:34005]
cg19533957,NOL11,nucleolar protein 11 [Source:HGNC Symbol;Acc:HGNC:24557]
cg20383084,PAFAH2,platelet activating factor acetylhydrolase 2 [Source:HGNC Symbol;Acc:HGNC:8579]
cg20703614,YDJC,YdjC chitooligosaccharide deacetylase homolog [Source:HGNC Symbol;Acc:HGNC:27158]
cg21164242,TMEM128,transmembrane protein 128 [Source:HGNC Symbol;Acc:HGNC:28201]
cg21218687,KIF21B,kinesin family member 21B [Source:HGNC Symbol;Acc:HGNC:29442]
cg21468416,NEK6,NIMA related kinase 6 [Source:HGNC Symbol;Acc:HGNC:7749]
cg21792150,NFKBIZ,NFKB inhibitor zeta [Source:HGNC Symbol;Acc:HGNC:29805]
cg22026687,XPR1,xenotropic and polytropic retrovirus receptor 1 [Source:HGNC Symbol;Acc:HGNC:12827]
cg22125922,ZNF337,zinc finger protein 337 [Source:HGNC Symbol;Acc:HGNC:15809]
cg22236711,TNFRSF10B,TNF receptor superfamily member 10b [Source:HGNC Symbol;Acc:HGNC:11905]
cg22273452,ZNF574,zinc finger protein 574 [Source:HGNC Symbol;Acc:HGNC:26166]
cg22664064,NMI,N-myc and STAT interactor [Source:HGNC Symbol;Acc:HGNC:7854]
cg23274381,WIZ,widely interspaced zinc finger motifs [Source:HGNC Symbol;Acc:HGNC:30917]
cg23506964,CLOCK,clock circadian regulator [Source:HGNC Symbol;Acc:HGNC:2082]
cg23510026,CXCL14,C-X-C motif chemokine ligand 14 [Source:HGNC Symbol;Acc:HGNC:10640]
cg23591853,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391]
cg23873315,RIPK2,receptor interacting serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:10020]
cg23970785,DEXI,Dexi homolog [Source:HGNC Symbol;Acc:HGNC:13267]
cg24349400,DGCR14,NA
cg24490039,COQ5,coenzyme Q5, methyltransferase [Source:HGNC Symbol;Acc:HGNC:28722]
cg25060890,RPS6KC1,ribosomal protein S6 kinase C1 [Source:HGNC Symbol;Acc:HGNC:10439]
cg25565479,PANX1,pannexin 1 [Source:HGNC Symbol;Acc:HGNC:8599]
cg26239930,C14orf166,NA
cg26367730,GINS4,GINS complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:28226]
cg26956245,NOD1,nucleotide binding oligomerization domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16390]
cg27431859,CDC34,cell division cycle 34 [Source:HGNC Symbol;Acc:HGNC:1734]
cg27541691,TUBG2,tubulin gamma 2 [Source:HGNC Symbol;Acc:HGNC:12419]
