id,gene,description
cg11108432,PINX1,PIN2/TERF1 interacting telomerase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:30046]
cg11285843,TMEM41A,transmembrane protein 41A [Source:HGNC Symbol;Acc:HGNC:30544]
cg11335411,ZNF274,zinc finger protein 274 [Source:HGNC Symbol;Acc:HGNC:13068]
cg11515215,LOC387647,NA
cg11736500,EIF4A1,eukaryotic translation initiation factor 4A1 [Source:HGNC Symbol;Acc:HGNC:3282]
cg11750183,C9orf40,chromosome 9 open reading frame 40 [Source:HGNC Symbol;Acc:HGNC:23433]
cg12875426,DYM,dymeclin [Source:HGNC Symbol;Acc:HGNC:21317]
cg13049629,SHQ1,SHQ1, H/ACA ribonucleoprotein assembly factor [Source:HGNC Symbol;Acc:HGNC:25543]
cg13442749,PHF2,PHD finger protein 2 [Source:HGNC Symbol;Acc:HGNC:8920]
cg13648501,NR3C1,nuclear receptor subfamily 3 group C member 1 [Source:HGNC Symbol;Acc:HGNC:7978]
cg13999877,FAM171A1,family with sequence similarity 171 member A1 [Source:HGNC Symbol;Acc:HGNC:23522]
cg14148253,COX19,COX19, cytochrome c oxidase assembly factor [Source:HGNC Symbol;Acc:HGNC:28074]
cg14218513,PHF19,PHD finger protein 19 [Source:HGNC Symbol;Acc:HGNC:24566]
cg14481222,BIRC3,baculoviral IAP repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:591]
cg14876761,MFSD7,NA
cg15044573,FAM53B,family with sequence similarity 53 member B [Source:HGNC Symbol;Acc:HGNC:28968]
cg15435718,ETV2,ETS variant 2 [Source:HGNC Symbol;Acc:HGNC:3491]
cg15470750,FDPS,farnesyl diphosphate synthase [Source:HGNC Symbol;Acc:HGNC:3631]
cg15680902,IL1RAP,interleukin 1 receptor accessory protein [Source:HGNC Symbol;Acc:HGNC:5995]
cg16251576,LOC338758,NA
cg16279835,ATG2A,autophagy related 2A [Source:HGNC Symbol;Acc:HGNC:29028]
cg16684811,LHFPL2,LHFPL tetraspan subfamily member 2 [Source:HGNC Symbol;Acc:HGNC:6588]
cg17249268,C18orf45,NA
cg17301506,EIF2S2,eukaryotic translation initiation factor 2 subunit beta [Source:HGNC Symbol;Acc:HGNC:3266]
cg17504397,TOP2A,DNA topoisomerase II alpha [Source:HGNC Symbol;Acc:HGNC:11989]
cg18320734,CBARA1,NA
cg18821083,CCDC46,NA
cg18903834,PSMD3,proteasome 26S subunit, non-ATPase 3 [Source:HGNC Symbol;Acc:HGNC:9560]
cg19048496,TCEB2,NA
cg19221489,SPATA2,spermatogenesis associated 2 [Source:HGNC Symbol;Acc:HGNC:14681]
cg19569081,PPRC1,peroxisome proliferator-activated receptor gamma, coactivator-related 1 [Source:HGNC Symbol;Acc:HGNC:30025]
cg19900896,EMB,embigin [Source:HGNC Symbol;Acc:HGNC:30465]
cg19904653,BRF2,BRF2, RNA polymerase III transcription initiation factor subunit [Source:HGNC Symbol;Acc:HGNC:17298]
cg19991916,PIGB,phosphatidylinositol glycan anchor biosynthesis class B [Source:HGNC Symbol;Acc:HGNC:8959]
cg20043291,THBS1,thrombospondin 1 [Source:HGNC Symbol;Acc:HGNC:11785]
cg20263435,AGPAT6,NA
cg20457147,PRKCH,protein kinase C eta [Source:HGNC Symbol;Acc:HGNC:9403]
cg20734996,NEURL4,neuralized E3 ubiquitin protein ligase 4 [Source:HGNC Symbol;Acc:HGNC:34410]
cg21211748,E2F2,E2F transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:3114]
cg21678388,ZNF354B,zinc finger protein 354B [Source:HGNC Symbol;Acc:HGNC:17197]
cg22389121,ST20,suppressor of tumorigenicity 20 [Source:HGNC Symbol;Acc:HGNC:33520]
cg22611163,ORC2L,NA
cg22793988,OSBPL8,oxysterol binding protein like 8 [Source:HGNC Symbol;Acc:HGNC:16396]
cg23279887,TMEM161A,transmembrane protein 161A [Source:HGNC Symbol;Acc:HGNC:26020]
cg23791011,HTRA1,HtrA serine peptidase 1 [Source:HGNC Symbol;Acc:HGNC:9476]
cg24524538,ANO10,anoctamin 10 [Source:HGNC Symbol;Acc:HGNC:25519]
cg24708350,PTPN21,protein tyrosine phosphatase, non-receptor type 21 [Source:HGNC Symbol;Acc:HGNC:9651]
cg24812167,SNAPC4,small nuclear RNA activating complex polypeptide 4 [Source:HGNC Symbol;Acc:HGNC:11137]
cg25487404,ZNF703,zinc finger protein 703 [Source:HGNC Symbol;Acc:HGNC:25883]
cg25742394,GPR160,G protein-coupled receptor 160 [Source:HGNC Symbol;Acc:HGNC:23693]
cg26028810,MICA,MHC class I polypeptide-related sequence A [Source:HGNC Symbol;Acc:HGNC:7090]
cg26154973,BRF1,BRF1, RNA polymerase III transcription initiation factor subunit [Source:HGNC Symbol;Acc:HGNC:11551]
cg26585868,ZNF767,NA
cg26622232,OXR1,oxidation resistance 1 [Source:HGNC Symbol;Acc:HGNC:15822]
cg26786924,PNKD,paroxysmal nonkinesigenic dyskinesia [Source:HGNC Symbol;Acc:HGNC:9153]
cg26807590,YIF1A,Yip1 interacting factor homolog A, membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:16688]
