id,gene,description
cg02769172,SUV420H1,NA
cg02891332,TWSG1,twisted gastrulation BMP signaling modulator 1 [Source:HGNC Symbol;Acc:HGNC:12429]
cg02957488,PHF20,PHD finger protein 20 [Source:HGNC Symbol;Acc:HGNC:16098]
cg02966153,GAMT,guanidinoacetate N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:4136]
cg02985292,C16orf13,NA
cg03066283,ZNF720,zinc finger protein 720 [Source:HGNC Symbol;Acc:HGNC:26987]
cg03077621,PARD6B,par-6 family cell polarity regulator beta [Source:HGNC Symbol;Acc:HGNC:16245]
cg03079640,LOC388796,NA
cg03099611,PKD2,polycystin 2, transient receptor potential cation channel [Source:HGNC Symbol;Acc:HGNC:9009]
cg03106958,BAHCC1,BAH domain and coiled-coil containing 1 [Source:HGNC Symbol;Acc:HGNC:29279]
cg03243110,C8orf59,chromosome 8 open reading frame 59 [Source:HGNC Symbol;Acc:HGNC:32235]
cg03284102,NDUFA4,NDUFA4, mitochondrial complex associated [Source:HGNC Symbol;Acc:HGNC:7687]
cg03487115,AKAP9,A-kinase anchoring protein 9 [Source:HGNC Symbol;Acc:HGNC:379]
cg03518179,MEF2D,myocyte enhancer factor 2D [Source:HGNC Symbol;Acc:HGNC:6997]
cg03726881,PTGER3,prostaglandin E receptor 3 [Source:HGNC Symbol;Acc:HGNC:9595]
cg04021497,SFRS13A,NA
cg04042828,FAM160A1,family with sequence similarity 160 member A1 [Source:HGNC Symbol;Acc:HGNC:34237]
cg04092762,LBH,limb bud and heart development [Source:HGNC Symbol;Acc:HGNC:29532]
cg04218099,ERLIN1,ER lipid raft associated 1 [Source:HGNC Symbol;Acc:HGNC:16947]
cg04263685,ATP6V1H,ATPase H+ transporting V1 subunit H [Source:HGNC Symbol;Acc:HGNC:18303]
cg04264299,SCARA3,scavenger receptor class A member 3 [Source:HGNC Symbol;Acc:HGNC:19000]
cg04264726,APEH,acylaminoacyl-peptide hydrolase [Source:HGNC Symbol;Acc:HGNC:586]
cg04265051,LRP5,LDL receptor related protein 5 [Source:HGNC Symbol;Acc:HGNC:6697]
cg04279973,PRKCB,protein kinase C beta [Source:HGNC Symbol;Acc:HGNC:9395]
cg04289385,ETV7,ETS variant 7 [Source:HGNC Symbol;Acc:HGNC:18160]
cg04300115,PRIC285,NA
cg04385631,SFRS2IP,NA
cg04438497,MTL5,NA
cg04467958,PCM1,pericentriolar material 1 [Source:HGNC Symbol;Acc:HGNC:8727]
cg04471409,RPS6KA2,ribosomal protein S6 kinase A2 [Source:HGNC Symbol;Acc:HGNC:10431]
cg04738827,C2orf68,chromosome 2 open reading frame 68 [Source:HGNC Symbol;Acc:HGNC:34353]
cg04789776,KIAA1967,NA
cg04932056,SPAG9,sperm associated antigen 9 [Source:HGNC Symbol;Acc:HGNC:14524]
cg05098876,PPP1R3G,protein phosphatase 1 regulatory subunit 3G [Source:HGNC Symbol;Acc:HGNC:14945]
cg05191729,P4HA1,prolyl 4-hydroxylase subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:8546]
cg05196905,DIP2A,disco interacting protein 2 homolog A [Source:HGNC Symbol;Acc:HGNC:17217]
cg05388545,CRLF3,cytokine receptor like factor 3 [Source:HGNC Symbol;Acc:HGNC:17177]
cg05408284,PCBD2,pterin-4 alpha-carbinolamine dehydratase 2 [Source:HGNC Symbol;Acc:HGNC:24474]
cg05414479,IGFBP2,insulin like growth factor binding protein 2 [Source:HGNC Symbol;Acc:HGNC:5471]
cg05422796,ZFP161,NA
cg05465916,LOC284023,NA
cg05485853,CDC42BPG,CDC42 binding protein kinase gamma [Source:HGNC Symbol;Acc:HGNC:29829]
cg05616010,ZSCAN18,zinc finger and SCAN domain containing 18 [Source:HGNC Symbol;Acc:HGNC:21037]
cg05621195,DENR,density regulated re-initiation and release factor [Source:HGNC Symbol;Acc:HGNC:2769]
cg05775809,LDB1,LIM domain binding 1 [Source:HGNC Symbol;Acc:HGNC:6532]
cg05819371,BTG1,BTG anti-proliferation factor 1 [Source:HGNC Symbol;Acc:HGNC:1130]
cg06008617,MRPS36,mitochondrial ribosomal protein S36 [Source:HGNC Symbol;Acc:HGNC:16631]
cg06024135,MRPS35,mitochondrial ribosomal protein S35 [Source:HGNC Symbol;Acc:HGNC:16635]
cg06394476,ACTR2,ARP2 actin related protein 2 homolog [Source:HGNC Symbol;Acc:HGNC:169]
cg06417225,PEBP1,phosphatidylethanolamine binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8630]
cg06419476,POU2F2,POU class 2 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9213]
cg06499565,NDRG3,NDRG family member 3 [Source:HGNC Symbol;Acc:HGNC:14462]
cg06609646,GRAMD3,NA
cg06611310,KLRAQ1,NA
cg06942685,ZNF542,NA
cg06947082,PLEKHG6,pleckstrin homology and RhoGEF domain containing G6 [Source:HGNC Symbol;Acc:HGNC:25562]
cg06965122,GALNT7,polypeptide N-acetylgalactosaminyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:4129]
cg07005078,LAP3,leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:18449]
cg07007118,CXCR7,NA
cg07025471,GPBP1,GC-rich promoter binding protein 1 [Source:HGNC Symbol;Acc:HGNC:29520]
cg07134045,PIP5KL1,phosphatidylinositol-4-phosphate 5-kinase like 1 [Source:HGNC Symbol;Acc:HGNC:28711]
cg07172280,DPP7,dipeptidyl peptidase 7 [Source:HGNC Symbol;Acc:HGNC:14892]
cg07304015,MTCH2,mitochondrial carrier 2 [Source:HGNC Symbol;Acc:HGNC:17587]
cg07435237,ARMC5,armadillo repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:25781]
cg07568141,MRPS18A,mitochondrial ribosomal protein S18A [Source:HGNC Symbol;Acc:HGNC:14515]
cg07588141,CBLB,Cbl proto-oncogene B [Source:HGNC Symbol;Acc:HGNC:1542]
cg07626637,DPP8,dipeptidyl peptidase 8 [Source:HGNC Symbol;Acc:HGNC:16490]
cg07765167,MRPL45,mitochondrial ribosomal protein L45 [Source:HGNC Symbol;Acc:HGNC:16651]
cg07836370,GLTP,glycolipid transfer protein [Source:HGNC Symbol;Acc:HGNC:24867]
cg08129583,GYPC,glycophorin C (Gerbich blood group) [Source:HGNC Symbol;Acc:HGNC:4704]
cg08140458,ZNF586,zinc finger protein 586 [Source:HGNC Symbol;Acc:HGNC:25949]
cg08159663,NLRC5,NLR family CARD domain containing 5 [Source:HGNC Symbol;Acc:HGNC:29933]
cg08183291,SFRS18,NA
cg08229532,TOPBP1,DNA topoisomerase II binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17008]
cg08245509,SCYL3,SCY1 like pseudokinase 3 [Source:HGNC Symbol;Acc:HGNC:19285]
cg08247611,KIAA0174,NA
cg08247921,MANBA,mannosidase beta [Source:HGNC Symbol;Acc:HGNC:6831]
cg08254353,TMEM98,transmembrane protein 98 [Source:HGNC Symbol;Acc:HGNC:24529]
cg08312600,GIPC1,GIPC PDZ domain containing family member 1 [Source:HGNC Symbol;Acc:HGNC:1226]
cg08457898,EPHX3,epoxide hydrolase 3 [Source:HGNC Symbol;Acc:HGNC:23760]
cg08458338,XPA,XPA, DNA damage recognition and repair factor [Source:HGNC Symbol;Acc:HGNC:12814]
cg08512456,LOC401052,NA
cg08608762,C6orf203,chromosome 6 open reading frame 203 [Source:HGNC Symbol;Acc:HGNC:17971]
cg09135343,DYRK2,dual specificity tyrosine phosphorylation regulated kinase 2 [Source:HGNC Symbol;Acc:HGNC:3093]
cg09178261,EPHA2,EPH receptor A2 [Source:HGNC Symbol;Acc:HGNC:3386]
cg09190051,ZNF280D,zinc finger protein 280D [Source:HGNC Symbol;Acc:HGNC:25953]
cg09220061,SNTB2,syntrophin beta 2 [Source:HGNC Symbol;Acc:HGNC:11169]
cg09234995,C10orf18,NA
cg09358751,ZNF839,zinc finger protein 839 [Source:HGNC Symbol;Acc:HGNC:20345]
cg09582351,ERGIC2,ERGIC and golgi 2 [Source:HGNC Symbol;Acc:HGNC:30208]
cg09778229,ZNF488,zinc finger protein 488 [Source:HGNC Symbol;Acc:HGNC:23535]
cg09884561,TMEM158,transmembrane protein 158 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:30293]
cg09938768,EPHB3,EPH receptor B3 [Source:HGNC Symbol;Acc:HGNC:3394]
cg09980774,HIST1H4H,histone cluster 1 H4 family member h [Source:HGNC Symbol;Acc:HGNC:4788]
cg09989939,STK24,serine/threonine kinase 24 [Source:HGNC Symbol;Acc:HGNC:11403]
cg10094443,UGDH,UDP-glucose 6-dehydrogenase [Source:HGNC Symbol;Acc:HGNC:12525]
cg10237252,TOM1L1,target of myb1 like 1 membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:11983]
cg10449935,C12orf29,chromosome 12 open reading frame 29 [Source:HGNC Symbol;Acc:HGNC:25322]
cg10482632,CSRP1,cysteine and glycine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:2469]
cg10589848,FBXL20,F-box and leucine rich repeat protein 20 [Source:HGNC Symbol;Acc:HGNC:24679]
cg10853556,STT3A,STT3A, catalytic subunit of the oligosaccharyltransferase complex [Source:HGNC Symbol;Acc:HGNC:6172]
cg10878170,CREBL2,cAMP responsive element binding protein like 2 [Source:HGNC Symbol;Acc:HGNC:2350]
cg11046380,DYNC1I2,dynein cytoplasmic 1 intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:2964]
cg11191337,PLTP,phospholipid transfer protein [Source:HGNC Symbol;Acc:HGNC:9093]
cg11579999,ZNF295,NA
cg11613875,C9orf72,chromosome 9 open reading frame 72 [Source:HGNC Symbol;Acc:HGNC:28337]
cg11625933,GBE1,1,4-alpha-glucan branching enzyme 1 [Source:HGNC Symbol;Acc:HGNC:4180]
cg11645532,GLTSCR1,NA
cg11685814,PLEKHG2,pleckstrin homology and RhoGEF domain containing G2 [Source:HGNC Symbol;Acc:HGNC:29515]
cg11905624,TPM4,tropomyosin 4 [Source:HGNC Symbol;Acc:HGNC:12013]
cg12043747,SERPINH1,serpin family H member 1 [Source:HGNC Symbol;Acc:HGNC:1546]
cg12104477,ARID3B,AT-rich interaction domain 3B [Source:HGNC Symbol;Acc:HGNC:14350]
cg12463346,PPP3CA,protein phosphatase 3 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9314]
cg12610972,CASD1,CAS1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16014]
cg13191008,TRIM68,tripartite motif containing 68 [Source:HGNC Symbol;Acc:HGNC:21161]
cg13282195,NAPRT1,NA
cg13339112,KRCC1,lysine rich coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:28039]
cg13419814,IDH3B,isocitrate dehydrogenase 3 (NAD(+)) beta [Source:HGNC Symbol;Acc:HGNC:5385]
cg13560136,CCDC107,coiled-coil domain containing 107 [Source:HGNC Symbol;Acc:HGNC:28465]
cg13583115,YPEL5,yippee like 5 [Source:HGNC Symbol;Acc:HGNC:18329]
cg13617248,DSCR3,NA
cg13654276,ZDHHC23,zinc finger DHHC-type containing 23 [Source:HGNC Symbol;Acc:HGNC:28654]
cg13678009,SWAP70,switching B cell complex subunit SWAP70 [Source:HGNC Symbol;Acc:HGNC:17070]
cg13831329,PTGR1,prostaglandin reductase 1 [Source:HGNC Symbol;Acc:HGNC:18429]
cg14073011,CMAH,NA
cg14177930,C5orf45,NA
cg14237749,SLC2A6,solute carrier family 2 member 6 [Source:HGNC Symbol;Acc:HGNC:11011]
cg14391622,SLC12A8,solute carrier family 12 member 8 [Source:HGNC Symbol;Acc:HGNC:15595]
cg14452121,CTNNAL1,catenin alpha like 1 [Source:HGNC Symbol;Acc:HGNC:2512]
cg14676711,ME2,malic enzyme 2 [Source:HGNC Symbol;Acc:HGNC:6984]
cg14787260,STAT5B,signal transducer and activator of transcription 5B [Source:HGNC Symbol;Acc:HGNC:11367]
cg14843030,LCK,LCK proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6524]
cg14853771,PSMD1,proteasome 26S subunit, non-ATPase 1 [Source:HGNC Symbol;Acc:HGNC:9554]
cg14856108,OSBPL2,oxysterol binding protein like 2 [Source:HGNC Symbol;Acc:HGNC:15761]
cg14950039,KIAA1310,NA
cg15027630,SRRM3,serine/arginine repetitive matrix 3 [Source:HGNC Symbol;Acc:HGNC:26729]
cg15304692,REPIN1,replication initiator 1 [Source:HGNC Symbol;Acc:HGNC:17922]
cg15424054,SLC27A1,solute carrier family 27 member 1 [Source:HGNC Symbol;Acc:HGNC:10995]
cg15432938,FRAT1,FRAT1, WNT signaling pathway regulator [Source:HGNC Symbol;Acc:HGNC:3944]
cg15759889,DDA1,DET1 and DDB1 associated 1 [Source:HGNC Symbol;Acc:HGNC:28360]
cg15919396,NRCAM,neuronal cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:7994]
cg15971010,SLC47A1,solute carrier family 47 member 1 [Source:HGNC Symbol;Acc:HGNC:25588]
cg16799965,PSME1,proteasome activator subunit 1 [Source:HGNC Symbol;Acc:HGNC:9568]
cg16906347,ARRB1,arrestin beta 1 [Source:HGNC Symbol;Acc:HGNC:711]
cg16951550,STX5,syntaxin 5 [Source:HGNC Symbol;Acc:HGNC:11440]
cg16998353,TRIM3,tripartite motif containing 3 [Source:HGNC Symbol;Acc:HGNC:10064]
cg17094296,CBR4,carbonyl reductase 4 [Source:HGNC Symbol;Acc:HGNC:25891]
cg17231906,CCDC112,coiled-coil domain containing 112 [Source:HGNC Symbol;Acc:HGNC:28599]
cg17283447,ADPRH,ADP-ribosylarginine hydrolase [Source:HGNC Symbol;Acc:HGNC:269]
cg17807903,ZNHIT6,zinc finger HIT-type containing 6 [Source:HGNC Symbol;Acc:HGNC:26089]
cg17978425,TATDN2,TatD DNase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28988]
cg18224556,DPF2,double PHD fingers 2 [Source:HGNC Symbol;Acc:HGNC:9964]
cg18225895,MCM3,minichromosome maintenance complex component 3 [Source:HGNC Symbol;Acc:HGNC:6945]
cg18632602,OSBPL1A,oxysterol binding protein like 1A [Source:HGNC Symbol;Acc:HGNC:16398]
cg19973659,TMCC1,transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]
cg20345978,HMGN2,high mobility group nucleosomal binding domain 2 [Source:HGNC Symbol;Acc:HGNC:4986]
cg20617583,NRGN,neurogranin [Source:HGNC Symbol;Acc:HGNC:8000]
cg20976968,PRPF38B,pre-mRNA processing factor 38B [Source:HGNC Symbol;Acc:HGNC:25512]
cg22209441,CRCP,CGRP receptor component [Source:HGNC Symbol;Acc:HGNC:17888]
cg23051349,KLC1,kinesin light chain 1 [Source:HGNC Symbol;Acc:HGNC:6387]
cg23055159,COMMD8,COMM domain containing 8 [Source:HGNC Symbol;Acc:HGNC:26036]
cg23261372,QTRT1,queuine tRNA-ribosyltransferase catalytic subunit 1 [Source:HGNC Symbol;Acc:HGNC:23797]
cg23408670,C17orf96,NA
cg23427565,ATG4D,autophagy related 4D cysteine peptidase [Source:HGNC Symbol;Acc:HGNC:20789]
cg23575063,KIAA0247,NA
cg23596567,ZNF18,zinc finger protein 18 [Source:HGNC Symbol;Acc:HGNC:12969]
cg24370698,PGM1,phosphoglucomutase 1 [Source:HGNC Symbol;Acc:HGNC:8905]
cg24394667,IL1RL2,interleukin 1 receptor like 2 [Source:HGNC Symbol;Acc:HGNC:5999]
cg25010118,DSEL,dermatan sulfate epimerase-like [Source:HGNC Symbol;Acc:HGNC:18144]
cg25181749,CDK8,cyclin dependent kinase 8 [Source:HGNC Symbol;Acc:HGNC:1779]
cg26383001,THOC1,THO complex 1 [Source:HGNC Symbol;Acc:HGNC:19070]
cg26801613,LMO4,LIM domain only 4 [Source:HGNC Symbol;Acc:HGNC:6644]
cg26880073,NAPA,NSF attachment protein alpha [Source:HGNC Symbol;Acc:HGNC:7641]
cg27372898,APP,amyloid beta precursor protein [Source:HGNC Symbol;Acc:HGNC:620]
