id,gene,description
cg04609868,STX4,syntaxin 4 [Source:HGNC Symbol;Acc:HGNC:11439]
cg04630848,PCMTD2,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:15882]
cg04956806,TCEA2,transcription elongation factor A2 [Source:HGNC Symbol;Acc:HGNC:11614]
cg04993682,C5orf33,NA
cg05152354,RAPGEF3,Rap guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:16629]
cg05155042,DRAM1,DNA damage regulated autophagy modulator 1 [Source:HGNC Symbol;Acc:HGNC:25645]
cg05226518,CNIH,NA
cg05461632,ANKFY1,ankyrin repeat and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20763]
cg05529754,ZDHHC7,zinc finger DHHC-type containing 7 [Source:HGNC Symbol;Acc:HGNC:18459]
cg05656486,NDUFS2,NADH:ubiquinone oxidoreductase core subunit S2 [Source:HGNC Symbol;Acc:HGNC:7708]
cg05743278,KLHDC10,kelch domain containing 10 [Source:HGNC Symbol;Acc:HGNC:22194]
cg06126815,PON2,paraoxonase 2 [Source:HGNC Symbol;Acc:HGNC:9205]
cg06182584,C6orf136,chromosome 6 open reading frame 136 [Source:HGNC Symbol;Acc:HGNC:21301]
cg06394476,ACTR2,ARP2 actin related protein 2 homolog [Source:HGNC Symbol;Acc:HGNC:169]
cg06620152,USE1,unconventional SNARE in the ER 1 [Source:HGNC Symbol;Acc:HGNC:30882]
cg06716437,ABCB6,ATP binding cassette subfamily B member 6 (Langereis blood group) [Source:HGNC Symbol;Acc:HGNC:47]
cg06730721,ABCA7,ATP binding cassette subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:37]
cg07025471,GPBP1,GC-rich promoter binding protein 1 [Source:HGNC Symbol;Acc:HGNC:29520]
cg07060183,VEZF1,vascular endothelial zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:12949]
cg07104958,ANUBL1,NA
cg07230380,SCD,stearoyl-CoA desaturase [Source:HGNC Symbol;Acc:HGNC:10571]
cg07350718,CYR61,cysteine rich angiogenic inducer 61 [Source:HGNC Symbol;Acc:HGNC:2654]
cg07392897,FKBP9,FK506 binding protein 9 [Source:HGNC Symbol;Acc:HGNC:3725]
cg07473175,AMIGO2,adhesion molecule with Ig like domain 2 [Source:HGNC Symbol;Acc:HGNC:24073]
cg07591395,RBM8A,RNA binding motif protein 8A [Source:HGNC Symbol;Acc:HGNC:9905]
cg07595663,SEMA3F,semaphorin 3F [Source:HGNC Symbol;Acc:HGNC:10728]
cg07813747,LOC100271836,NA
cg08291098,STMN3,stathmin 3 [Source:HGNC Symbol;Acc:HGNC:15926]
cg08495456,FZD8,frizzled class receptor 8 [Source:HGNC Symbol;Acc:HGNC:4046]
cg08516450,CNOT1,CCR4-NOT transcription complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7877]
cg08728297,FCHSD2,FCH and double SH3 domains 2 [Source:HGNC Symbol;Acc:HGNC:29114]
cg08832414,ECE2,endothelin converting enzyme 2 [Source:HGNC Symbol;Acc:HGNC:13275]
cg09348254,RNF103,ring finger protein 103 [Source:HGNC Symbol;Acc:HGNC:12859]
cg09434175,ATL3,atlastin GTPase 3 [Source:HGNC Symbol;Acc:HGNC:24526]
cg09626299,TSPAN14,tetraspanin 14 [Source:HGNC Symbol;Acc:HGNC:23303]
cg09720785,LRBA,LPS responsive beige-like anchor protein [Source:HGNC Symbol;Acc:HGNC:1742]
cg09738193,PSKH1,protein serine kinase H1 [Source:HGNC Symbol;Acc:HGNC:9529]
cg09775628,C19orf25,chromosome 19 open reading frame 25 [Source:HGNC Symbol;Acc:HGNC:26711]
cg09795195,DHX40,DEAH-box helicase 40 [Source:HGNC Symbol;Acc:HGNC:18018]
cg10253465,RTN2,reticulon 2 [Source:HGNC Symbol;Acc:HGNC:10468]
cg10465551,TNIP2,TNFAIP3 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:19118]
cg10607603,HN1,NA
cg10814135,ASPSCR1,ASPSCR1, UBX domain containing tether for SLC2A4 [Source:HGNC Symbol;Acc:HGNC:13825]
cg10914137,EN2,engrailed homeobox 2 [Source:HGNC Symbol;Acc:HGNC:3343]
cg11007423,SPPL2A,signal peptide peptidase like 2A [Source:HGNC Symbol;Acc:HGNC:30227]
cg11027707,MON1A,MON1 homolog A, secretory trafficking associated [Source:HGNC Symbol;Acc:HGNC:28207]
cg11031180,TINF2,TERF1 interacting nuclear factor 2 [Source:HGNC Symbol;Acc:HGNC:11824]
cg11114063,STXBP5,syntaxin binding protein 5 [Source:HGNC Symbol;Acc:HGNC:19665]
cg11314042,AIG1,androgen induced 1 [Source:HGNC Symbol;Acc:HGNC:21607]
cg11412582,HERC2,HECT and RLD domain containing E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:4868]
cg11613875,C9orf72,chromosome 9 open reading frame 72 [Source:HGNC Symbol;Acc:HGNC:28337]
cg11800794,MAPRE1,microtubule associated protein RP/EB family member 1 [Source:HGNC Symbol;Acc:HGNC:6890]
cg11903177,MED9,mediator complex subunit 9 [Source:HGNC Symbol;Acc:HGNC:25487]
cg12076344,SLC27A4,solute carrier family 27 member 4 [Source:HGNC Symbol;Acc:HGNC:10998]
cg12143181,LIPA,lipase A, lysosomal acid type [Source:HGNC Symbol;Acc:HGNC:6617]
cg12237286,DIS3L2,DIS3 like 3'-5' exoribonuclease 2 [Source:HGNC Symbol;Acc:HGNC:28648]
cg12597839,CYB561D1,cytochrome b561 family member D1 [Source:HGNC Symbol;Acc:HGNC:26804]
cg12612947,TOP2B,DNA topoisomerase II beta [Source:HGNC Symbol;Acc:HGNC:11990]
cg12900942,THRAP3,thyroid hormone receptor associated protein 3 [Source:HGNC Symbol;Acc:HGNC:22964]
cg12912293,ARNT,aryl hydrocarbon receptor nuclear translocator [Source:HGNC Symbol;Acc:HGNC:700]
cg12984168,VEGFB,vascular endothelial growth factor B [Source:HGNC Symbol;Acc:HGNC:12681]
cg13072238,GMPPB,GDP-mannose pyrophosphorylase B [Source:HGNC Symbol;Acc:HGNC:22932]
cg13078969,ADIPOR2,adiponectin receptor 2 [Source:HGNC Symbol;Acc:HGNC:24041]
cg13216267,C18orf22,NA
cg13473383,ZDHHC5,zinc finger DHHC-type containing 5 [Source:HGNC Symbol;Acc:HGNC:18472]
cg13609040,B4GALT4,beta-1,4-galactosyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:927]
cg13620028,SH3BP5L,SH3 binding domain protein 5 like [Source:HGNC Symbol;Acc:HGNC:29360]
cg13906792,C15orf17,NA
cg14126461,CADM4,cell adhesion molecule 4 [Source:HGNC Symbol;Acc:HGNC:30825]
cg14164252,ARSA,arylsulfatase A [Source:HGNC Symbol;Acc:HGNC:713]
cg14220764,JUB,NA
cg14229247,ANP32B,acidic nuclear phosphoprotein 32 family member B [Source:HGNC Symbol;Acc:HGNC:16677]
cg14260485,AKT2,AKT serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:392]
cg14812448,FAM161A,family with sequence similarity 161 member A [Source:HGNC Symbol;Acc:HGNC:25808]
cg14884747,ZNF330,zinc finger protein 330 [Source:HGNC Symbol;Acc:HGNC:15462]
cg15176895,FAHD2B,fumarylacetoacetate hydrolase domain containing 2B [Source:HGNC Symbol;Acc:HGNC:25318]
cg15220253,FAM105B,NA
cg15480137,SUGT1,SGT1 homolog, MIS12 kinetochore complex assembly cochaperone [Source:HGNC Symbol;Acc:HGNC:16987]
cg15605918,DOHH,deoxyhypusine hydroxylase [Source:HGNC Symbol;Acc:HGNC:28662]
cg16279835,ATG2A,autophagy related 2A [Source:HGNC Symbol;Acc:HGNC:29028]
cg16323609,PRKAR2A,protein kinase cAMP-dependent type II regulatory subunit alpha [Source:HGNC Symbol;Acc:HGNC:9391]
cg16358350,ACBD6,acyl-CoA binding domain containing 6 [Source:HGNC Symbol;Acc:HGNC:23339]
cg16637776,TEAD3,TEA domain transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:11716]
cg16747861,TRAPPC6B,trafficking protein particle complex 6B [Source:HGNC Symbol;Acc:HGNC:23066]
cg17174775,AASS,aminoadipate-semialdehyde synthase [Source:HGNC Symbol;Acc:HGNC:17366]
cg18151858,LATS2,large tumor suppressor kinase 2 [Source:HGNC Symbol;Acc:HGNC:6515]
cg18718327,MAPKBP1,mitogen-activated protein kinase binding protein 1 [Source:HGNC Symbol;Acc:HGNC:29536]
cg18919684,SCAMP5,secretory carrier membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:30386]
cg19241168,FBXL2,F-box and leucine rich repeat protein 2 [Source:HGNC Symbol;Acc:HGNC:13598]
cg19241744,SLC29A3,solute carrier family 29 member 3 [Source:HGNC Symbol;Acc:HGNC:23096]
cg19941170,NEURL1B,neuralized E3 ubiquitin protein ligase 1B [Source:HGNC Symbol;Acc:HGNC:35422]
cg20302082,TMEM177,transmembrane protein 177 [Source:HGNC Symbol;Acc:HGNC:28143]
cg20330296,NDUFS7,NADH:ubiquinone oxidoreductase core subunit S7 [Source:HGNC Symbol;Acc:HGNC:7714]
cg20393975,ARRDC1,arrestin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28633]
cg20703320,PPTC7,PTC7 protein phosphatase homolog [Source:HGNC Symbol;Acc:HGNC:30695]
cg20716209,STAT3,signal transducer and activator of transcription 3 [Source:HGNC Symbol;Acc:HGNC:11364]
cg20780880,EEF1E1,eukaryotic translation elongation factor 1 epsilon 1 [Source:HGNC Symbol;Acc:HGNC:3212]
cg20908260,MPI,mannose phosphate isomerase [Source:HGNC Symbol;Acc:HGNC:7216]
cg21049809,TTC7B,tetratricopeptide repeat domain 7B [Source:HGNC Symbol;Acc:HGNC:19858]
cg21179305,ZCCHC7,zinc finger CCHC-type containing 7 [Source:HGNC Symbol;Acc:HGNC:26209]
cg21712812,TMEM65,transmembrane protein 65 [Source:HGNC Symbol;Acc:HGNC:25203]
cg22158248,ALDH2,aldehyde dehydrogenase 2 family (mitochondrial) [Source:HGNC Symbol;Acc:HGNC:404]
cg22207272,CADM1,cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5951]
cg22411710,ACTR1B,ARP1 actin related protein 1 homolog B [Source:HGNC Symbol;Acc:HGNC:168]
cg22712893,SLU7,SLU7 homolog, splicing factor [Source:HGNC Symbol;Acc:HGNC:16939]
cg23105471,CTDSP2,CTD small phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:17077]
cg23206777,KPNA2,karyopherin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6395]
cg23423766,NOL7,nucleolar protein 7 [Source:HGNC Symbol;Acc:HGNC:21040]
cg23546851,SAMD4B,sterile alpha motif domain containing 4B [Source:HGNC Symbol;Acc:HGNC:25492]
cg23572376,FOXC1,forkhead box C1 [Source:HGNC Symbol;Acc:HGNC:3800]
cg23627620,TBPL1,TATA-box binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11589]
cg23861930,GSK3A,glycogen synthase kinase 3 alpha [Source:HGNC Symbol;Acc:HGNC:4616]
cg24149806,C17orf61,NA
cg24584161,BUB1B,BUB1 mitotic checkpoint serine/threonine kinase B [Source:HGNC Symbol;Acc:HGNC:1149]
cg24865292,PGRMC2,progesterone receptor membrane component 2 [Source:HGNC Symbol;Acc:HGNC:16089]
cg25620797,PNPT1,polyribonucleotide nucleotidyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23166]
cg26349568,ATAD2,ATPase family, AAA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30123]
