id,gene,description
cg02055253,DCAF4,DDB1 and CUL4 associated factor 4 [Source:HGNC Symbol;Acc:HGNC:20229]
cg02063915,PVRL1,NA
cg02173486,ADAMTS17,ADAM metallopeptidase with thrombospondin type 1 motif 17 [Source:HGNC Symbol;Acc:HGNC:17109]
cg02266086,COL11A2,collagen type XI alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2187]
cg02313172,AKT1,AKT serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:391]
cg02359346,VPS4B,vacuolar protein sorting 4 homolog B [Source:HGNC Symbol;Acc:HGNC:10895]
cg02366988,AXIN2,axin 2 [Source:HGNC Symbol;Acc:HGNC:904]
cg02396496,CYGB,cytoglobin [Source:HGNC Symbol;Acc:HGNC:16505]
cg02433785,RALA,RAS like proto-oncogene A [Source:HGNC Symbol;Acc:HGNC:9839]
cg02460120,USP15,ubiquitin specific peptidase 15 [Source:HGNC Symbol;Acc:HGNC:12613]
cg02466711,ZNF706,zinc finger protein 706 [Source:HGNC Symbol;Acc:HGNC:24992]
cg02467002,ZNF600,zinc finger protein 600 [Source:HGNC Symbol;Acc:HGNC:30951]
cg02485479,ZNF451,zinc finger protein 451 [Source:HGNC Symbol;Acc:HGNC:21091]
cg02539714,RHOF,ras homolog family member F, filopodia associated [Source:HGNC Symbol;Acc:HGNC:15703]
cg02631906,PRDX1,peroxiredoxin 1 [Source:HGNC Symbol;Acc:HGNC:9352]
cg02631917,FGFBP3,fibroblast growth factor binding protein 3 [Source:HGNC Symbol;Acc:HGNC:23428]
cg02669349,DDIT4,DNA damage inducible transcript 4 [Source:HGNC Symbol;Acc:HGNC:24944]
cg02697423,GPR161,G protein-coupled receptor 161 [Source:HGNC Symbol;Acc:HGNC:23694]
cg02712878,FAIM,Fas apoptotic inhibitory molecule [Source:HGNC Symbol;Acc:HGNC:18703]
cg02718531,FLYWCH2,FLYWCH family member 2 [Source:HGNC Symbol;Acc:HGNC:25178]
cg02731980,VPS37C,VPS37C, ESCRT-I subunit [Source:HGNC Symbol;Acc:HGNC:26097]
cg02737321,EIF4G1,eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296]
cg02793739,NEU3,neuraminidase 3 [Source:HGNC Symbol;Acc:HGNC:7760]
cg02829456,CFLAR,CASP8 and FADD like apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:1876]
cg02865595,C1orf113,NA
cg02868338,EXOSC4,exosome component 4 [Source:HGNC Symbol;Acc:HGNC:18189]
cg02875130,REXO1,RNA exonuclease 1 homolog [Source:HGNC Symbol;Acc:HGNC:24616]
cg02902079,CXCR4,C-X-C motif chemokine receptor 4 [Source:HGNC Symbol;Acc:HGNC:2561]
cg02908490,CHAF1B,chromatin assembly factor 1 subunit B [Source:HGNC Symbol;Acc:HGNC:1911]
cg02924534,RAPH1,Ras association (RalGDS/AF-6) and pleckstrin homology domains 1 [Source:HGNC Symbol;Acc:HGNC:14436]
cg02925229,RBP1,retinol binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9919]
cg02949544,MYST2,NA
cg02957270,SKAP1,src kinase associated phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:15605]
cg02959637,RASGRP2,RAS guanyl releasing protein 2 [Source:HGNC Symbol;Acc:HGNC:9879]
cg03018058,RHBDD1,rhomboid domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23081]
cg03021496,OGFRL1,opioid growth factor receptor like 1 [Source:HGNC Symbol;Acc:HGNC:21378]
cg03025061,EIF3E,eukaryotic translation initiation factor 3 subunit E [Source:HGNC Symbol;Acc:HGNC:3277]
cg03026306,CABYR,calcium binding tyrosine phosphorylation regulated [Source:HGNC Symbol;Acc:HGNC:15569]
cg03078972,SNAI1,snail family transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:11128]
cg03089870,KIF13A,kinesin family member 13A [Source:HGNC Symbol;Acc:HGNC:14566]
cg03090436,FAM135A,family with sequence similarity 135 member A [Source:HGNC Symbol;Acc:HGNC:21084]
cg03105603,LOC349114,NA
cg03105756,C16orf5,NA
cg03107405,TSSC1,NA
cg03161075,NIN,ninein [Source:HGNC Symbol;Acc:HGNC:14906]
cg03227353,DCI,NA
cg03267151,LOC595101,NA
cg03273025,LIG1,DNA ligase 1 [Source:HGNC Symbol;Acc:HGNC:6598]
cg03322971,NEURL4,neuralized E3 ubiquitin protein ligase 4 [Source:HGNC Symbol;Acc:HGNC:34410]
cg03328664,PFN2,profilin 2 [Source:HGNC Symbol;Acc:HGNC:8882]
cg03349935,RASL12,RAS like family 12 [Source:HGNC Symbol;Acc:HGNC:30289]
cg03377895,CTSO,cathepsin O [Source:HGNC Symbol;Acc:HGNC:2542]
cg03448938,PIKFYVE,phosphoinositide kinase, FYVE-type zinc finger containing [Source:HGNC Symbol;Acc:HGNC:23785]
cg03483632,FJX1,four jointed box 1 [Source:HGNC Symbol;Acc:HGNC:17166]
cg03524611,ESCO2,establishment of sister chromatid cohesion N-acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:27230]
cg03539850,PANK1,pantothenate kinase 1 [Source:HGNC Symbol;Acc:HGNC:8598]
cg03591676,C8orf37,chromosome 8 open reading frame 37 [Source:HGNC Symbol;Acc:HGNC:27232]
cg03608974,ZAK,NA
cg03722052,TPBG,trophoblast glycoprotein [Source:HGNC Symbol;Acc:HGNC:12004]
cg03749507,TAF6L,TATA-box binding protein associated factor 6 like [Source:HGNC Symbol;Acc:HGNC:17305]
cg03766516,C19orf29,NA
cg03880683,SFRS3,NA
cg03887534,BCL2L13,BCL2 like 13 [Source:HGNC Symbol;Acc:HGNC:17164]
cg03993166,SELS,NA
cg04069951,CD81,CD81 molecule [Source:HGNC Symbol;Acc:HGNC:1701]
cg04092033,C21orf59,chromosome 21 open reading frame 59 [Source:HGNC Symbol;Acc:HGNC:1301]
cg04096435,AMD1,adenosylmethionine decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:457]
cg04099673,WDR7,WD repeat domain 7 [Source:HGNC Symbol;Acc:HGNC:13490]
cg04101379,DZIP1,DAZ interacting zinc finger protein 1 [Source:HGNC Symbol;Acc:HGNC:20908]
cg04108615,CRTC2,CREB regulated transcription coactivator 2 [Source:HGNC Symbol;Acc:HGNC:27301]
cg04116858,TAGLN2,transgelin 2 [Source:HGNC Symbol;Acc:HGNC:11554]
cg04136290,FOXK2,forkhead box K2 [Source:HGNC Symbol;Acc:HGNC:6036]
cg04155793,CDK10,cyclin dependent kinase 10 [Source:HGNC Symbol;Acc:HGNC:1770]
cg04166393,GNA12,G protein subunit alpha 12 [Source:HGNC Symbol;Acc:HGNC:4380]
cg04174180,ZNF23,zinc finger protein 23 [Source:HGNC Symbol;Acc:HGNC:13023]
cg04229238,RB1CC1,RB1 inducible coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:15574]
cg04249754,LCK,LCK proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6524]
cg04264299,SCARA3,scavenger receptor class A member 3 [Source:HGNC Symbol;Acc:HGNC:19000]
cg04293891,ZNF611,zinc finger protein 611 [Source:HGNC Symbol;Acc:HGNC:28766]
cg04379738,POLE2,DNA polymerase epsilon 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9178]
cg04420319,ZNF26,zinc finger protein 26 [Source:HGNC Symbol;Acc:HGNC:13053]
cg04478795,SMO,smoothened, frizzled class receptor [Source:HGNC Symbol;Acc:HGNC:11119]
cg04504284,SFMBT1,Scm like with four mbt domains 1 [Source:HGNC Symbol;Acc:HGNC:20255]
cg04522604,C5orf13,NA
cg04672837,N4BP1,NEDD4 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:29850]
cg04767753,PSMG4,proteasome assembly chaperone 4 [Source:HGNC Symbol;Acc:HGNC:21108]
cg04823152,FAM172A,family with sequence similarity 172 member A [Source:HGNC Symbol;Acc:HGNC:25365]
cg04852821,ANGEL1,angel homolog 1 [Source:HGNC Symbol;Acc:HGNC:19961]
cg04947838,ARFGEF1,ADP ribosylation factor guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:15772]
cg05012946,AATF,apoptosis antagonizing transcription factor [Source:HGNC Symbol;Acc:HGNC:19235]
cg05219684,UBL5,ubiquitin like 5 [Source:HGNC Symbol;Acc:HGNC:13736]
cg05225187,VGF,VGF nerve growth factor inducible [Source:HGNC Symbol;Acc:HGNC:12684]
cg05243389,MYEF2,myelin expression factor 2 [Source:HGNC Symbol;Acc:HGNC:17940]
cg05255305,C16orf46,chromosome 16 open reading frame 46 [Source:HGNC Symbol;Acc:HGNC:26525]
cg05304331,ZNF561,zinc finger protein 561 [Source:HGNC Symbol;Acc:HGNC:28684]
cg05321398,P4HTM,prolyl 4-hydroxylase, transmembrane [Source:HGNC Symbol;Acc:HGNC:28858]
cg05386230,ZNF133,zinc finger protein 133 [Source:HGNC Symbol;Acc:HGNC:12917]
cg05390307,FEZ1,fasciculation and elongation protein zeta 1 [Source:HGNC Symbol;Acc:HGNC:3659]
cg05485060,CTNNAL1,catenin alpha like 1 [Source:HGNC Symbol;Acc:HGNC:2512]
cg05493526,LRRC20,leucine rich repeat containing 20 [Source:HGNC Symbol;Acc:HGNC:23421]
cg05541125,ATP5O,NA
cg05594872,TRIM27,tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]
cg05667817,LRRK2,leucine rich repeat kinase 2 [Source:HGNC Symbol;Acc:HGNC:18618]
cg05756257,SULF2,sulfatase 2 [Source:HGNC Symbol;Acc:HGNC:20392]
cg05823563,C9orf125,NA
cg05844852,PPP2R5E,protein phosphatase 2 regulatory subunit B'epsilon [Source:HGNC Symbol;Acc:HGNC:9313]
cg05881135,SYNM,synemin [Source:HGNC Symbol;Acc:HGNC:24466]
cg05906777,MIF4GD,MIF4G domain containing [Source:HGNC Symbol;Acc:HGNC:24030]
cg05941624,SYNJ2,synaptojanin 2 [Source:HGNC Symbol;Acc:HGNC:11504]
cg05999005,ARL5A,ADP ribosylation factor like GTPase 5A [Source:HGNC Symbol;Acc:HGNC:696]
cg06049791,ADA,adenosine deaminase [Source:HGNC Symbol;Acc:HGNC:186]
cg06091566,SAMD11,sterile alpha motif domain containing 11 [Source:HGNC Symbol;Acc:HGNC:28706]
cg06326971,KIFC3,kinesin family member C3 [Source:HGNC Symbol;Acc:HGNC:6326]
cg06362348,TMCO4,transmembrane and coiled-coil domains 4 [Source:HGNC Symbol;Acc:HGNC:27393]
cg06366810,STK11IP,serine/threonine kinase 11 interacting protein [Source:HGNC Symbol;Acc:HGNC:19184]
cg06376949,IFIT5,interferon induced protein with tetratricopeptide repeats 5 [Source:HGNC Symbol;Acc:HGNC:13328]
cg06414073,GAS2L3,growth arrest specific 2 like 3 [Source:HGNC Symbol;Acc:HGNC:27475]
cg06422060,E2F7,E2F transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:23820]
cg06555490,CSNK1A1,casein kinase 1 alpha 1 [Source:HGNC Symbol;Acc:HGNC:2451]
cg06600287,ECHDC2,enoyl-CoA hydratase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23408]
cg06609646,GRAMD3,NA
cg06734342,SACM1L,SAC1 like phosphatidylinositide phosphatase [Source:HGNC Symbol;Acc:HGNC:17059]
cg06754923,MED7,mediator complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:2378]
cg06873352,STRADA,STE20-related kinase adaptor alpha [Source:HGNC Symbol;Acc:HGNC:30172]
cg06919490,TMEM192,transmembrane protein 192 [Source:HGNC Symbol;Acc:HGNC:26775]
cg06924622,ESYT2,extended synaptotagmin 2 [Source:HGNC Symbol;Acc:HGNC:22211]
cg06948825,PM20D2,peptidase M20 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21408]
cg07005078,LAP3,leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:18449]
cg07046885,PPP2R5B,protein phosphatase 2 regulatory subunit B'beta [Source:HGNC Symbol;Acc:HGNC:9310]
cg07062388,LMBRD1,LMBR1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23038]
cg07064406,YWHAB,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta [Source:HGNC Symbol;Acc:HGNC:12849]
cg07260820,BCR,BCR, RhoGEF and GTPase activating protein [Source:HGNC Symbol;Acc:HGNC:1014]
cg07262244,LIMS2,LIM zinc finger domain containing 2 [Source:HGNC Symbol;Acc:HGNC:16084]
cg07314391,ENSA,endosulfine alpha [Source:HGNC Symbol;Acc:HGNC:3360]
cg07350703,UFM1,ubiquitin fold modifier 1 [Source:HGNC Symbol;Acc:HGNC:20597]
cg07419830,ZNF263,zinc finger protein 263 [Source:HGNC Symbol;Acc:HGNC:13056]
cg07428648,MLL,NA
cg07499546,SMAP2,small ArfGAP2 [Source:HGNC Symbol;Acc:HGNC:25082]
cg07568141,MRPS18A,mitochondrial ribosomal protein S18A [Source:HGNC Symbol;Acc:HGNC:14515]
cg07576541,SNAPIN,SNAP associated protein [Source:HGNC Symbol;Acc:HGNC:17145]
cg07639483,ZBED4,zinc finger BED-type containing 4 [Source:HGNC Symbol;Acc:HGNC:20721]
cg07663765,KIAA1609,NA
cg07874353,ZNF775,zinc finger protein 775 [Source:HGNC Symbol;Acc:HGNC:28501]
cg07883622,C12orf61,NA
cg07889201,ZNF343,zinc finger protein 343 [Source:HGNC Symbol;Acc:HGNC:16017]
cg07891971,CHAC1,ChaC glutathione specific gamma-glutamylcyclotransferase 1 [Source:HGNC Symbol;Acc:HGNC:28680]
cg07907917,SERTAD3,SERTA domain containing 3 [Source:HGNC Symbol;Acc:HGNC:17931]
cg08020051,GPAA1,glycosylphosphatidylinositol anchor attachment 1 [Source:HGNC Symbol;Acc:HGNC:4446]
cg08030545,POLR3E,RNA polymerase III subunit E [Source:HGNC Symbol;Acc:HGNC:30347]
cg08043024,MON1B,MON1 homolog B, secretory trafficking associated [Source:HGNC Symbol;Acc:HGNC:25020]
cg08052882,NNT,nicotinamide nucleotide transhydrogenase [Source:HGNC Symbol;Acc:HGNC:7863]
cg08069712,LENG1,leukocyte receptor cluster member 1 [Source:HGNC Symbol;Acc:HGNC:15502]
cg08140458,ZNF586,zinc finger protein 586 [Source:HGNC Symbol;Acc:HGNC:25949]
cg08157620,MPP5,membrane palmitoylated protein 5 [Source:HGNC Symbol;Acc:HGNC:18669]
cg08279316,MERTK,MER proto-oncogene, tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:7027]
cg08287994,PHIP,pleckstrin homology domain interacting protein [Source:HGNC Symbol;Acc:HGNC:15673]
cg08301526,SLC39A3,solute carrier family 39 member 3 [Source:HGNC Symbol;Acc:HGNC:17128]
cg08342675,BZW1,basic leucine zipper and W2 domains 1 [Source:HGNC Symbol;Acc:HGNC:18380]
cg08381325,ORC4L,NA
cg08405378,SMARCA4,SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4 [Source:HGNC Symbol;Acc:HGNC:11100]
cg08408453,PDE2A,phosphodiesterase 2A [Source:HGNC Symbol;Acc:HGNC:8777]
cg08442217,TUBB3,tubulin beta 3 class III [Source:HGNC Symbol;Acc:HGNC:20772]
cg08491805,PCMTD1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30483]
cg08541497,C8orf76,chromosome 8 open reading frame 76 [Source:HGNC Symbol;Acc:HGNC:25924]
cg08558340,SRRT,serrate, RNA effector molecule [Source:HGNC Symbol;Acc:HGNC:24101]
cg08754967,DIP2C,disco interacting protein 2 homolog C [Source:HGNC Symbol;Acc:HGNC:29150]
cg08848324,SP3,Sp3 transcription factor [Source:HGNC Symbol;Acc:HGNC:11208]
cg08898349,TRUB1,TruB pseudouridine synthase family member 1 [Source:HGNC Symbol;Acc:HGNC:16060]
cg08911391,DDOST,dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:2728]
cg08923379,ODF2,outer dense fiber of sperm tails 2 [Source:HGNC Symbol;Acc:HGNC:8114]
cg08941576,C11orf49,chromosome 11 open reading frame 49 [Source:HGNC Symbol;Acc:HGNC:28720]
cg08962709,SMARCAD1,SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1 [Source:HGNC Symbol;Acc:HGNC:18398]
cg09059548,PHC1,polyhomeotic homolog 1 [Source:HGNC Symbol;Acc:HGNC:3182]
cg09093931,MATN2,matrilin 2 [Source:HGNC Symbol;Acc:HGNC:6908]
cg09095562,GTF3C5,general transcription factor IIIC subunit 5 [Source:HGNC Symbol;Acc:HGNC:4668]
cg09188868,PIP4K2C,phosphatidylinositol-5-phosphate 4-kinase type 2 gamma [Source:HGNC Symbol;Acc:HGNC:23786]
cg09397375,ZNF672,zinc finger protein 672 [Source:HGNC Symbol;Acc:HGNC:26179]
cg09436184,SMCR7,NA
cg09448951,KIAA0174,NA
cg09521133,LSR,lipolysis stimulated lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:29572]
cg09572106,PDLIM7,PDZ and LIM domain 7 [Source:HGNC Symbol;Acc:HGNC:22958]
cg09573809,ZNF497,zinc finger protein 497 [Source:HGNC Symbol;Acc:HGNC:23714]
cg09722643,CA2,carbonic anhydrase 2 [Source:HGNC Symbol;Acc:HGNC:1373]
cg09757107,CDC42EP4,CDC42 effector protein 4 [Source:HGNC Symbol;Acc:HGNC:17147]
cg09862440,RABL5,NA
cg09868274,UNG,uracil DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:12572]
cg09875802,VDAC1,voltage dependent anion channel 1 [Source:HGNC Symbol;Acc:HGNC:12669]
cg09881855,SNAI2,snail family transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:11094]
cg09896999,ZNF12,zinc finger protein 12 [Source:HGNC Symbol;Acc:HGNC:12902]
cg09909877,GCAT,glycine C-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:4188]
cg09916765,WRB,tryptophan rich basic protein [Source:HGNC Symbol;Acc:HGNC:12790]
cg10090217,TBRG4,transforming growth factor beta regulator 4 [Source:HGNC Symbol;Acc:HGNC:17443]
cg10107382,ZCCHC3,zinc finger CCHC-type containing 3 [Source:HGNC Symbol;Acc:HGNC:16230]
cg10108626,GPR108,G protein-coupled receptor 108 [Source:HGNC Symbol;Acc:HGNC:17829]
cg10194655,ANAPC7,anaphase promoting complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:17380]
cg10215570,DPY30,dpy-30, histone methyltransferase complex regulatory subunit [Source:HGNC Symbol;Acc:HGNC:24590]
cg10482632,CSRP1,cysteine and glycine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:2469]
cg10486909,COG3,component of oligomeric golgi complex 3 [Source:HGNC Symbol;Acc:HGNC:18619]
