id,gene,description
cg01552059,QARS,glutaminyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:9751]
cg01653110,VAMP4,vesicle associated membrane protein 4 [Source:HGNC Symbol;Acc:HGNC:12645]
cg01873236,CTNNA1,catenin alpha 1 [Source:HGNC Symbol;Acc:HGNC:2509]
cg01888561,SEC14L1,SEC14 like lipid binding 1 [Source:HGNC Symbol;Acc:HGNC:10698]
cg01892689,PGCP,NA
cg01910484,MT2A,metallothionein 2A [Source:HGNC Symbol;Acc:HGNC:7406]
cg01974375,PI4KB,phosphatidylinositol 4-kinase beta [Source:HGNC Symbol;Acc:HGNC:8984]
cg01986682,ALDOA,aldolase, fructose-bisphosphate A [Source:HGNC Symbol;Acc:HGNC:414]
cg02068689,IER5L,immediate early response 5 like [Source:HGNC Symbol;Acc:HGNC:23679]
cg02073525,DNAJA4,DnaJ heat shock protein family (Hsp40) member A4 [Source:HGNC Symbol;Acc:HGNC:14885]
cg02120774,IGFBP3,insulin like growth factor binding protein 3 [Source:HGNC Symbol;Acc:HGNC:5472]
cg02204148,POLR3D,RNA polymerase III subunit D [Source:HGNC Symbol;Acc:HGNC:1080]
cg02268951,GRTP1,growth hormone regulated TBC protein 1 [Source:HGNC Symbol;Acc:HGNC:20310]
cg02329205,LYSMD4,LysM domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26571]
cg02339418,C12orf65,chromosome 12 open reading frame 65 [Source:HGNC Symbol;Acc:HGNC:26784]
cg02428100,KEAP1,kelch like ECH associated protein 1 [Source:HGNC Symbol;Acc:HGNC:23177]
cg02446434,MARCKS,myristoylated alanine rich protein kinase C substrate [Source:HGNC Symbol;Acc:HGNC:6759]
cg02481307,LETM1,leucine zipper and EF-hand containing transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:6556]
cg02570004,FBXO11,F-box protein 11 [Source:HGNC Symbol;Acc:HGNC:13590]
cg02825511,VPS4A,vacuolar protein sorting 4 homolog A [Source:HGNC Symbol;Acc:HGNC:13488]
cg02875558,PLXDC1,plexin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20945]
cg02974126,UBE4B,ubiquitination factor E4B [Source:HGNC Symbol;Acc:HGNC:12500]
cg02974655,TSKU,tsukushi, small leucine rich proteoglycan [Source:HGNC Symbol;Acc:HGNC:28850]
cg02998018,CAP1,cyclase associated actin cytoskeleton regulatory protein 1 [Source:HGNC Symbol;Acc:HGNC:20040]
cg03024536,RFTN1,raftlin, lipid raft linker 1 [Source:HGNC Symbol;Acc:HGNC:30278]
cg03140883,PPAPDC1B,NA
cg03171646,HSF2,heat shock transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:5225]
cg03173570,SOD1,superoxide dismutase 1 [Source:HGNC Symbol;Acc:HGNC:11179]
cg03213860,PAK1,p21 (RAC1) activated kinase 1 [Source:HGNC Symbol;Acc:HGNC:8590]
cg03214277,SLC25A23,solute carrier family 25 member 23 [Source:HGNC Symbol;Acc:HGNC:19375]
cg03301282,THAP1,THAP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20856]
cg03347416,MECOM,MDS1 and EVI1 complex locus [Source:HGNC Symbol;Acc:HGNC:3498]
cg03353445,GPRC5A,G protein-coupled receptor class C group 5 member A [Source:HGNC Symbol;Acc:HGNC:9836]
cg03566479,TP53I3,tumor protein p53 inducible protein 3 [Source:HGNC Symbol;Acc:HGNC:19373]
cg03658251,EBPL,emopamil binding protein like [Source:HGNC Symbol;Acc:HGNC:18061]
cg03673368,STT3B,STT3B, catalytic subunit of the oligosaccharyltransferase complex [Source:HGNC Symbol;Acc:HGNC:30611]
cg03713997,NFRKB,nuclear factor related to kappaB binding protein [Source:HGNC Symbol;Acc:HGNC:7802]
cg03732295,IMPAD1,inositol monophosphatase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26019]
cg03751272,LOC148189,NA
cg03847636,GRPEL1,GrpE like 1, mitochondrial [Source:HGNC Symbol;Acc:HGNC:19696]
cg03920623,YAF2,YY1 associated factor 2 [Source:HGNC Symbol;Acc:HGNC:17363]
cg04161365,DHRS13,dehydrogenase/reductase 13 [Source:HGNC Symbol;Acc:HGNC:28326]
cg04413153,HHEX,hematopoietically expressed homeobox [Source:HGNC Symbol;Acc:HGNC:4901]
cg04424930,HNRNPF,heterogeneous nuclear ribonucleoprotein F [Source:HGNC Symbol;Acc:HGNC:5039]
cg04463232,MCPH1,microcephalin 1 [Source:HGNC Symbol;Acc:HGNC:6954]
cg04473902,PLBD1,phospholipase B domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26215]
cg04490349,ACTB,actin beta [Source:HGNC Symbol;Acc:HGNC:132]
cg04730047,TBC1D23,TBC1 domain family member 23 [Source:HGNC Symbol;Acc:HGNC:25622]
cg04781305,CCNY,cyclin Y [Source:HGNC Symbol;Acc:HGNC:23354]
cg04880762,VAMP1,vesicle associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:12642]
cg04885832,NSD1,nuclear receptor binding SET domain protein 1 [Source:HGNC Symbol;Acc:HGNC:14234]
cg04889050,KIAA1430,NA
cg04900486,RFX5,regulatory factor X5 [Source:HGNC Symbol;Acc:HGNC:9986]
cg04987499,CYB561,cytochrome b561 [Source:HGNC Symbol;Acc:HGNC:2571]
cg05095290,TRMT61A,tRNA methyltransferase 61A [Source:HGNC Symbol;Acc:HGNC:23790]
cg05148623,NAB1,NGFI-A binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7626]
cg05168468,PRR16,proline rich 16 [Source:HGNC Symbol;Acc:HGNC:29654]
cg05169666,NLRX1,NLR family member X1 [Source:HGNC Symbol;Acc:HGNC:29890]
cg05291374,DIXDC1,DIX domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23695]
cg05308656,ARL4C,ADP ribosylation factor like GTPase 4C [Source:HGNC Symbol;Acc:HGNC:698]
cg05340597,ARL2BP,ADP ribosylation factor like GTPase 2 binding protein [Source:HGNC Symbol;Acc:HGNC:17146]
cg05352500,WTIP,WT1 interacting protein [Source:HGNC Symbol;Acc:HGNC:20964]
cg05406101,RWDD2B,RWD domain containing 2B [Source:HGNC Symbol;Acc:HGNC:1302]
cg05417985,ENPP1,ectonucleotide pyrophosphatase/phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:3356]
cg05531134,C21orf91,chromosome 21 open reading frame 91 [Source:HGNC Symbol;Acc:HGNC:16459]
cg05565052,TMEM184B,transmembrane protein 184B [Source:HGNC Symbol;Acc:HGNC:1310]
cg05786809,CKB,creatine kinase B [Source:HGNC Symbol;Acc:HGNC:1991]
cg05796909,SENP3,SUMO1/sentrin/SMT3 specific peptidase 3 [Source:HGNC Symbol;Acc:HGNC:17862]
cg05813380,SNTB1,syntrophin beta 1 [Source:HGNC Symbol;Acc:HGNC:11168]
cg05864191,TGFB3,transforming growth factor beta 3 [Source:HGNC Symbol;Acc:HGNC:11769]
cg06017677,DENR,density regulated re-initiation and release factor [Source:HGNC Symbol;Acc:HGNC:2769]
cg06098585,HEATR6,HEAT repeat containing 6 [Source:HGNC Symbol;Acc:HGNC:24076]
cg06251078,PEX5,peroxisomal biogenesis factor 5 [Source:HGNC Symbol;Acc:HGNC:9719]
cg06337239,DDX58,DExD/H-box helicase 58 [Source:HGNC Symbol;Acc:HGNC:19102]
cg06447795,TGM2,transglutaminase 2 [Source:HGNC Symbol;Acc:HGNC:11778]
cg06642248,UBE2D1,ubiquitin conjugating enzyme E2 D1 [Source:HGNC Symbol;Acc:HGNC:12474]
cg06713267,BSDC1,BSD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25501]
cg06917450,C1orf109,chromosome 1 open reading frame 109 [Source:HGNC Symbol;Acc:HGNC:26039]
cg07000334,ZNF385A,zinc finger protein 385A [Source:HGNC Symbol;Acc:HGNC:17521]
cg07145366,C14orf132,chromosome 14 open reading frame 132 [Source:HGNC Symbol;Acc:HGNC:20346]
cg07164659,BIN3,bridging integrator 3 [Source:HGNC Symbol;Acc:HGNC:1054]
cg07180252,ARHGAP26,Rho GTPase activating protein 26 [Source:HGNC Symbol;Acc:HGNC:17073]
cg07180603,SMG7,SMG7, nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:16792]
cg07304015,MTCH2,mitochondrial carrier 2 [Source:HGNC Symbol;Acc:HGNC:17587]
cg07318050,C1orf57,NA
cg07377662,METRNL,meteorin like, glial cell differentiation regulator [Source:HGNC Symbol;Acc:HGNC:27584]
cg07557424,C9orf23,NA
cg07663732,TMEM91,transmembrane protein 91 [Source:HGNC Symbol;Acc:HGNC:32393]
cg07800806,LOC91316,NA
cg07805730,SSX2IP,SSX family member 2 interacting protein [Source:HGNC Symbol;Acc:HGNC:16509]
cg07813275,NPL,N-acetylneuraminate pyruvate lyase [Source:HGNC Symbol;Acc:HGNC:16781]
cg07884734,EHHADH,enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:3247]
cg07936430,ZNF768,zinc finger protein 768 [Source:HGNC Symbol;Acc:HGNC:26273]
cg08092637,PCGF1,polycomb group ring finger 1 [Source:HGNC Symbol;Acc:HGNC:17615]
cg08106792,S100A6,S100 calcium binding protein A6 [Source:HGNC Symbol;Acc:HGNC:10496]
cg08131309,BMF,Bcl2 modifying factor [Source:HGNC Symbol;Acc:HGNC:24132]
cg08145723,ST14,suppression of tumorigenicity 14 [Source:HGNC Symbol;Acc:HGNC:11344]
cg08359347,FZD4,frizzled class receptor 4 [Source:HGNC Symbol;Acc:HGNC:4042]
cg08514765,MMP15,matrix metallopeptidase 15 [Source:HGNC Symbol;Acc:HGNC:7161]
cg08926982,KIF1B,kinesin family member 1B [Source:HGNC Symbol;Acc:HGNC:16636]
cg09063262,TMEM126A,transmembrane protein 126A [Source:HGNC Symbol;Acc:HGNC:25382]
cg09130963,DHCR24,24-dehydrocholesterol reductase [Source:HGNC Symbol;Acc:HGNC:2859]
cg09140851,SH2D4A,SH2 domain containing 4A [Source:HGNC Symbol;Acc:HGNC:26102]
cg09234995,C10orf18,NA
cg09257332,ZFP82,ZFP82 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:28682]
cg09274587,LEPREL2,NA
cg09279169,ZFP30,ZFP30 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:29555]
cg09489743,CTNNB1,catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
cg09589443,C20orf117,NA
cg10011232,FKBP8,FK506 binding protein 8 [Source:HGNC Symbol;Acc:HGNC:3724]
cg10081723,B2M,beta-2-microglobulin [Source:HGNC Symbol;Acc:HGNC:914]
cg10107725,LY75,lymphocyte antigen 75 [Source:HGNC Symbol;Acc:HGNC:6729]
cg10157975,ZNF304,zinc finger protein 304 [Source:HGNC Symbol;Acc:HGNC:13505]
cg10286128,CHST12,carbohydrate sulfotransferase 12 [Source:HGNC Symbol;Acc:HGNC:17423]
cg10410213,ELOVL5,ELOVL fatty acid elongase 5 [Source:HGNC Symbol;Acc:HGNC:21308]
cg10589385,SETDB1,SET domain bifurcated 1 [Source:HGNC Symbol;Acc:HGNC:10761]
cg10774636,DEDD2,death effector domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24450]
cg10815400,RAVER2,ribonucleoprotein, PTB binding 2 [Source:HGNC Symbol;Acc:HGNC:25577]
cg10829342,SLC9A3R1,SLC9A3 regulator 1 [Source:HGNC Symbol;Acc:HGNC:11075]
cg10952477,ARHGEF12,Rho guanine nucleotide exchange factor 12 [Source:HGNC Symbol;Acc:HGNC:14193]
cg10986864,EDC3,enhancer of mRNA decapping 3 [Source:HGNC Symbol;Acc:HGNC:26114]
cg11139684,FAM177A1,family with sequence similarity 177 member A1 [Source:HGNC Symbol;Acc:HGNC:19829]
cg11245806,LAPTM4A,lysosomal protein transmembrane 4 alpha [Source:HGNC Symbol;Acc:HGNC:6924]
cg11326485,CHMP2B,charged multivesicular body protein 2B [Source:HGNC Symbol;Acc:HGNC:24537]
cg11740152,DSN1,DSN1 homolog, MIS12 kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:16165]
cg11861731,DIRAS1,DIRAS family GTPase 1 [Source:HGNC Symbol;Acc:HGNC:19127]
cg11869784,HNRNPC,heterogeneous nuclear ribonucleoprotein C (C1/C2) [Source:HGNC Symbol;Acc:HGNC:5035]
cg12140854,ABLIM3,actin binding LIM protein family member 3 [Source:HGNC Symbol;Acc:HGNC:29132]
cg12201961,CD83,CD83 molecule [Source:HGNC Symbol;Acc:HGNC:1703]
cg12306853,FUCA2,alpha-L-fucosidase 2 [Source:HGNC Symbol;Acc:HGNC:4008]
cg12393668,CCDC43,coiled-coil domain containing 43 [Source:HGNC Symbol;Acc:HGNC:26472]
cg12405775,MRPL3,mitochondrial ribosomal protein L3 [Source:HGNC Symbol;Acc:HGNC:10379]
cg12410273,GOLM1,golgi membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:15451]
cg12550574,SPCS3,signal peptidase complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:26212]
cg12610972,CASD1,CAS1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16014]
cg12833952,USP28,ubiquitin specific peptidase 28 [Source:HGNC Symbol;Acc:HGNC:12625]
cg13011429,FAM116A,NA
cg13179085,SOCS2,suppressor of cytokine signaling 2 [Source:HGNC Symbol;Acc:HGNC:19382]
cg13213755,NPTN,neuroplastin [Source:HGNC Symbol;Acc:HGNC:17867]
cg13324205,SF3B5,splicing factor 3b subunit 5 [Source:HGNC Symbol;Acc:HGNC:21083]
cg13419814,IDH3B,isocitrate dehydrogenase 3 (NAD(+)) beta [Source:HGNC Symbol;Acc:HGNC:5385]
cg13532055,FXN,frataxin [Source:HGNC Symbol;Acc:HGNC:3951]
cg13581475,MTHFD1,methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:7432]
cg13886636,ST6GALNAC4,ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:17846]
cg14074042,PWWP2A,PWWP domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29406]
cg14088589,TLE4,transducin like enhancer of split 4 [Source:HGNC Symbol;Acc:HGNC:11840]
cg14275845,MARK2,microtubule affinity regulating kinase 2 [Source:HGNC Symbol;Acc:HGNC:3332]
cg14342838,MYEOV2,NA
cg14642833,ZWINT,ZW10 interacting kinetochore protein [Source:HGNC Symbol;Acc:HGNC:13195]
cg14791530,CTBS,chitobiase [Source:HGNC Symbol;Acc:HGNC:2496]
cg14803765,CREB5,cAMP responsive element binding protein 5 [Source:HGNC Symbol;Acc:HGNC:16844]
cg14808739,SREBF1,sterol regulatory element binding transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:11289]
cg14941654,HLA-G,major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:HGNC:4964]
cg15332241,MFSD5,major facilitator superfamily domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28156]
cg15585372,BRI3,brain protein I3 [Source:HGNC Symbol;Acc:HGNC:1109]
cg15700776,CYP2U1,cytochrome P450 family 2 subfamily U member 1 [Source:HGNC Symbol;Acc:HGNC:20582]
cg15804598,HEXIM1,hexamethylene bisacetamide inducible 1 [Source:HGNC Symbol;Acc:HGNC:24953]
cg15869475,CAPZA2,capping actin protein of muscle Z-line alpha subunit 2 [Source:HGNC Symbol;Acc:HGNC:1490]
cg15975824,MAGI3,membrane associated guanylate kinase, WW and PDZ domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29647]
cg16423265,LSM14B,LSM family member 14B [Source:HGNC Symbol;Acc:HGNC:15887]
cg16571786,RNF157,ring finger protein 157 [Source:HGNC Symbol;Acc:HGNC:29402]
cg16657244,NOLC1,nucleolar and coiled-body phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:15608]
cg16684811,LHFPL2,LHFPL tetraspan subfamily member 2 [Source:HGNC Symbol;Acc:HGNC:6588]
cg16903510,BCAT2,branched chain amino acid transaminase 2 [Source:HGNC Symbol;Acc:HGNC:977]
cg17006282,RPL36,ribosomal protein L36 [Source:HGNC Symbol;Acc:HGNC:13631]
cg17077762,OAZ2,ornithine decarboxylase antizyme 2 [Source:HGNC Symbol;Acc:HGNC:8096]
cg17099397,VAV3,vav guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:12659]
cg17108629,RAB38,RAB38, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9776]
cg17727492,ASNSD1,asparagine synthetase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24910]
cg17916407,KLHDC2,kelch domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20231]
cg17918326,C20orf4,NA
cg18170581,CPT2,carnitine palmitoyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:2330]
cg18190164,ASCC2,activating signal cointegrator 1 complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:24103]
cg18513200,BOD1L,NA
cg18718234,FAF2,Fas associated factor family member 2 [Source:HGNC Symbol;Acc:HGNC:24666]
cg18724342,C6orf129,NA
cg19464016,PRDM1,PR/SET domain 1 [Source:HGNC Symbol;Acc:HGNC:9346]
cg19881177,ZNF367,zinc finger protein 367 [Source:HGNC Symbol;Acc:HGNC:18320]
cg20078025,LOC400043,NA
cg20452739,DHX35,DEAH-box helicase 35 [Source:HGNC Symbol;Acc:HGNC:15861]
cg20801110,ULK3,unc-51 like kinase 3 [Source:HGNC Symbol;Acc:HGNC:19703]
cg20838631,TRRAP,transformation/transcription domain associated protein [Source:HGNC Symbol;Acc:HGNC:12347]
cg21000021,MYBBP1A,MYB binding protein 1a [Source:HGNC Symbol;Acc:HGNC:7546]
cg21415347,ZBTB40,zinc finger and BTB domain containing 40 [Source:HGNC Symbol;Acc:HGNC:29045]
cg21975824,RBM26,RNA binding motif protein 26 [Source:HGNC Symbol;Acc:HGNC:20327]
cg22964598,SLC39A13,solute carrier family 39 member 13 [Source:HGNC Symbol;Acc:HGNC:20859]
cg22997252,GALNTL4,NA
cg24087211,REPS1,RALBP1 associated Eps domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15578]
cg24127869,CBR3,carbonyl reductase 3 [Source:HGNC Symbol;Acc:HGNC:1549]
cg24513567,SEC11A,SEC11 homolog A, signal peptidase complex subunit [Source:HGNC Symbol;Acc:HGNC:17718]
cg24935900,RAB11FIP5,RAB11 family interacting protein 5 [Source:HGNC Symbol;Acc:HGNC:24845]
cg25169784,UGGT2,UDP-glucose glycoprotein glucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:15664]
cg25191241,UMPS,uridine monophosphate synthetase [Source:HGNC Symbol;Acc:HGNC:12563]
cg25457331,GMPR,guanosine monophosphate reductase [Source:HGNC Symbol;Acc:HGNC:4376]
cg25567963,CYTH2,cytohesin 2 [Source:HGNC Symbol;Acc:HGNC:9502]
cg25793831,ARMC9,armadillo repeat containing 9 [Source:HGNC Symbol;Acc:HGNC:20730]
cg26042725,MAVS,mitochondrial antiviral signaling protein [Source:HGNC Symbol;Acc:HGNC:29233]
cg26052553,RFC2,replication factor C subunit 2 [Source:HGNC Symbol;Acc:HGNC:9970]
cg26608332,MED15,mediator complex subunit 15 [Source:HGNC Symbol;Acc:HGNC:14248]
cg27023515,GCC2,GRIP and coiled-coil domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23218]
cg27180492,ZNF184,zinc finger protein 184 [Source:HGNC Symbol;Acc:HGNC:12975]
