id,gene,description
cg03955409,ZNF213,zinc finger protein 213 [Source:HGNC Symbol;Acc:HGNC:13005]
cg03984733,HDHD3,haloacid dehalogenase like hydrolase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28171]
cg04215968,DNPEP,aspartyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:2981]
cg04260867,ZBTB8A,zinc finger and BTB domain containing 8A [Source:HGNC Symbol;Acc:HGNC:24172]
cg04375036,PPP1CC,protein phosphatase 1 catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:9283]
cg04414860,TSPYL4,TSPY like 4 [Source:HGNC Symbol;Acc:HGNC:21559]
cg04587829,FN3K,fructosamine 3 kinase [Source:HGNC Symbol;Acc:HGNC:24822]
cg04609868,STX4,syntaxin 4 [Source:HGNC Symbol;Acc:HGNC:11439]
cg04630848,PCMTD2,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:15882]
cg04956806,TCEA2,transcription elongation factor A2 [Source:HGNC Symbol;Acc:HGNC:11614]
cg04993682,C5orf33,NA
cg05152354,RAPGEF3,Rap guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:16629]
cg05155042,DRAM1,DNA damage regulated autophagy modulator 1 [Source:HGNC Symbol;Acc:HGNC:25645]
cg05743278,KLHDC10,kelch domain containing 10 [Source:HGNC Symbol;Acc:HGNC:22194]
cg07104958,ANUBL1,NA
cg07595663,SEMA3F,semaphorin 3F [Source:HGNC Symbol;Acc:HGNC:10728]
cg08495456,FZD8,frizzled class receptor 8 [Source:HGNC Symbol;Acc:HGNC:4046]
cg08728297,FCHSD2,FCH and double SH3 domains 2 [Source:HGNC Symbol;Acc:HGNC:29114]
cg08832414,ECE2,endothelin converting enzyme 2 [Source:HGNC Symbol;Acc:HGNC:13275]
cg09348254,RNF103,ring finger protein 103 [Source:HGNC Symbol;Acc:HGNC:12859]
cg09626299,TSPAN14,tetraspanin 14 [Source:HGNC Symbol;Acc:HGNC:23303]
cg09775628,C19orf25,chromosome 19 open reading frame 25 [Source:HGNC Symbol;Acc:HGNC:26711]
cg10253465,RTN2,reticulon 2 [Source:HGNC Symbol;Acc:HGNC:10468]
cg10914137,EN2,engrailed homeobox 2 [Source:HGNC Symbol;Acc:HGNC:3343]
cg11007423,SPPL2A,signal peptide peptidase like 2A [Source:HGNC Symbol;Acc:HGNC:30227]
cg11027707,MON1A,MON1 homolog A, secretory trafficking associated [Source:HGNC Symbol;Acc:HGNC:28207]
cg11031180,TINF2,TERF1 interacting nuclear factor 2 [Source:HGNC Symbol;Acc:HGNC:11824]
cg11314042,AIG1,androgen induced 1 [Source:HGNC Symbol;Acc:HGNC:21607]
cg11412582,HERC2,HECT and RLD domain containing E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:4868]
cg11613875,C9orf72,chromosome 9 open reading frame 72 [Source:HGNC Symbol;Acc:HGNC:28337]
cg12076344,SLC27A4,solute carrier family 27 member 4 [Source:HGNC Symbol;Acc:HGNC:10998]
cg12143181,LIPA,lipase A, lysosomal acid type [Source:HGNC Symbol;Acc:HGNC:6617]
cg12612947,TOP2B,DNA topoisomerase II beta [Source:HGNC Symbol;Acc:HGNC:11990]
cg12900942,THRAP3,thyroid hormone receptor associated protein 3 [Source:HGNC Symbol;Acc:HGNC:22964]
cg12912293,ARNT,aryl hydrocarbon receptor nuclear translocator [Source:HGNC Symbol;Acc:HGNC:700]
cg12984168,VEGFB,vascular endothelial growth factor B [Source:HGNC Symbol;Acc:HGNC:12681]
cg13072238,GMPPB,GDP-mannose pyrophosphorylase B [Source:HGNC Symbol;Acc:HGNC:22932]
cg13078969,ADIPOR2,adiponectin receptor 2 [Source:HGNC Symbol;Acc:HGNC:24041]
cg13216267,C18orf22,NA
cg13473383,ZDHHC5,zinc finger DHHC-type containing 5 [Source:HGNC Symbol;Acc:HGNC:18472]
cg14126461,CADM4,cell adhesion molecule 4 [Source:HGNC Symbol;Acc:HGNC:30825]
cg15220253,FAM105B,NA
cg16358350,ACBD6,acyl-CoA binding domain containing 6 [Source:HGNC Symbol;Acc:HGNC:23339]
cg16637776,TEAD3,TEA domain transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:11716]
cg18151858,LATS2,large tumor suppressor kinase 2 [Source:HGNC Symbol;Acc:HGNC:6515]
cg19241168,FBXL2,F-box and leucine rich repeat protein 2 [Source:HGNC Symbol;Acc:HGNC:13598]
cg19941170,NEURL1B,neuralized E3 ubiquitin protein ligase 1B [Source:HGNC Symbol;Acc:HGNC:35422]
cg20302082,TMEM177,transmembrane protein 177 [Source:HGNC Symbol;Acc:HGNC:28143]
cg20780880,EEF1E1,eukaryotic translation elongation factor 1 epsilon 1 [Source:HGNC Symbol;Acc:HGNC:3212]
cg21049809,TTC7B,tetratricopeptide repeat domain 7B [Source:HGNC Symbol;Acc:HGNC:19858]
cg21179305,ZCCHC7,zinc finger CCHC-type containing 7 [Source:HGNC Symbol;Acc:HGNC:26209]
cg22158248,ALDH2,aldehyde dehydrogenase 2 family (mitochondrial) [Source:HGNC Symbol;Acc:HGNC:404]
cg22207272,CADM1,cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5951]
cg23206777,KPNA2,karyopherin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6395]
cg23627620,TBPL1,TATA-box binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11589]
cg24865292,PGRMC2,progesterone receptor membrane component 2 [Source:HGNC Symbol;Acc:HGNC:16089]
