id,gene,description
cg00643111,TGFB1I1,transforming growth factor beta 1 induced transcript 1 [Source:HGNC Symbol;Acc:HGNC:11767]
cg00649500,CDKN3,cyclin dependent kinase inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:1791]
cg00748373,CDH3,cadherin 3 [Source:HGNC Symbol;Acc:HGNC:1762]
cg00811051,DNAJB14,DnaJ heat shock protein family (Hsp40) member B14 [Source:HGNC Symbol;Acc:HGNC:25881]
cg00854006,C19orf28,NA
cg00858400,SLC7A5,solute carrier family 7 member 5 [Source:HGNC Symbol;Acc:HGNC:11063]
cg00880494,HSPA2,heat shock protein family A (Hsp70) member 2 [Source:HGNC Symbol;Acc:HGNC:5235]
cg00901652,CTR9,CTR9 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:16850]
cg00931644,KCTD12,potassium channel tetramerization domain containing 12 [Source:HGNC Symbol;Acc:HGNC:14678]
cg00937742,LYPD1,LY6/PLAUR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28431]
cg00954003,TMSB10,thymosin beta 10 [Source:HGNC Symbol;Acc:HGNC:11879]
cg00997424,PI4K2A,phosphatidylinositol 4-kinase type 2 alpha [Source:HGNC Symbol;Acc:HGNC:30031]
cg01027411,ZNF296,zinc finger protein 296 [Source:HGNC Symbol;Acc:HGNC:15981]
cg01041367,TMEM70,transmembrane protein 70 [Source:HGNC Symbol;Acc:HGNC:26050]
cg01054622,KIF17,kinesin family member 17 [Source:HGNC Symbol;Acc:HGNC:19167]
cg01056775,CYP4V2,cytochrome P450 family 4 subfamily V member 2 [Source:HGNC Symbol;Acc:HGNC:23198]
cg01102311,COX7A1,cytochrome c oxidase subunit 7A1 [Source:HGNC Symbol;Acc:HGNC:2287]
cg01205267,LRCH1,leucine rich repeats and calponin homology domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20309]
cg01258201,CPNE5,copine 5 [Source:HGNC Symbol;Acc:HGNC:2318]
cg01305745,VKORC1,vitamin K epoxide reductase complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:23663]
cg01367750,ACBD5,acyl-CoA binding domain containing 5 [Source:HGNC Symbol;Acc:HGNC:23338]
cg01369341,ROGDI,rogdi homolog [Source:HGNC Symbol;Acc:HGNC:29478]
cg01373024,NACAD,NAC alpha domain containing [Source:HGNC Symbol;Acc:HGNC:22196]
cg01467419,ZNF57,zinc finger protein 57 [Source:HGNC Symbol;Acc:HGNC:13125]
cg01472113,UGCG,UDP-glucose ceramide glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:12524]
cg01493517,IFFO1,intermediate filament family orphan 1 [Source:HGNC Symbol;Acc:HGNC:24970]
cg01606027,LIMK2,LIM domain kinase 2 [Source:HGNC Symbol;Acc:HGNC:6614]
cg01620308,PRNP,prion protein [Source:HGNC Symbol;Acc:HGNC:9449]
cg01630869,CDC42EP2,CDC42 effector protein 2 [Source:HGNC Symbol;Acc:HGNC:16263]
cg01726902,SIAH1,siah E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:10857]
cg01803717,ENO1,enolase 1 [Source:HGNC Symbol;Acc:HGNC:3350]
cg01808433,HEBP2,heme binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15716]
cg01866064,SEC23B,Sec23 homolog B, coat complex II component [Source:HGNC Symbol;Acc:HGNC:10702]
cg01896579,G3BP2,G3BP stress granule assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:30291]
cg01936270,CYP1B1,cytochrome P450 family 1 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2597]
cg01950958,NUDT17,nudix hydrolase 17 [Source:HGNC Symbol;Acc:HGNC:26618]
cg01983548,HJURP,Holliday junction recognition protein [Source:HGNC Symbol;Acc:HGNC:25444]
cg02027561,NCOA7,nuclear receptor coactivator 7 [Source:HGNC Symbol;Acc:HGNC:21081]
cg02050181,NRD1,NA
cg02085953,ARID5A,AT-rich interaction domain 5A [Source:HGNC Symbol;Acc:HGNC:17361]
cg02099053,RBM15,RNA binding motif protein 15 [Source:HGNC Symbol;Acc:HGNC:14959]
cg02190873,PDIA4,protein disulfide isomerase family A member 4 [Source:HGNC Symbol;Acc:HGNC:30167]
cg02247163,RGL2,ral guanine nucleotide dissociation stimulator like 2 [Source:HGNC Symbol;Acc:HGNC:9769]
cg02251172,PAOX,polyamine oxidase [Source:HGNC Symbol;Acc:HGNC:20837]
cg02337568,SH2B3,SH2B adaptor protein 3 [Source:HGNC Symbol;Acc:HGNC:29605]
cg02358761,STK17B,serine/threonine kinase 17b [Source:HGNC Symbol;Acc:HGNC:11396]
cg02367709,LOC651250,NA
cg02376553,TFAP2A,transcription factor AP-2 alpha [Source:HGNC Symbol;Acc:HGNC:11742]
cg02493602,ME3,malic enzyme 3 [Source:HGNC Symbol;Acc:HGNC:6985]
cg02497902,ICAM1,intercellular adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5344]
cg02550027,BLOC1S2,biogenesis of lysosomal organelles complex 1 subunit 2 [Source:HGNC Symbol;Acc:HGNC:20984]
cg02555074,TRNP1,TMF1-regulated nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:34348]
cg02630888,FBXL5,F-box and leucine rich repeat protein 5 [Source:HGNC Symbol;Acc:HGNC:13602]
cg02679503,MTA3,metastasis associated 1 family member 3 [Source:HGNC Symbol;Acc:HGNC:23784]
cg02693127,ARHGAP10,Rho GTPase activating protein 10 [Source:HGNC Symbol;Acc:HGNC:26099]
cg02712845,DPAGT1,dolichyl-phosphate N-acetylglucosaminephosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:2995]
cg02724047,B3GNT9,UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:28714]
cg02727605,MEMO1,mediator of cell motility 1 [Source:HGNC Symbol;Acc:HGNC:14014]
cg02756845,MAPK8IP2,mitogen-activated protein kinase 8 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:6883]
cg02792829,CHST14,carbohydrate sulfotransferase 14 [Source:HGNC Symbol;Acc:HGNC:24464]
cg02802029,PLOD2,procollagen-lysine,2-oxoglutarate 5-dioxygenase 2 [Source:HGNC Symbol;Acc:HGNC:9082]
cg02831419,KCNE4,potassium voltage-gated channel subfamily E regulatory subunit 4 [Source:HGNC Symbol;Acc:HGNC:6244]
cg02909446,SPOCK2,SPARC/osteonectin, cwcv and kazal like domains proteoglycan 2 [Source:HGNC Symbol;Acc:HGNC:13564]
cg02914427,SPN,sialophorin [Source:HGNC Symbol;Acc:HGNC:11249]
cg03041742,YBX1,Y-box binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8014]
cg03059174,SFRS6,NA
cg03079640,LOC388796,NA
cg03106958,BAHCC1,BAH domain and coiled-coil containing 1 [Source:HGNC Symbol;Acc:HGNC:29279]
cg03113683,TMEM50B,transmembrane protein 50B [Source:HGNC Symbol;Acc:HGNC:1280]
cg03140118,ZC3H12A,zinc finger CCCH-type containing 12A [Source:HGNC Symbol;Acc:HGNC:26259]
cg03209809,CHCHD6,coiled-coil-helix-coiled-coil-helix domain containing 6 [Source:HGNC Symbol;Acc:HGNC:28184]
cg03215868,TESK1,testis-specific kinase 1 [Source:HGNC Symbol;Acc:HGNC:11731]
cg03316098,GABBR1,gamma-aminobutyric acid type B receptor subunit 1 [Source:HGNC Symbol;Acc:HGNC:4070]
cg03419278,SMAGP,small cell adhesion glycoprotein [Source:HGNC Symbol;Acc:HGNC:26918]
cg03497399,SUSD5,sushi domain containing 5 [Source:HGNC Symbol;Acc:HGNC:29061]
cg03506033,MAP6,microtubule associated protein 6 [Source:HGNC Symbol;Acc:HGNC:6868]
cg03529003,PLOD1,procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:9081]
cg03658244,MAPRE2,microtubule associated protein RP/EB family member 2 [Source:HGNC Symbol;Acc:HGNC:6891]
cg03705396,MAP6D1,MAP6 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25753]
cg03719283,GUCY1A3,NA
cg03826976,CYB5R2,cytochrome b5 reductase 2 [Source:HGNC Symbol;Acc:HGNC:24376]
cg03876622,CSDA,NA
cg03888365,ZHX2,zinc fingers and homeoboxes 2 [Source:HGNC Symbol;Acc:HGNC:18513]
cg03917623,RAB6A,RAB6A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9786]
cg03988279,EIF2C3,NA
cg04051335,C5orf62,NA
cg04059835,ACAD9,acyl-CoA dehydrogenase family member 9 [Source:HGNC Symbol;Acc:HGNC:21497]
cg04094723,ITGB4,integrin subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:6158]
cg04106785,CDK5R1,cyclin dependent kinase 5 regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:1775]
cg04220155,ZHX1,zinc fingers and homeoboxes 1 [Source:HGNC Symbol;Acc:HGNC:12871]
cg04315434,CTSB,cathepsin B [Source:HGNC Symbol;Acc:HGNC:2527]
cg04390143,KIAA1033,NA
cg04455646,IRAK2,interleukin 1 receptor associated kinase 2 [Source:HGNC Symbol;Acc:HGNC:6113]
cg04457626,EFNA5,ephrin A5 [Source:HGNC Symbol;Acc:HGNC:3225]
cg04568265,FAM46C,family with sequence similarity 46 member C [Source:HGNC Symbol;Acc:HGNC:24712]
cg04568339,DPH5,diphthamide biosynthesis 5 [Source:HGNC Symbol;Acc:HGNC:24270]
cg04569608,PLCB3,phospholipase C beta 3 [Source:HGNC Symbol;Acc:HGNC:9056]
cg04604142,LUC7L3,LUC7 like 3 pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:24309]
cg04724720,EFEMP2,EGF containing fibulin extracellular matrix protein 2 [Source:HGNC Symbol;Acc:HGNC:3219]
cg04870460,PRKAB2,protein kinase AMP-activated non-catalytic subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:9379]
cg04873169,GRAMD4,GRAM domain containing 4 [Source:HGNC Symbol;Acc:HGNC:29113]
cg04939496,PLAU,plasminogen activator, urokinase [Source:HGNC Symbol;Acc:HGNC:9052]
cg05065372,NT5C3,NA
cg05100920,UTP3,UTP3, small subunit processome component [Source:HGNC Symbol;Acc:HGNC:24477]
cg05150327,STARD5,StAR related lipid transfer domain containing 5 [Source:HGNC Symbol;Acc:HGNC:18065]
cg05207465,GEMIN5,gem nuclear organelle associated protein 5 [Source:HGNC Symbol;Acc:HGNC:20043]
cg05208423,FAR1,fatty acyl-CoA reductase 1 [Source:HGNC Symbol;Acc:HGNC:26222]
cg05237543,MTDH,metadherin [Source:HGNC Symbol;Acc:HGNC:29608]
cg05331162,UFSP2,UFM1 specific peptidase 2 [Source:HGNC Symbol;Acc:HGNC:25640]
cg05351940,ARPC2,actin related protein 2/3 complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:705]
cg05391486,TMEM9,transmembrane protein 9 [Source:HGNC Symbol;Acc:HGNC:18823]
cg05432003,IFITM1,interferon induced transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:5412]
cg05478407,TLK2,tousled like kinase 2 [Source:HGNC Symbol;Acc:HGNC:11842]
cg05500549,SUCLG1,succinate-CoA ligase alpha subunit [Source:HGNC Symbol;Acc:HGNC:11449]
cg05550861,C4orf3,chromosome 4 open reading frame 3 [Source:HGNC Symbol;Acc:HGNC:19225]
cg05560697,GNPDA1,glucosamine-6-phosphate deaminase 1 [Source:HGNC Symbol;Acc:HGNC:4417]
cg05591902,SUV39H2,suppressor of variegation 3-9 homolog 2 [Source:HGNC Symbol;Acc:HGNC:17287]
cg05642024,HERC2P2,hect domain and RLD 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:4870]
cg05649885,NUFIP2,NUFIP2, FMR1 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:17634]
cg05698098,FADS2,fatty acid desaturase 2 [Source:HGNC Symbol;Acc:HGNC:3575]
cg05702052,C10orf88,chromosome 10 open reading frame 88 [Source:HGNC Symbol;Acc:HGNC:25822]
cg05732794,CITED2,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2 [Source:HGNC Symbol;Acc:HGNC:1987]
cg05787952,JMJD8,jumonji domain containing 8 [Source:HGNC Symbol;Acc:HGNC:14148]
cg05846707,DDX50,DExD-box helicase 50 [Source:HGNC Symbol;Acc:HGNC:17906]
cg05852416,NFKBIA,NFKB inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:7797]
cg05943971,TDRKH,tudor and KH domain containing [Source:HGNC Symbol;Acc:HGNC:11713]
cg05981247,ID2,inhibitor of DNA binding 2 [Source:HGNC Symbol;Acc:HGNC:5361]
cg06024289,KRT18,keratin 18 [Source:HGNC Symbol;Acc:HGNC:6430]
cg06041595,MRPS33,mitochondrial ribosomal protein S33 [Source:HGNC Symbol;Acc:HGNC:16634]
cg06119536,SLTM,SAFB like transcription modulator [Source:HGNC Symbol;Acc:HGNC:20709]
cg06200714,TMEM18,transmembrane protein 18 [Source:HGNC Symbol;Acc:HGNC:25257]
cg06265175,COL14A1,collagen type XIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2191]
cg06286962,FAT1,FAT atypical cadherin 1 [Source:HGNC Symbol;Acc:HGNC:3595]
cg06365091,TCEB2,NA
cg06377221,ARRDC2,arrestin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25225]
cg06416491,KIF21A,kinesin family member 21A [Source:HGNC Symbol;Acc:HGNC:19349]
cg06443863,C8orf33,chromosome 8 open reading frame 33 [Source:HGNC Symbol;Acc:HGNC:26104]
cg06464111,TIAM1,T cell lymphoma invasion and metastasis 1 [Source:HGNC Symbol;Acc:HGNC:11805]
cg06595693,DISP2,dispatched RND transporter family member 2 [Source:HGNC Symbol;Acc:HGNC:19712]
cg06597466,C2orf18,NA
cg06793267,FLNB,filamin B [Source:HGNC Symbol;Acc:HGNC:3755]
cg06804210,CD8A,CD8a molecule [Source:HGNC Symbol;Acc:HGNC:1706]
cg06911238,FAAH,fatty acid amide hydrolase [Source:HGNC Symbol;Acc:HGNC:3553]
cg06922305,USP39,ubiquitin specific peptidase 39 [Source:HGNC Symbol;Acc:HGNC:20071]
cg06968155,SLC22A5,solute carrier family 22 member 5 [Source:HGNC Symbol;Acc:HGNC:10969]
cg07007118,CXCR7,NA
cg07141452,CDC25B,cell division cycle 25B [Source:HGNC Symbol;Acc:HGNC:1726]
cg07191600,TRERF1,transcriptional regulating factor 1 [Source:HGNC Symbol;Acc:HGNC:18273]
cg07278997,UBE2W,ubiquitin conjugating enzyme E2 W [Source:HGNC Symbol;Acc:HGNC:25616]
cg07290269,FAM60A,NA
cg07294323,ZFHX3,zinc finger homeobox 3 [Source:HGNC Symbol;Acc:HGNC:777]
cg07306755,GEM,GTP binding protein overexpressed in skeletal muscle [Source:HGNC Symbol;Acc:HGNC:4234]
cg07315372,PAIP1,poly(A) binding protein interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16945]
cg07324054,NEDD4L,neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:7728]
cg07343027,DUS1L,dihydrouridine synthase 1 like [Source:HGNC Symbol;Acc:HGNC:30086]
cg07414574,HVCN1,hydrogen voltage gated channel 1 [Source:HGNC Symbol;Acc:HGNC:28240]
cg07450214,ANKRD26,ankyrin repeat domain 26 [Source:HGNC Symbol;Acc:HGNC:29186]
cg07652350,IRF7,interferon regulatory factor 7 [Source:HGNC Symbol;Acc:HGNC:6122]
cg07728092,EIF5A2,eukaryotic translation initiation factor 5A2 [Source:HGNC Symbol;Acc:HGNC:3301]
cg07837717,ZNF555,zinc finger protein 555 [Source:HGNC Symbol;Acc:HGNC:28382]
cg07838495,RPL26,ribosomal protein L26 [Source:HGNC Symbol;Acc:HGNC:10327]
cg07915634,EIF4H,eukaryotic translation initiation factor 4H [Source:HGNC Symbol;Acc:HGNC:12741]
cg07925066,CDC14A,cell division cycle 14A [Source:HGNC Symbol;Acc:HGNC:1718]
cg08007110,C3orf38,chromosome 3 open reading frame 38 [Source:HGNC Symbol;Acc:HGNC:28384]
cg08014158,ZKSCAN4,zinc finger with KRAB and SCAN domains 4 [Source:HGNC Symbol;Acc:HGNC:13854]
cg08081407,ARF4,ADP ribosylation factor 4 [Source:HGNC Symbol;Acc:HGNC:655]
cg08330183,CYFIP1,cytoplasmic FMR1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:13759]
cg08360631,SNX11,sorting nexin 11 [Source:HGNC Symbol;Acc:HGNC:14975]
cg08531263,ZNF468,zinc finger protein 468 [Source:HGNC Symbol;Acc:HGNC:33105]
cg08593229,CD320,CD320 molecule [Source:HGNC Symbol;Acc:HGNC:16692]
cg08715226,TNFRSF6B,TNF receptor superfamily member 6b [Source:HGNC Symbol;Acc:HGNC:11921]
cg08810582,SLC35E3,solute carrier family 35 member E3 [Source:HGNC Symbol;Acc:HGNC:20864]
cg08827079,ZNF181,zinc finger protein 181 [Source:HGNC Symbol;Acc:HGNC:12971]
cg08827391,GDI2,GDP dissociation inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:4227]
cg08979515,ABHD10,abhydrolase domain containing 10 [Source:HGNC Symbol;Acc:HGNC:25656]
cg09041527,FDFT1,farnesyl-diphosphate farnesyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:3629]
cg09178261,EPHA2,EPH receptor A2 [Source:HGNC Symbol;Acc:HGNC:3386]
cg09184043,ZNF815,NA
cg09273772,TOP2A,DNA topoisomerase II alpha [Source:HGNC Symbol;Acc:HGNC:11989]
cg09292875,LRP10,LDL receptor related protein 10 [Source:HGNC Symbol;Acc:HGNC:14553]
cg09305680,UTP23,UTP23, small subunit processome component [Source:HGNC Symbol;Acc:HGNC:28224]
cg09359933,C19orf10,NA
cg09371063,ACACA,acetyl-CoA carboxylase alpha [Source:HGNC Symbol;Acc:HGNC:84]
cg09622504,KLF12,Kruppel like factor 12 [Source:HGNC Symbol;Acc:HGNC:6346]
cg09651136,PKM2,NA
cg09687947,MCM2,minichromosome maintenance complex component 2 [Source:HGNC Symbol;Acc:HGNC:6944]
cg09813986,ZFR,zinc finger RNA binding protein [Source:HGNC Symbol;Acc:HGNC:17277]
cg09818732,SLC48A1,solute carrier family 48 member 1 [Source:HGNC Symbol;Acc:HGNC:26035]
cg10135532,KCTD6,potassium channel tetramerization domain containing 6 [Source:HGNC Symbol;Acc:HGNC:22235]
cg10164137,DVL1,dishevelled segment polarity protein 1 [Source:HGNC Symbol;Acc:HGNC:3084]
cg10354495,NFU1,NFU1 iron-sulfur cluster scaffold [Source:HGNC Symbol;Acc:HGNC:16287]
cg10359929,IRS1,insulin receptor substrate 1 [Source:HGNC Symbol;Acc:HGNC:6125]
cg10376731,BTRC,beta-transducin repeat containing E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:1144]
cg10421984,ASXL1,additional sex combs like 1, transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:18318]
cg10505791,HYOU1,hypoxia up-regulated 1 [Source:HGNC Symbol;Acc:HGNC:16931]
cg10565270,FAM86C,NA
cg10606822,ARRB2,arrestin beta 2 [Source:HGNC Symbol;Acc:HGNC:712]
cg10625266,SH3GLB1,SH3 domain containing GRB2 like, endophilin B1 [Source:HGNC Symbol;Acc:HGNC:10833]
cg10694587,GTF2I,general transcription factor IIi [Source:HGNC Symbol;Acc:HGNC:4659]
cg10995755,TPRKB,TP53RK binding protein [Source:HGNC Symbol;Acc:HGNC:24259]
cg11089837,BRMS1L,breast cancer metastasis-suppressor 1 like [Source:HGNC Symbol;Acc:HGNC:20512]
cg11197202,C11orf30,NA
cg11304212,UHRF1BP1,UHRF1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:21216]
cg11354057,SLC36A4,solute carrier family 36 member 4 [Source:HGNC Symbol;Acc:HGNC:19660]
cg11450750,PRR5,proline rich 5 [Source:HGNC Symbol;Acc:HGNC:31682]
cg11526405,SH3GLB2,SH3 domain containing GRB2 like, endophilin B2 [Source:HGNC Symbol;Acc:HGNC:10834]
cg11613427,TMEM110,NA
cg11667754,CDH1,cadherin 1 [Source:HGNC Symbol;Acc:HGNC:1748]
cg11691393,PIF1,PIF1 5'-to-3' DNA helicase [Source:HGNC Symbol;Acc:HGNC:26220]
cg11695653,LDOC1L,NA
cg11753600,RP9,RP9, pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:10288]
cg11928275,NFATC1,nuclear factor of activated T cells 1 [Source:HGNC Symbol;Acc:HGNC:7775]
cg12265604,HAS3,hyaluronan synthase 3 [Source:HGNC Symbol;Acc:HGNC:4820]
cg12286540,MBD3,methyl-CpG binding domain protein 3 [Source:HGNC Symbol;Acc:HGNC:6918]
cg12323347,DUSP5,dual specificity phosphatase 5 [Source:HGNC Symbol;Acc:HGNC:3071]
cg12355862,ADRB2,adrenoceptor beta 2 [Source:HGNC Symbol;Acc:HGNC:286]
cg12386015,RAB20,RAB20, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18260]
cg12424468,C11orf2,NA
cg12985164,TSEN2,tRNA splicing endonuclease subunit 2 [Source:HGNC Symbol;Acc:HGNC:28422]
cg13055001,PPP1CA,protein phosphatase 1 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9281]
cg13234062,FOSL1,FOS like 1, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:13718]
cg13476044,POLD1,DNA polymerase delta 1, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9175]
cg13770399,PTP4A1,protein tyrosine phosphatase type IVA, member 1 [Source:HGNC Symbol;Acc:HGNC:9634]
cg13831329,PTGR1,prostaglandin reductase 1 [Source:HGNC Symbol;Acc:HGNC:18429]
cg14076390,DHRS11,dehydrogenase/reductase 11 [Source:HGNC Symbol;Acc:HGNC:28639]
cg14076411,RNGTT,RNA guanylyltransferase and 5'-phosphatase [Source:HGNC Symbol;Acc:HGNC:10073]
cg14083890,PPIL2,peptidylprolyl isomerase like 2 [Source:HGNC Symbol;Acc:HGNC:9261]
cg14324927,SLAIN2,SLAIN motif family member 2 [Source:HGNC Symbol;Acc:HGNC:29282]
cg14346035,PDP1,pyruvate dehyrogenase phosphatase catalytic subunit 1 [Source:HGNC Symbol;Acc:HGNC:9279]
cg14515811,FAM125B,NA
cg14555682,ZC3H10,zinc finger CCCH-type containing 10 [Source:HGNC Symbol;Acc:HGNC:25893]
cg14582100,SPATA5L1,spermatogenesis associated 5 like 1 [Source:HGNC Symbol;Acc:HGNC:28762]
cg14625636,KIAA1529,NA
cg14698297,C11orf80,chromosome 11 open reading frame 80 [Source:HGNC Symbol;Acc:HGNC:26197]
cg14818413,C3orf63,NA
cg15292101,CCDC136,coiled-coil domain containing 136 [Source:HGNC Symbol;Acc:HGNC:22225]
cg15380914,RNF138,ring finger protein 138 [Source:HGNC Symbol;Acc:HGNC:17765]
cg15400169,RPLP0,ribosomal protein lateral stalk subunit P0 [Source:HGNC Symbol;Acc:HGNC:10371]
cg15445000,MED1,mediator complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:9234]
cg15594528,PTS,6-pyruvoyltetrahydropterin synthase [Source:HGNC Symbol;Acc:HGNC:9689]
cg15712341,PSMD11,proteasome 26S subunit, non-ATPase 11 [Source:HGNC Symbol;Acc:HGNC:9556]
cg15829663,DGKA,diacylglycerol kinase alpha [Source:HGNC Symbol;Acc:HGNC:2849]
cg15936318,TMEM14C,transmembrane protein 14C [Source:HGNC Symbol;Acc:HGNC:20952]
cg16108253,LPCAT4,lysophosphatidylcholine acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:30059]
cg16257029,ADAM12,ADAM metallopeptidase domain 12 [Source:HGNC Symbol;Acc:HGNC:190]
cg16311344,EIF2C4,NA
cg16341159,DLG4,discs large MAGUK scaffold protein 4 [Source:HGNC Symbol;Acc:HGNC:2903]
cg16460466,ANP32A,acidic nuclear phosphoprotein 32 family member A [Source:HGNC Symbol;Acc:HGNC:13233]
cg16505550,PPAP2B,NA
cg16592150,MAP3K7,mitogen-activated protein kinase kinase kinase 7 [Source:HGNC Symbol;Acc:HGNC:6859]
cg16658719,TGFB2,transforming growth factor beta 2 [Source:HGNC Symbol;Acc:HGNC:11768]
cg16785344,PXN,paxillin [Source:HGNC Symbol;Acc:HGNC:9718]
cg16903605,FAM72D,family with sequence similarity 72 member D [Source:HGNC Symbol;Acc:HGNC:33593]
cg17130815,LFNG,LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:6560]
cg17311927,NF1,neurofibromin 1 [Source:HGNC Symbol;Acc:HGNC:7765]
cg17315426,CDH24,cadherin 24 [Source:HGNC Symbol;Acc:HGNC:14265]
cg17707295,C4orf33,chromosome 4 open reading frame 33 [Source:HGNC Symbol;Acc:HGNC:27025]
cg17808646,PFKFB2,6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2 [Source:HGNC Symbol;Acc:HGNC:8873]
cg17859089,KLHL20,kelch like family member 20 [Source:HGNC Symbol;Acc:HGNC:25056]
cg17865752,CCNT2,cyclin T2 [Source:HGNC Symbol;Acc:HGNC:1600]
cg17938867,GPSM2,G protein signaling modulator 2 [Source:HGNC Symbol;Acc:HGNC:29501]
cg17945282,ATR,ATR serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:882]
cg18433086,ABL2,ABL proto-oncogene 2, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:77]
cg18480675,CMC1,C-X9-C motif containing 1 [Source:HGNC Symbol;Acc:HGNC:28783]
cg18512512,MDC1,mediator of DNA damage checkpoint 1 [Source:HGNC Symbol;Acc:HGNC:21163]
