id,gene,description
cg01436526,ECSIT,ECSIT signalling integrator [Source:HGNC Symbol;Acc:HGNC:29548]
cg01716667,ATP6V0B,ATPase H+ transporting V0 subunit b [Source:HGNC Symbol;Acc:HGNC:861]
cg01778153,SERGEF,secretion regulating guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:17499]
cg01796511,EIF3M,eukaryotic translation initiation factor 3 subunit M [Source:HGNC Symbol;Acc:HGNC:24460]
cg01883195,DCBLD1,discoidin, CUB and LCCL domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21479]
cg01893669,MAP4K3,mitogen-activated protein kinase kinase kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6865]
cg01893681,CCNG1,cyclin G1 [Source:HGNC Symbol;Acc:HGNC:1592]
cg01939274,FBN2,fibrillin 2 [Source:HGNC Symbol;Acc:HGNC:3604]
cg01939883,IRS2,insulin receptor substrate 2 [Source:HGNC Symbol;Acc:HGNC:6126]
cg01966344,DEPDC5,DEP domain containing 5 [Source:HGNC Symbol;Acc:HGNC:18423]
cg01971181,MFSD1,major facilitator superfamily domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25874]
cg02067535,LRRC33,NA
cg02085210,ODC1,ornithine decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:8109]
cg02130027,CD2AP,CD2 associated protein [Source:HGNC Symbol;Acc:HGNC:14258]
cg02155796,CRIP2,cysteine rich protein 2 [Source:HGNC Symbol;Acc:HGNC:2361]
cg02204205,GRB10,growth factor receptor bound protein 10 [Source:HGNC Symbol;Acc:HGNC:4564]
cg02214414,FLYWCH1,FLYWCH-type zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:25404]
cg02243630,KIAA0922,NA
cg02247898,SAMD4A,sterile alpha motif domain containing 4A [Source:HGNC Symbol;Acc:HGNC:23023]
cg02259698,PDIA6,protein disulfide isomerase family A member 6 [Source:HGNC Symbol;Acc:HGNC:30168]
cg02332500,C5orf43,NA
cg02356435,PLCL2,phospholipase C like 2 [Source:HGNC Symbol;Acc:HGNC:9064]
cg02379107,KIAA1755,KIAA1755 [Source:HGNC Symbol;Acc:HGNC:29372]
cg02438054,FEM1A,fem-1 homolog A [Source:HGNC Symbol;Acc:HGNC:16934]
cg02447122,ADCY3,adenylate cyclase 3 [Source:HGNC Symbol;Acc:HGNC:234]
cg02497700,ZNF238,NA
cg02542704,ARHGAP17,Rho GTPase activating protein 17 [Source:HGNC Symbol;Acc:HGNC:18239]
cg02627216,IGFBP4,insulin like growth factor binding protein 4 [Source:HGNC Symbol;Acc:HGNC:5473]
cg02682829,PRPF4B,pre-mRNA processing factor 4B [Source:HGNC Symbol;Acc:HGNC:17346]
cg02758599,C3orf21,NA
cg02891153,LOC100128822,NA
cg02899870,NECAB3,N-terminal EF-hand calcium binding protein 3 [Source:HGNC Symbol;Acc:HGNC:15851]
cg02914379,MDFI,MyoD family inhibitor [Source:HGNC Symbol;Acc:HGNC:6967]
cg02970551,RUNX3,runt related transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:10473]
cg03048314,NBL1,neuroblastoma 1, DAN family BMP antagonist [Source:HGNC Symbol;Acc:HGNC:7650]
cg03105663,SEMA4B,semaphorin 4B [Source:HGNC Symbol;Acc:HGNC:10730]
cg03113871,C22orf27,NA
cg03130627,EZR,ezrin [Source:HGNC Symbol;Acc:HGNC:12691]
cg03312716,TRPV4,transient receptor potential cation channel subfamily V member 4 [Source:HGNC Symbol;Acc:HGNC:18083]
cg03340523,SGCB,sarcoglycan beta [Source:HGNC Symbol;Acc:HGNC:10806]
cg03503297,DCTPP1,dCTP pyrophosphatase 1 [Source:HGNC Symbol;Acc:HGNC:28777]
cg03506799,CHSY1,chondroitin sulfate synthase 1 [Source:HGNC Symbol;Acc:HGNC:17198]
cg03507241,TUBB6,tubulin beta 6 class V [Source:HGNC Symbol;Acc:HGNC:20776]
cg03514381,COQ3,coenzyme Q3, methyltransferase [Source:HGNC Symbol;Acc:HGNC:18175]
cg03621406,FBXL12,F-box and leucine rich repeat protein 12 [Source:HGNC Symbol;Acc:HGNC:13611]
cg03668718,SLFN11,schlafen family member 11 [Source:HGNC Symbol;Acc:HGNC:26633]
cg03907174,RCN3,reticulocalbin 3 [Source:HGNC Symbol;Acc:HGNC:21145]
cg04002885,TMEM66,NA
cg04112102,SLC39A10,solute carrier family 39 member 10 [Source:HGNC Symbol;Acc:HGNC:20861]
cg04117853,OCIAD1,OCIA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16074]
cg04122329,PKN2,protein kinase N2 [Source:HGNC Symbol;Acc:HGNC:9406]
cg04337056,GFM1,G elongation factor mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:13780]
cg04375472,ZNF84,zinc finger protein 84 [Source:HGNC Symbol;Acc:HGNC:13159]
cg04788288,ABHD2,abhydrolase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18717]
cg04907505,RAP1B,RAP1B, member of RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9857]
cg05004108,DDAH1,dimethylarginine dimethylaminohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:2715]
cg05050341,ENG,endoglin [Source:HGNC Symbol;Acc:HGNC:3349]
cg05147525,CHD4,chromodomain helicase DNA binding protein 4 [Source:HGNC Symbol;Acc:HGNC:1919]
cg05212664,REC8,REC8 meiotic recombination protein [Source:HGNC Symbol;Acc:HGNC:16879]
cg05244766,GSTP1,glutathione S-transferase pi 1 [Source:HGNC Symbol;Acc:HGNC:4638]
cg05430989,SLCO2A1,solute carrier organic anion transporter family member 2A1 [Source:HGNC Symbol;Acc:HGNC:10955]
cg05433911,RNF208,ring finger protein 208 [Source:HGNC Symbol;Acc:HGNC:25420]
cg05473871,ADAMTSL5,ADAMTS like 5 [Source:HGNC Symbol;Acc:HGNC:27912]
cg05501285,P4HA2,prolyl 4-hydroxylase subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:8547]
cg05515713,RRM2,ribonucleotide reductase regulatory subunit M2 [Source:HGNC Symbol;Acc:HGNC:10452]
cg05591210,KCNE3,potassium voltage-gated channel subfamily E regulatory subunit 3 [Source:HGNC Symbol;Acc:HGNC:6243]
cg05691004,SPATS2L,spermatogenesis associated serine rich 2 like [Source:HGNC Symbol;Acc:HGNC:24574]
cg05787193,PRKACB,protein kinase cAMP-activated catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:9381]
cg06060338,TCEB1,NA
cg06350161,ELOVL1,ELOVL fatty acid elongase 1 [Source:HGNC Symbol;Acc:HGNC:14418]
cg06369261,MRPL15,mitochondrial ribosomal protein L15 [Source:HGNC Symbol;Acc:HGNC:14054]
cg06664872,RIOK2,RIO kinase 2 [Source:HGNC Symbol;Acc:HGNC:18999]
cg07038342,PLSCR4,phospholipid scramblase 4 [Source:HGNC Symbol;Acc:HGNC:16497]
cg07066755,CBS,cystathionine-beta-synthase [Source:HGNC Symbol;Acc:HGNC:1550]
cg07314148,MKI67,marker of proliferation Ki-67 [Source:HGNC Symbol;Acc:HGNC:7107]
cg07537443,NGFR,nerve growth factor receptor [Source:HGNC Symbol;Acc:HGNC:7809]
cg07572770,CHD1L,chromodomain helicase DNA binding protein 1 like [Source:HGNC Symbol;Acc:HGNC:1916]
cg07780086,MRFAP1L1,Morf4 family associated protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:28796]
cg07813370,DNAJB1,DnaJ heat shock protein family (Hsp40) member B1 [Source:HGNC Symbol;Acc:HGNC:5270]
cg07844738,PTGIR,prostaglandin I2 receptor [Source:HGNC Symbol;Acc:HGNC:9602]
cg07853084,KLF5,Kruppel like factor 5 [Source:HGNC Symbol;Acc:HGNC:6349]
cg07940585,RPS19,ribosomal protein S19 [Source:HGNC Symbol;Acc:HGNC:10402]
cg07954497,ZNF780A,zinc finger protein 780A [Source:HGNC Symbol;Acc:HGNC:27603]
cg08060512,AP4E1,adaptor related protein complex 4 epsilon 1 subunit [Source:HGNC Symbol;Acc:HGNC:573]
cg08120044,BACE2,beta-site APP-cleaving enzyme 2 [Source:HGNC Symbol;Acc:HGNC:934]
cg08250444,EFNA1,ephrin A1 [Source:HGNC Symbol;Acc:HGNC:3221]
cg08539179,LOC100130093,NA
cg08604960,ADAM19,ADAM metallopeptidase domain 19 [Source:HGNC Symbol;Acc:HGNC:197]
cg08706575,UBASH3B,ubiquitin associated and SH3 domain containing B [Source:HGNC Symbol;Acc:HGNC:29884]
cg08729135,PDE9A,phosphodiesterase 9A [Source:HGNC Symbol;Acc:HGNC:8795]
cg08861493,MCAM,melanoma cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:6934]
cg08893109,CYTH3,cytohesin 3 [Source:HGNC Symbol;Acc:HGNC:9504]
cg08898775,ADAM10,ADAM metallopeptidase domain 10 [Source:HGNC Symbol;Acc:HGNC:188]
cg08919846,KIAA0495,NA
cg08975724,FLJ10661,NA
cg09157727,NR2F2,nuclear receptor subfamily 2 group F member 2 [Source:HGNC Symbol;Acc:HGNC:7976]
cg09255124,TTC17,tetratricopeptide repeat domain 17 [Source:HGNC Symbol;Acc:HGNC:25596]
cg09373727,PTP4A2,protein tyrosine phosphatase type IVA, member 2 [Source:HGNC Symbol;Acc:HGNC:9635]
cg09386954,FXYD5,FXYD domain containing ion transport regulator 5 [Source:HGNC Symbol;Acc:HGNC:4029]
cg09462826,FADS1,fatty acid desaturase 1 [Source:HGNC Symbol;Acc:HGNC:3574]
cg09569869,FAM109B,family with sequence similarity 109 member B [Source:HGNC Symbol;Acc:HGNC:27161]
cg09582042,GPR180,G protein-coupled receptor 180 [Source:HGNC Symbol;Acc:HGNC:28899]
cg09763839,CPEB2,cytoplasmic polyadenylation element binding protein 2 [Source:HGNC Symbol;Acc:HGNC:21745]
cg09822001,APOA1BP,NA
cg09887007,FLT1,fms related tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:3763]
cg09984370,ZNF567,zinc finger protein 567 [Source:HGNC Symbol;Acc:HGNC:28696]
cg10425506,RPS23,ribosomal protein S23 [Source:HGNC Symbol;Acc:HGNC:10410]
cg10563588,RASA3,RAS p21 protein activator 3 [Source:HGNC Symbol;Acc:HGNC:20331]
cg10570177,C9orf7,NA
cg10603800,C17orf62,chromosome 17 open reading frame 62 [Source:HGNC Symbol;Acc:HGNC:28672]
cg10822593,SFRS12,NA
cg10842095,TIMELESS,timeless circadian regulator [Source:HGNC Symbol;Acc:HGNC:11813]
cg11022985,AZI2,5-azacytidine induced 2 [Source:HGNC Symbol;Acc:HGNC:24002]
cg11094492,HSPA1B,heat shock protein family A (Hsp70) member 1B [Source:HGNC Symbol;Acc:HGNC:5233]
cg11263624,ZNF76,zinc finger protein 76 [Source:HGNC Symbol;Acc:HGNC:13149]
cg11372683,CNOT8,CCR4-NOT transcription complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:9207]
cg11452221,GEFT,NA
cg11660018,PRSS23,serine protease 23 [Source:HGNC Symbol;Acc:HGNC:14370]
cg11915090,LYSMD3,LysM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26969]
cg12009138,RAB1A,RAB1A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9758]
cg12047012,RGS2,regulator of G protein signaling 2 [Source:HGNC Symbol;Acc:HGNC:9998]
cg12138346,CASP9,caspase 9 [Source:HGNC Symbol;Acc:HGNC:1511]
cg12316475,APBA1,amyloid beta precursor protein binding family A member 1 [Source:HGNC Symbol;Acc:HGNC:578]
cg12784766,CYTH1,cytohesin 1 [Source:HGNC Symbol;Acc:HGNC:9501]
cg12801082,MFAP1,microfibril associated protein 1 [Source:HGNC Symbol;Acc:HGNC:7032]
cg12824246,CTDSPL,CTD small phosphatase like [Source:HGNC Symbol;Acc:HGNC:16890]
cg13361703,TMEM20,NA
cg13413755,NFIL3,nuclear factor, interleukin 3 regulated [Source:HGNC Symbol;Acc:HGNC:7787]
cg13462028,RAB31,RAB31, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9771]
cg13810556,RPL37A,ribosomal protein L37a [Source:HGNC Symbol;Acc:HGNC:10348]
cg13931999,HINT2,histidine triad nucleotide binding protein 2 [Source:HGNC Symbol;Acc:HGNC:18344]
cg14067834,SUZ12P,NA
cg14239514,ZBTB26,zinc finger and BTB domain containing 26 [Source:HGNC Symbol;Acc:HGNC:23383]
cg14253939,RNF187,ring finger protein 187 [Source:HGNC Symbol;Acc:HGNC:27146]
cg14255158,FOSB,FosB proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3797]
cg14293614,TOMM5,translocase of outer mitochondrial membrane 5 [Source:HGNC Symbol;Acc:HGNC:31369]
cg14417954,PRKCZ,protein kinase C zeta [Source:HGNC Symbol;Acc:HGNC:9412]
cg14688451,KALRN,kalirin RhoGEF kinase [Source:HGNC Symbol;Acc:HGNC:4814]
cg15032393,ZNF8,zinc finger protein 8 [Source:HGNC Symbol;Acc:HGNC:13154]
cg15355395,C1orf212,NA
cg15387943,MRPS36,mitochondrial ribosomal protein S36 [Source:HGNC Symbol;Acc:HGNC:16631]
cg15599832,OSMR,oncostatin M receptor [Source:HGNC Symbol;Acc:HGNC:8507]
cg15677368,EFCAB2,EF-hand calcium binding domain 2 [Source:HGNC Symbol;Acc:HGNC:28166]
cg15825793,LUC7L2,LUC7 like 2, pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:21608]
cg16019612,PALM,paralemmin [Source:HGNC Symbol;Acc:HGNC:8594]
cg16366709,SGSM3,small G protein signaling modulator 3 [Source:HGNC Symbol;Acc:HGNC:25228]
cg16754967,RSU1,Ras suppressor protein 1 [Source:HGNC Symbol;Acc:HGNC:10464]
cg16760049,PICK1,protein interacting with PRKCA 1 [Source:HGNC Symbol;Acc:HGNC:9394]
cg16925486,RPS6,ribosomal protein S6 [Source:HGNC Symbol;Acc:HGNC:10429]
cg17090968,SLC38A1,solute carrier family 38 member 1 [Source:HGNC Symbol;Acc:HGNC:13447]
cg17479303,LRRFIP2,LRR binding FLII interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:6703]
cg17580178,PPP1R9B,protein phosphatase 1 regulatory subunit 9B [Source:HGNC Symbol;Acc:HGNC:9298]
cg18096620,ATP5E,NA
cg18174881,C14orf106,NA
cg18940763,XBP1,X-box binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12801]
cg18963800,HSD17B7P2,hydroxysteroid 17-beta dehydrogenase 7 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:28120]
cg18965086,TAF13,TATA-box binding protein associated factor 13 [Source:HGNC Symbol;Acc:HGNC:11546]
cg19202325,WBSCR16,NA
cg20112110,PREP,prolyl endopeptidase [Source:HGNC Symbol;Acc:HGNC:9358]
cg20779700,MYCBP2,MYC binding protein 2, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:23386]
cg20976968,PRPF38B,pre-mRNA processing factor 38B [Source:HGNC Symbol;Acc:HGNC:25512]
cg20994801,PIK3CD,phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta [Source:HGNC Symbol;Acc:HGNC:8977]
cg21091119,DEK,DEK proto-oncogene [Source:HGNC Symbol;Acc:HGNC:2768]
cg21226665,UBAP1,ubiquitin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:12461]
cg21255657,CANT1,calcium activated nucleotidase 1 [Source:HGNC Symbol;Acc:HGNC:19721]
cg21618929,C19orf61,NA
cg21678388,ZNF354B,zinc finger protein 354B [Source:HGNC Symbol;Acc:HGNC:17197]
cg21742836,PPP4C,protein phosphatase 4 catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9319]
cg22247282,NDUFS8,NADH:ubiquinone oxidoreductase core subunit S8 [Source:HGNC Symbol;Acc:HGNC:7715]
cg22795212,ZSCAN20,zinc finger and SCAN domain containing 20 [Source:HGNC Symbol;Acc:HGNC:13093]
cg22956023,LOC729234,NA
cg23395310,SNHG7,small nucleolar RNA host gene 7 [Source:HGNC Symbol;Acc:HGNC:28254]
cg23941599,FEM1C,fem-1 homolog C [Source:HGNC Symbol;Acc:HGNC:16933]
cg23985077,BFSP1,beaded filament structural protein 1 [Source:HGNC Symbol;Acc:HGNC:1040]
cg23995917,PIAS3,protein inhibitor of activated STAT 3 [Source:HGNC Symbol;Acc:HGNC:16861]
cg24362016,ZNF44,zinc finger protein 44 [Source:HGNC Symbol;Acc:HGNC:13110]
cg25121125,ADAMTS9,ADAM metallopeptidase with thrombospondin type 1 motif 9 [Source:HGNC Symbol;Acc:HGNC:13202]
cg25186143,FAM57A,family with sequence similarity 57 member A [Source:HGNC Symbol;Acc:HGNC:29646]
cg26154973,BRF1,BRF1, RNA polymerase III transcription initiation factor subunit [Source:HGNC Symbol;Acc:HGNC:11551]
cg26782876,TPP2,tripeptidyl peptidase 2 [Source:HGNC Symbol;Acc:HGNC:12016]
cg26813693,ZNF507,zinc finger protein 507 [Source:HGNC Symbol;Acc:HGNC:23783]
cg26937061,GOSR2,golgi SNAP receptor complex member 2 [Source:HGNC Symbol;Acc:HGNC:4431]
