id,gene,description
cg01787884,AP1AR,adaptor related protein complex 1 associated regulatory protein [Source:HGNC Symbol;Acc:HGNC:28808]
cg01835489,KRT8,keratin 8 [Source:HGNC Symbol;Acc:HGNC:6446]
cg01869896,MFSD2A,major facilitator superfamily domain containing 2A [Source:HGNC Symbol;Acc:HGNC:25897]
cg01880949,PEX7,peroxisomal biogenesis factor 7 [Source:HGNC Symbol;Acc:HGNC:8860]
cg01981601,TOX,thymocyte selection associated high mobility group box [Source:HGNC Symbol;Acc:HGNC:18988]
cg01997529,C19orf22,NA
cg02017041,SCN1B,sodium voltage-gated channel beta subunit 1 [Source:HGNC Symbol;Acc:HGNC:10586]
cg02083492,BAIAP2L1,BAI1 associated protein 2 like 1 [Source:HGNC Symbol;Acc:HGNC:21649]
cg02098413,HACE1,HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:21033]
cg02122610,GRAMD4,GRAM domain containing 4 [Source:HGNC Symbol;Acc:HGNC:29113]
cg02247430,GNPNAT1,glucosamine-phosphate N-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:19980]
cg02291204,CDC42BPA,CDC42 binding protein kinase alpha [Source:HGNC Symbol;Acc:HGNC:1737]
cg02291533,LRFN3,leucine rich repeat and fibronectin type III domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28370]
cg02310882,ZFHX3,zinc finger homeobox 3 [Source:HGNC Symbol;Acc:HGNC:777]
cg02313172,AKT1,AKT serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:391]
cg02319392,HSBP1,heat shock factor binding protein 1 [Source:HGNC Symbol;Acc:HGNC:5203]
cg02337583,ZC3H11A,zinc finger CCCH-type containing 11A [Source:HGNC Symbol;Acc:HGNC:29093]
cg02393097,CLU,clusterin [Source:HGNC Symbol;Acc:HGNC:2095]
cg02411974,FAR1,fatty acyl-CoA reductase 1 [Source:HGNC Symbol;Acc:HGNC:26222]
cg02418535,NIT2,nitrilase family member 2 [Source:HGNC Symbol;Acc:HGNC:29878]
cg02421543,DR1,down-regulator of transcription 1 [Source:HGNC Symbol;Acc:HGNC:3017]
cg02445972,CLDN7,claudin 7 [Source:HGNC Symbol;Acc:HGNC:2049]
cg02511172,C1orf57,NA
cg02669349,DDIT4,DNA damage inducible transcript 4 [Source:HGNC Symbol;Acc:HGNC:24944]
cg02671819,LOC146880,NA
cg02741811,FIGNL1,fidgetin like 1 [Source:HGNC Symbol;Acc:HGNC:13286]
cg02779467,PRPSAP2,phosphoribosyl pyrophosphate synthetase associated protein 2 [Source:HGNC Symbol;Acc:HGNC:9467]
cg02780919,NRIP3,nuclear receptor interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:1167]
cg02801598,PDP2,pyruvate dehyrogenase phosphatase catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:30263]
cg02821500,CHIC2,cysteine rich hydrophobic domain 2 [Source:HGNC Symbol;Acc:HGNC:1935]
cg02833110,COX5B,cytochrome c oxidase subunit 5B [Source:HGNC Symbol;Acc:HGNC:2269]
cg02945266,TOP3B,DNA topoisomerase III beta [Source:HGNC Symbol;Acc:HGNC:11993]
cg03004097,PER2,period circadian regulator 2 [Source:HGNC Symbol;Acc:HGNC:8846]
cg03005261,CCDC109B,NA
cg03138970,N4BP3,NEDD4 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:29852]
cg03166286,NAA35,N(alpha)-acetyltransferase 35, NatC auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:24340]
cg03209642,FES,FES proto-oncogene, tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:3657]
cg03258472,CRB3,crumbs 3, cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:20237]
cg03329160,CCDC124,coiled-coil domain containing 124 [Source:HGNC Symbol;Acc:HGNC:25171]
cg03352181,HSPA12A,heat shock protein family A (Hsp70) member 12A [Source:HGNC Symbol;Acc:HGNC:19022]
cg03387066,KCNIP3,potassium voltage-gated channel interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:15523]
cg03393105,MRPS5,mitochondrial ribosomal protein S5 [Source:HGNC Symbol;Acc:HGNC:14498]
cg03503471,SDAD1,SDA1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25537]
cg03522615,KIAA0831,NA
cg03545677,CALM2,calmodulin 2 [Source:HGNC Symbol;Acc:HGNC:1445]
cg03640568,DDX17,DEAD-box helicase 17 [Source:HGNC Symbol;Acc:HGNC:2740]
cg03747028,TAF12,TATA-box binding protein associated factor 12 [Source:HGNC Symbol;Acc:HGNC:11545]
cg03812977,LYRM2,LYR motif containing 2 [Source:HGNC Symbol;Acc:HGNC:25229]
cg03817671,EFEMP1,EGF containing fibulin extracellular matrix protein 1 [Source:HGNC Symbol;Acc:HGNC:3218]
cg03835987,ELOVL6,ELOVL fatty acid elongase 6 [Source:HGNC Symbol;Acc:HGNC:15829]
cg03910335,TRPS1,transcriptional repressor GATA binding 1 [Source:HGNC Symbol;Acc:HGNC:12340]
cg03969957,C10orf4,NA
cg03988279,EIF2C3,NA
cg04002885,TMEM66,NA
cg04062383,USP13,ubiquitin specific peptidase 13 [Source:HGNC Symbol;Acc:HGNC:12611]
cg04106641,ORC4L,NA
cg04122329,PKN2,protein kinase N2 [Source:HGNC Symbol;Acc:HGNC:9406]
cg04177826,KLHDC7B,kelch domain containing 7B [Source:HGNC Symbol;Acc:HGNC:25145]
cg04215968,DNPEP,aspartyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:2981]
cg04393855,GABPB2,GA binding protein transcription factor beta subunit 2 [Source:HGNC Symbol;Acc:HGNC:28441]
cg04533088,ZNF845,zinc finger protein 845 [Source:HGNC Symbol;Acc:HGNC:25112]
cg04562491,DTX1,deltex E3 ubiquitin ligase 1 [Source:HGNC Symbol;Acc:HGNC:3060]
cg04617914,FOXP4,forkhead box P4 [Source:HGNC Symbol;Acc:HGNC:20842]
cg04652441,DIS3L,DIS3 like exosome 3'-5' exoribonuclease [Source:HGNC Symbol;Acc:HGNC:28698]
cg04781305,CCNY,cyclin Y [Source:HGNC Symbol;Acc:HGNC:23354]
cg04813719,KLC2,kinesin light chain 2 [Source:HGNC Symbol;Acc:HGNC:20716]
cg04822973,ARG2,arginase 2 [Source:HGNC Symbol;Acc:HGNC:664]
cg04837025,NID1,nidogen 1 [Source:HGNC Symbol;Acc:HGNC:7821]
cg05087309,CHD9,chromodomain helicase DNA binding protein 9 [Source:HGNC Symbol;Acc:HGNC:25701]
cg05123138,SPG20,NA
cg05130304,C3orf23,NA
cg05131254,TNFAIP3,TNF alpha induced protein 3 [Source:HGNC Symbol;Acc:HGNC:11896]
cg05220968,EPM2A,EPM2A, laforin glucan phosphatase [Source:HGNC Symbol;Acc:HGNC:3413]
cg05518269,PGP,phosphoglycolate phosphatase [Source:HGNC Symbol;Acc:HGNC:8909]
cg05521982,ACSF3,acyl-CoA synthetase family member 3 [Source:HGNC Symbol;Acc:HGNC:27288]
cg05560697,GNPDA1,glucosamine-6-phosphate deaminase 1 [Source:HGNC Symbol;Acc:HGNC:4417]
cg05756257,SULF2,sulfatase 2 [Source:HGNC Symbol;Acc:HGNC:20392]
cg05789005,PIGZ,phosphatidylinositol glycan anchor biosynthesis class Z [Source:HGNC Symbol;Acc:HGNC:30596]
cg06047828,JARID2,jumonji and AT-rich interaction domain containing 2 [Source:HGNC Symbol;Acc:HGNC:6196]
cg06090421,PPM1D,protein phosphatase, Mg2+/Mn2+ dependent 1D [Source:HGNC Symbol;Acc:HGNC:9277]
cg06120425,ACVR2A,activin A receptor type 2A [Source:HGNC Symbol;Acc:HGNC:173]
cg06153298,FAM38A,NA
cg06159340,CTF1,cardiotrophin 1 [Source:HGNC Symbol;Acc:HGNC:2499]
cg06292898,TCP11L1,t-complex 11 like 1 [Source:HGNC Symbol;Acc:HGNC:25655]
cg06326853,RHOG,ras homolog family member G [Source:HGNC Symbol;Acc:HGNC:672]
cg06422060,E2F7,E2F transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:23820]
cg06424894,SORD,sorbitol dehydrogenase [Source:HGNC Symbol;Acc:HGNC:11184]
cg06588605,TGIF2,TGFB induced factor homeobox 2 [Source:HGNC Symbol;Acc:HGNC:15764]
cg06591456,KIAA0415,NA
cg06664872,RIOK2,RIO kinase 2 [Source:HGNC Symbol;Acc:HGNC:18999]
cg06672120,IRF8,interferon regulatory factor 8 [Source:HGNC Symbol;Acc:HGNC:5358]
cg06761203,MARCH9,membrane associated ring-CH-type finger 9 [Source:HGNC Symbol;Acc:HGNC:25139]
cg06829830,RASGRF2,Ras protein specific guanine nucleotide releasing factor 2 [Source:HGNC Symbol;Acc:HGNC:9876]
cg06884262,KHSRP,KH-type splicing regulatory protein [Source:HGNC Symbol;Acc:HGNC:6316]
cg06937882,C20orf3,NA
cg06967118,FOXO3,forkhead box O3 [Source:HGNC Symbol;Acc:HGNC:3821]
cg07170183,TRAF6,TNF receptor associated factor 6 [Source:HGNC Symbol;Acc:HGNC:12036]
cg07173100,RNASEH1,ribonuclease H1 [Source:HGNC Symbol;Acc:HGNC:18466]
cg07180603,SMG7,SMG7, nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:16792]
cg07233159,LOX,lysyl oxidase [Source:HGNC Symbol;Acc:HGNC:6664]
cg07313589,PRCC,papillary renal cell carcinoma (translocation-associated) [Source:HGNC Symbol;Acc:HGNC:9343]
cg07332330,MYO1C,myosin IC [Source:HGNC Symbol;Acc:HGNC:7597]
cg07398558,TRNAU1AP,tRNA selenocysteine 1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:30813]
cg07428648,MLL,NA
cg07491702,CDAN1,codanin 1 [Source:HGNC Symbol;Acc:HGNC:1713]
cg07575680,DKFZp761E198,NA
cg07752472,STAG1,stromal antigen 1 [Source:HGNC Symbol;Acc:HGNC:11354]
cg07797438,ZNF260,zinc finger protein 260 [Source:HGNC Symbol;Acc:HGNC:13499]
cg07815386,RNF149,ring finger protein 149 [Source:HGNC Symbol;Acc:HGNC:23137]
cg07835814,CBFA2T2,CBFA2/RUNX1 translocation partner 2 [Source:HGNC Symbol;Acc:HGNC:1536]
cg07837516,DNAL4,dynein axonemal light chain 4 [Source:HGNC Symbol;Acc:HGNC:2955]
cg07847949,CHD7,chromodomain helicase DNA binding protein 7 [Source:HGNC Symbol;Acc:HGNC:20626]
cg07888912,KANK2,KN motif and ankyrin repeat domains 2 [Source:HGNC Symbol;Acc:HGNC:29300]
cg07956515,FAM126A,family with sequence similarity 126 member A [Source:HGNC Symbol;Acc:HGNC:24587]
cg07967677,TSTD1,thiosulfate sulfurtransferase like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:35410]
cg08309135,RBM28,RNA binding motif protein 28 [Source:HGNC Symbol;Acc:HGNC:21863]
cg08382737,LIN7B,lin-7 homolog B, crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:17788]
cg08795640,SS18L2,SS18 like 2 [Source:HGNC Symbol;Acc:HGNC:15593]
cg08925066,SEC23A,Sec23 homolog A, coat complex II component [Source:HGNC Symbol;Acc:HGNC:10701]
cg08933227,ELOVL4,ELOVL fatty acid elongase 4 [Source:HGNC Symbol;Acc:HGNC:14415]
cg08936898,NIPAL3,NIPA like domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25233]
cg09041527,FDFT1,farnesyl-diphosphate farnesyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:3629]
cg09063262,TMEM126A,transmembrane protein 126A [Source:HGNC Symbol;Acc:HGNC:25382]
cg09151381,PAIP2B,poly(A) binding protein interacting protein 2B [Source:HGNC Symbol;Acc:HGNC:29200]
cg09339476,ACCS,1-aminocyclopropane-1-carboxylate synthase homolog (inactive) [Source:HGNC Symbol;Acc:HGNC:23989]
cg09376238,ATG2B,autophagy related 2B [Source:HGNC Symbol;Acc:HGNC:20187]
cg09504571,MRPL28,mitochondrial ribosomal protein L28 [Source:HGNC Symbol;Acc:HGNC:14484]
cg09512236,KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:HGNC Symbol;Acc:HGNC:6284]
cg09547034,ANXA4,annexin A4 [Source:HGNC Symbol;Acc:HGNC:542]
cg09603024,SNAI1,snail family transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:11128]
cg09624261,PFKFB3,6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3 [Source:HGNC Symbol;Acc:HGNC:8874]
cg09818732,SLC48A1,solute carrier family 48 member 1 [Source:HGNC Symbol;Acc:HGNC:26035]
cg09920215,PWP2,PWP2, small subunit processome component [Source:HGNC Symbol;Acc:HGNC:9711]
cg09932694,ATAD3A,ATPase family, AAA domain containing 3A [Source:HGNC Symbol;Acc:HGNC:25567]
cg09945151,NEK9,NIMA related kinase 9 [Source:HGNC Symbol;Acc:HGNC:18591]
cg09980195,PPM1A,protein phosphatase, Mg2+/Mn2+ dependent 1A [Source:HGNC Symbol;Acc:HGNC:9275]
cg09982069,XPO4,exportin 4 [Source:HGNC Symbol;Acc:HGNC:17796]
cg10006408,WDR89,WD repeat domain 89 [Source:HGNC Symbol;Acc:HGNC:20489]
cg10035272,VTA1,vesicle trafficking 1 [Source:HGNC Symbol;Acc:HGNC:20954]
cg10114359,RAB3IP,RAB3A interacting protein [Source:HGNC Symbol;Acc:HGNC:16508]
cg10662871,MYH9,myosin heavy chain 9 [Source:HGNC Symbol;Acc:HGNC:7579]
cg10820988,HIAT1,NA
cg10935138,WBP2,WW domain binding protein 2 [Source:HGNC Symbol;Acc:HGNC:12738]
cg10952477,ARHGEF12,Rho guanine nucleotide exchange factor 12 [Source:HGNC Symbol;Acc:HGNC:14193]
cg11022985,AZI2,5-azacytidine induced 2 [Source:HGNC Symbol;Acc:HGNC:24002]
cg11146884,CRY1,cryptochrome circadian regulator 1 [Source:HGNC Symbol;Acc:HGNC:2384]
cg11245806,LAPTM4A,lysosomal protein transmembrane 4 alpha [Source:HGNC Symbol;Acc:HGNC:6924]
cg11297723,TFCP2,transcription factor CP2 [Source:HGNC Symbol;Acc:HGNC:11748]
cg11396188,FBXO9,F-box protein 9 [Source:HGNC Symbol;Acc:HGNC:13588]
cg11450750,PRR5,proline rich 5 [Source:HGNC Symbol;Acc:HGNC:31682]
cg11512258,SEC24A,SEC24 homolog A, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10703]
cg11665745,PSME4,proteasome activator subunit 4 [Source:HGNC Symbol;Acc:HGNC:20635]
cg11718315,PARP16,poly(ADP-ribose) polymerase family member 16 [Source:HGNC Symbol;Acc:HGNC:26040]
cg11780934,ANKRD13B,ankyrin repeat domain 13B [Source:HGNC Symbol;Acc:HGNC:26363]
cg12138483,CLPP,caseinolytic mitochondrial matrix peptidase proteolytic subunit [Source:HGNC Symbol;Acc:HGNC:2084]
cg12143181,LIPA,lipase A, lysosomal acid type [Source:HGNC Symbol;Acc:HGNC:6617]
cg12168153,SAPS1,NA
cg12245996,PRKCQ,protein kinase C theta [Source:HGNC Symbol;Acc:HGNC:9410]
cg12400121,YPEL3,yippee like 3 [Source:HGNC Symbol;Acc:HGNC:18327]
cg12457740,CCDC66,coiled-coil domain containing 66 [Source:HGNC Symbol;Acc:HGNC:27709]
cg12488346,PRC1,protein regulator of cytokinesis 1 [Source:HGNC Symbol;Acc:HGNC:9341]
cg12683929,BLOC1S1,biogenesis of lysosomal organelles complex 1 subunit 1 [Source:HGNC Symbol;Acc:HGNC:4200]
cg12706330,GHITM,growth hormone inducible transmembrane protein [Source:HGNC Symbol;Acc:HGNC:17281]
cg12718440,MORN4,MORN repeat containing 4 [Source:HGNC Symbol;Acc:HGNC:24001]
cg12935497,MEX3B,mex-3 RNA binding family member B [Source:HGNC Symbol;Acc:HGNC:25297]
cg12963850,NAGA,alpha-N-acetylgalactosaminidase [Source:HGNC Symbol;Acc:HGNC:7631]
cg13076718,ZNF77,zinc finger protein 77 [Source:HGNC Symbol;Acc:HGNC:13150]
cg13250711,ARNTL,aryl hydrocarbon receptor nuclear translocator like [Source:HGNC Symbol;Acc:HGNC:701]
cg13312702,FOXK1,forkhead box K1 [Source:HGNC Symbol;Acc:HGNC:23480]
cg13382694,ZNF652,zinc finger protein 652 [Source:HGNC Symbol;Acc:HGNC:29147]
cg13482925,RTKN2,rhotekin 2 [Source:HGNC Symbol;Acc:HGNC:19364]
cg13516655,MYBL1,MYB proto-oncogene like 1 [Source:HGNC Symbol;Acc:HGNC:7547]
cg13543375,WNT4,Wnt family member 4 [Source:HGNC Symbol;Acc:HGNC:12783]
cg13564468,C6orf192,NA
cg13843266,SHB,SH2 domain containing adaptor protein B [Source:HGNC Symbol;Acc:HGNC:10838]
cg14020129,GRHL1,grainyhead like transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:17923]
cg14164252,ARSA,arylsulfatase A [Source:HGNC Symbol;Acc:HGNC:713]
cg14210494,CDK5RAP3,CDK5 regulatory subunit associated protein 3 [Source:HGNC Symbol;Acc:HGNC:18673]
cg14275845,MARK2,microtubule affinity regulating kinase 2 [Source:HGNC Symbol;Acc:HGNC:3332]
cg14447369,GNE,glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase [Source:HGNC Symbol;Acc:HGNC:23657]
cg14502007,MARCH7,membrane associated ring-CH-type finger 7 [Source:HGNC Symbol;Acc:HGNC:17393]
cg14502172,NET1,neuroepithelial cell transforming 1 [Source:HGNC Symbol;Acc:HGNC:14592]
cg14531530,LIMCH1,LIM and calponin homology domains 1 [Source:HGNC Symbol;Acc:HGNC:29191]
cg14630722,TMOD1,tropomodulin 1 [Source:HGNC Symbol;Acc:HGNC:11871]
cg14633139,OGDH,oxoglutarate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8124]
cg14645317,DNAJB5,DnaJ heat shock protein family (Hsp40) member B5 [Source:HGNC Symbol;Acc:HGNC:14887]
cg14738643,ZNF614,zinc finger protein 614 [Source:HGNC Symbol;Acc:HGNC:24722]
cg14790772,CDC73,cell division cycle 73 [Source:HGNC Symbol;Acc:HGNC:16783]
cg14896306,CTU1,cytosolic thiouridylase subunit 1 [Source:HGNC Symbol;Acc:HGNC:29590]
cg14913969,GATA6,GATA binding protein 6 [Source:HGNC Symbol;Acc:HGNC:4174]
cg15102749,C11orf80,chromosome 11 open reading frame 80 [Source:HGNC Symbol;Acc:HGNC:26197]
cg15237265,TCF4,transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11634]
cg15486184,MUC20,mucin 20, cell surface associated [Source:HGNC Symbol;Acc:HGNC:23282]
cg15528052,LAMC1,laminin subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:6492]
cg15571376,CTSC,cathepsin C [Source:HGNC Symbol;Acc:HGNC:2528]
cg15664905,PHLDB3,pleckstrin homology like domain family B member 3 [Source:HGNC Symbol;Acc:HGNC:30499]
cg15694987,EXT1,exostosin glycosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:3512]
cg15848147,USP53,ubiquitin specific peptidase 53 [Source:HGNC Symbol;Acc:HGNC:29255]
cg15871229,CCDC109A,NA
cg15875062,ATAD3B,ATPase family, AAA domain containing 3B [Source:HGNC Symbol;Acc:HGNC:24007]
cg15964212,PLEKHH1,pleckstrin homology, MyTH4 and FERM domain containing H1 [Source:HGNC Symbol;Acc:HGNC:17733]
cg15966315,CBX2,chromobox 2 [Source:HGNC Symbol;Acc:HGNC:1552]
cg16195804,C12orf65,chromosome 12 open reading frame 65 [Source:HGNC Symbol;Acc:HGNC:26784]
cg16417937,NUDC,nuclear distribution C, dynein complex regulator [Source:HGNC Symbol;Acc:HGNC:8045]
cg16574155,C1orf172,NA
cg16606067,RUFY1,RUN and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19760]
cg17878881,SCARB1,scavenger receptor class B member 1 [Source:HGNC Symbol;Acc:HGNC:1664]
cg17907056,MTPAP,mitochondrial poly(A) polymerase [Source:HGNC Symbol;Acc:HGNC:25532]
cg17931972,NEK2,NIMA related kinase 2 [Source:HGNC Symbol;Acc:HGNC:7745]
cg18177616,IRAK3,interleukin 1 receptor associated kinase 3 [Source:HGNC Symbol;Acc:HGNC:17020]
cg18233311,ZCCHC10,zinc finger CCHC-type containing 10 [Source:HGNC Symbol;Acc:HGNC:25954]
cg18517961,SPNS2,sphingolipid transporter 2 [Source:HGNC Symbol;Acc:HGNC:26992]
cg18724342,C6orf129,NA
cg18753928,CCDC52,NA
cg19040483,DLC1,DLC1 Rho GTPase activating protein [Source:HGNC Symbol;Acc:HGNC:2897]
cg19241168,FBXL2,F-box and leucine rich repeat protein 2 [Source:HGNC Symbol;Acc:HGNC:13598]
cg19355621,EIF4G2,eukaryotic translation initiation factor 4 gamma 2 [Source:HGNC Symbol;Acc:HGNC:3297]
cg19443920,ACLY,ATP citrate lyase [Source:HGNC Symbol;Acc:HGNC:115]
cg19458608,LOC729375,NA
cg19486271,DDB2,damage specific DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2718]
cg19538885,PRKCE,protein kinase C epsilon [Source:HGNC Symbol;Acc:HGNC:9401]
cg19539004,LIF,LIF, interleukin 6 family cytokine [Source:HGNC Symbol;Acc:HGNC:6596]
cg19581275,PDPR,pyruvate dehydrogenase phosphatase regulatory subunit [Source:HGNC Symbol;Acc:HGNC:30264]
cg19643344,LYST,lysosomal trafficking regulator [Source:HGNC Symbol;Acc:HGNC:1968]
cg19948974,SS18,SS18, nBAF chromatin remodeling complex subunit [Source:HGNC Symbol;Acc:HGNC:11340]
cg20051772,DGKA,diacylglycerol kinase alpha [Source:HGNC Symbol;Acc:HGNC:2849]
cg20255042,VCL,vinculin [Source:HGNC Symbol;Acc:HGNC:12665]
cg20518446,AHNAK,AHNAK nucleoprotein [Source:HGNC Symbol;Acc:HGNC:347]
cg20666428,ALG10B,ALG10B, alpha-1,2-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:31088]
cg21038957,SMOX,spermine oxidase [Source:HGNC Symbol;Acc:HGNC:15862]
cg21176629,SNHG6,small nucleolar RNA host gene 6 [Source:HGNC Symbol;Acc:HGNC:32965]
cg21725624,KIF13A,kinesin family member 13A [Source:HGNC Symbol;Acc:HGNC:14566]
cg21798544,AP2A2,adaptor related protein complex 2 alpha 2 subunit [Source:HGNC Symbol;Acc:HGNC:562]
cg21818252,SEC24B,SEC24 homolog B, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10704]
cg22541791,PEX12,peroxisomal biogenesis factor 12 [Source:HGNC Symbol;Acc:HGNC:8854]
cg22682373,KIAA0528,NA
cg22775789,CS,citrate synthase [Source:HGNC Symbol;Acc:HGNC:2422]
cg22817718,ISY1,ISY1 splicing factor homolog [Source:HGNC Symbol;Acc:HGNC:29201]
cg23092250,ASPHD2,aspartate beta-hydroxylase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30437]
cg23858558,SDC2,syndecan 2 [Source:HGNC Symbol;Acc:HGNC:10659]
