id,gene,description
cg06251078,PEX5,peroxisomal biogenesis factor 5 [Source:HGNC Symbol;Acc:HGNC:9719]
cg06286962,FAT1,FAT atypical cadherin 1 [Source:HGNC Symbol;Acc:HGNC:3595]
cg06440958,C10orf47,NA
cg06539629,PLCE1,phospholipase C epsilon 1 [Source:HGNC Symbol;Acc:HGNC:17175]
cg06676621,GAR1,GAR1 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14264]
cg06836736,ME1,malic enzyme 1 [Source:HGNC Symbol;Acc:HGNC:6983]
cg06911238,FAAH,fatty acid amide hydrolase [Source:HGNC Symbol;Acc:HGNC:3553]
cg07313709,RAB11FIP1,RAB11 family interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30265]
cg07361180,RALGPS2,Ral GEF with PH domain and SH3 binding motif 2 [Source:HGNC Symbol;Acc:HGNC:30279]
cg07484485,MXRA7,matrix remodeling associated 7 [Source:HGNC Symbol;Acc:HGNC:7541]
cg07552298,MOCOS,molybdenum cofactor sulfurase [Source:HGNC Symbol;Acc:HGNC:18234]
cg07819987,CCPG1,cell cycle progression 1 [Source:HGNC Symbol;Acc:HGNC:24227]
cg08039008,SDHAP1,succinate dehydrogenase complex flavoprotein subunit A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:32455]
cg08122545,HES4,hes family bHLH transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:24149]
cg08162224,OPN3,opsin 3 [Source:HGNC Symbol;Acc:HGNC:14007]
cg08506260,MIAT,myocardial infarction associated transcript (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:33425]
cg08766469,NARF,nuclear prelamin A recognition factor [Source:HGNC Symbol;Acc:HGNC:29916]
cg09095562,GTF3C5,general transcription factor IIIC subunit 5 [Source:HGNC Symbol;Acc:HGNC:4668]
cg09234995,C10orf18,NA
cg09584591,TGFBI,transforming growth factor beta induced [Source:HGNC Symbol;Acc:HGNC:11771]
cg09822001,APOA1BP,NA
cg09984370,ZNF567,zinc finger protein 567 [Source:HGNC Symbol;Acc:HGNC:28696]
cg10128806,FRAS1,Fraser extracellular matrix complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:19185]
cg10272801,ERCC4,ERCC excision repair 4, endonuclease catalytic subunit [Source:HGNC Symbol;Acc:HGNC:3436]
cg10276818,BAT5,NA
cg10395868,C14orf181,NA
cg11304212,UHRF1BP1,UHRF1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:21216]
cg11458974,HMOX1,heme oxygenase 1 [Source:HGNC Symbol;Acc:HGNC:5013]
cg11542402,OPTN,optineurin [Source:HGNC Symbol;Acc:HGNC:17142]
cg11789864,ABCB10,ATP binding cassette subfamily B member 10 [Source:HGNC Symbol;Acc:HGNC:41]
cg11931667,C12orf34,NA
cg11986615,MSTO1,misato 1, mitochondrial distribution and morphology regulator [Source:HGNC Symbol;Acc:HGNC:29678]
cg12047012,RGS2,regulator of G protein signaling 2 [Source:HGNC Symbol;Acc:HGNC:9998]
cg12059104,SAMD4A,sterile alpha motif domain containing 4A [Source:HGNC Symbol;Acc:HGNC:23023]
cg12108912,TMEM177,transmembrane protein 177 [Source:HGNC Symbol;Acc:HGNC:28143]
cg12138346,CASP9,caspase 9 [Source:HGNC Symbol;Acc:HGNC:1511]
cg12163132,TBX2,T-box 2 [Source:HGNC Symbol;Acc:HGNC:11597]
cg12876594,NPR2,natriuretic peptide receptor 2 [Source:HGNC Symbol;Acc:HGNC:7944]
cg13150344,CHKA,choline kinase alpha [Source:HGNC Symbol;Acc:HGNC:1937]
cg13609937,ABL1,ABL proto-oncogene 1, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:76]
cg13740482,ADCY6,adenylate cyclase 6 [Source:HGNC Symbol;Acc:HGNC:237]
cg13931707,MED18,mediator complex subunit 18 [Source:HGNC Symbol;Acc:HGNC:25944]
cg14162959,SMCR7L,NA
cg14530801,STX18,syntaxin 18 [Source:HGNC Symbol;Acc:HGNC:15942]
cg14572307,NEK3,NIMA related kinase 3 [Source:HGNC Symbol;Acc:HGNC:7746]
cg14687041,BCLAF1,BCL2 associated transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:16863]
cg14923289,TMEM14A,transmembrane protein 14A [Source:HGNC Symbol;Acc:HGNC:21076]
cg15251779,CHPF2,chondroitin polymerizing factor 2 [Source:HGNC Symbol;Acc:HGNC:29270]
cg15317173,KIAA1632,NA
cg15600987,CGN,cingulin [Source:HGNC Symbol;Acc:HGNC:17429]
cg15759889,DDA1,DET1 and DDB1 associated 1 [Source:HGNC Symbol;Acc:HGNC:28360]
cg15863826,PLCL2,phospholipase C like 2 [Source:HGNC Symbol;Acc:HGNC:9064]
cg15926342,SH3PXD2B,SH3 and PX domains 2B [Source:HGNC Symbol;Acc:HGNC:29242]
cg16316624,TMEM216,transmembrane protein 216 [Source:HGNC Symbol;Acc:HGNC:25018]
cg16474696,MRI1,methylthioribose-1-phosphate isomerase 1 [Source:HGNC Symbol;Acc:HGNC:28469]
cg16489360,TMEM209,transmembrane protein 209 [Source:HGNC Symbol;Acc:HGNC:21898]
cg16538289,TFEB,transcription factor EB [Source:HGNC Symbol;Acc:HGNC:11753]
cg16570917,PTPRF,protein tyrosine phosphatase, receptor type F [Source:HGNC Symbol;Acc:HGNC:9670]
cg16678437,EFCAB2,EF-hand calcium binding domain 2 [Source:HGNC Symbol;Acc:HGNC:28166]
cg16760049,PICK1,protein interacting with PRKCA 1 [Source:HGNC Symbol;Acc:HGNC:9394]
cg17148947,SETD4,SET domain containing 4 [Source:HGNC Symbol;Acc:HGNC:1258]
cg17192377,HDHD2,haloacid dehalogenase like hydrolase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25364]
cg17215446,ZNF197,zinc finger protein 197 [Source:HGNC Symbol;Acc:HGNC:12988]
cg17469356,TUSC2,tumor suppressor candidate 2 [Source:HGNC Symbol;Acc:HGNC:17034]
cg17911882,CDC37L1,cell division cycle 37 like 1 [Source:HGNC Symbol;Acc:HGNC:17179]
cg19045013,MYEOV2,NA
cg19462847,TAF10,TATA-box binding protein associated factor 10 [Source:HGNC Symbol;Acc:HGNC:11543]
cg19772938,MKLN1,muskelin 1 [Source:HGNC Symbol;Acc:HGNC:7109]
cg20093992,OTUB1,OTU deubiquitinase, ubiquitin aldehyde binding 1 [Source:HGNC Symbol;Acc:HGNC:23077]
cg20476319,HCFC2,host cell factor C2 [Source:HGNC Symbol;Acc:HGNC:24972]
cg20947377,PTPRZ1,protein tyrosine phosphatase, receptor type Z1 [Source:HGNC Symbol;Acc:HGNC:9685]
cg20948151,LSM10,LSM10, U7 small nuclear RNA associated [Source:HGNC Symbol;Acc:HGNC:17562]
cg22478919,ST6GALNAC2,ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10867]
cg22719037,SH2B3,SH2B adaptor protein 3 [Source:HGNC Symbol;Acc:HGNC:29605]
cg22828900,NTN4,netrin 4 [Source:HGNC Symbol;Acc:HGNC:13658]
cg24220766,BECN1,beclin 1 [Source:HGNC Symbol;Acc:HGNC:1034]
cg24370698,PGM1,phosphoglucomutase 1 [Source:HGNC Symbol;Acc:HGNC:8905]
cg24577378,SFRS1,NA
cg24920358,PPIE,peptidylprolyl isomerase E [Source:HGNC Symbol;Acc:HGNC:9258]
cg24935900,RAB11FIP5,RAB11 family interacting protein 5 [Source:HGNC Symbol;Acc:HGNC:24845]
cg25505610,EIF3M,eukaryotic translation initiation factor 3 subunit M [Source:HGNC Symbol;Acc:HGNC:24460]
cg26031047,FAM84B,family with sequence similarity 84 member B [Source:HGNC Symbol;Acc:HGNC:24166]
cg26220336,FAM83D,family with sequence similarity 83 member D [Source:HGNC Symbol;Acc:HGNC:16122]
cg26263477,ABCA7,ATP binding cassette subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:37]
cg27100123,SERPINB8,serpin family B member 8 [Source:HGNC Symbol;Acc:HGNC:8952]
cg27148471,RUVBL1,RuvB like AAA ATPase 1 [Source:HGNC Symbol;Acc:HGNC:10474]
cg27507237,NES,nestin [Source:HGNC Symbol;Acc:HGNC:7756]
