id,gene,description
cg02477448,H1F0,H1 histone family member 0 [Source:HGNC Symbol;Acc:HGNC:4714]
cg02697423,GPR161,G protein-coupled receptor 161 [Source:HGNC Symbol;Acc:HGNC:23694]
cg02788090,SOX9,SRY-box 9 [Source:HGNC Symbol;Acc:HGNC:11204]
cg02945740,PSMC3IP,PSMC3 interacting protein [Source:HGNC Symbol;Acc:HGNC:17928]
cg02965178,AKTIP,AKT interacting protein [Source:HGNC Symbol;Acc:HGNC:16710]
cg02985292,C16orf13,NA
cg03008269,BTBD10,BTB domain containing 10 [Source:HGNC Symbol;Acc:HGNC:21445]
cg03043228,NFASC,neurofascin [Source:HGNC Symbol;Acc:HGNC:29866]
cg03140118,ZC3H12A,zinc finger CCCH-type containing 12A [Source:HGNC Symbol;Acc:HGNC:26259]
cg03243110,C8orf59,chromosome 8 open reading frame 59 [Source:HGNC Symbol;Acc:HGNC:32235]
cg03247926,FLT1,fms related tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:3763]
cg03486832,KDM2B,lysine demethylase 2B [Source:HGNC Symbol;Acc:HGNC:13610]
cg04037038,FRZB,frizzled related protein [Source:HGNC Symbol;Acc:HGNC:3959]
cg04093149,SLC6A9,solute carrier family 6 member 9 [Source:HGNC Symbol;Acc:HGNC:11056]
cg04143346,AGL,amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase [Source:HGNC Symbol;Acc:HGNC:321]
cg04444006,ARFGAP2,ADP ribosylation factor GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:13504]
cg04471409,RPS6KA2,ribosomal protein S6 kinase A2 [Source:HGNC Symbol;Acc:HGNC:10431]
cg04932056,SPAG9,sperm associated antigen 9 [Source:HGNC Symbol;Acc:HGNC:14524]
cg05065583,CLK1,CDC like kinase 1 [Source:HGNC Symbol;Acc:HGNC:2068]
cg05095428,ANTXR1,anthrax toxin receptor 1 [Source:HGNC Symbol;Acc:HGNC:21014]
cg05277991,MITF,melanogenesis associated transcription factor [Source:HGNC Symbol;Acc:HGNC:7105]
cg05390307,FEZ1,fasciculation and elongation protein zeta 1 [Source:HGNC Symbol;Acc:HGNC:3659]
cg05485853,CDC42BPG,CDC42 binding protein kinase gamma [Source:HGNC Symbol;Acc:HGNC:29829]
cg05899224,SEC11C,SEC11 homolog C, signal peptidase complex subunit [Source:HGNC Symbol;Acc:HGNC:23400]
cg06350161,ELOVL1,ELOVL fatty acid elongase 1 [Source:HGNC Symbol;Acc:HGNC:14418]
cg06394476,ACTR2,ARP2 actin related protein 2 homolog [Source:HGNC Symbol;Acc:HGNC:169]
cg06399029,LTBP4,latent transforming growth factor beta binding protein 4 [Source:HGNC Symbol;Acc:HGNC:6717]
cg06618097,PNMAL2,NA
cg06766367,CBFB,core-binding factor beta subunit [Source:HGNC Symbol;Acc:HGNC:1539]
cg06899186,CUL1,cullin 1 [Source:HGNC Symbol;Acc:HGNC:2551]
cg06902898,GALE,UDP-galactose-4-epimerase [Source:HGNC Symbol;Acc:HGNC:4116]
cg06932256,GSTM4,glutathione S-transferase mu 4 [Source:HGNC Symbol;Acc:HGNC:4636]
cg06942685,ZNF542,NA
cg07003632,EML1,echinoderm microtubule associated protein like 1 [Source:HGNC Symbol;Acc:HGNC:3330]
cg07061707,IMP3,IMP3, U3 small nucleolar ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14497]
cg07116947,DPH1,diphthamide biosynthesis 1 [Source:HGNC Symbol;Acc:HGNC:3003]
cg07172280,DPP7,dipeptidyl peptidase 7 [Source:HGNC Symbol;Acc:HGNC:14892]
cg07399355,MUC1,mucin 1, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7508]
cg07408114,SIRPA,signal regulatory protein alpha [Source:HGNC Symbol;Acc:HGNC:9662]
cg07568141,MRPS18A,mitochondrial ribosomal protein S18A [Source:HGNC Symbol;Acc:HGNC:14515]
cg07656304,NAP1L1,nucleosome assembly protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:7637]
cg07830103,NFKB1,nuclear factor kappa B subunit 1 [Source:HGNC Symbol;Acc:HGNC:7794]
cg07870378,FAM100A,NA
cg07957953,GGT7,gamma-glutamyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:4259]
cg08229532,TOPBP1,DNA topoisomerase II binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17008]
cg08245509,SCYL3,SCY1 like pseudokinase 3 [Source:HGNC Symbol;Acc:HGNC:19285]
cg08512456,LOC401052,NA
cg08738269,ZFPM1,zinc finger protein, FOG family member 1 [Source:HGNC Symbol;Acc:HGNC:19762]
cg09140851,SH2D4A,SH2 domain containing 4A [Source:HGNC Symbol;Acc:HGNC:26102]
cg09358751,ZNF839,zinc finger protein 839 [Source:HGNC Symbol;Acc:HGNC:20345]
cg09581551,SOBP,sine oculis binding protein homolog [Source:HGNC Symbol;Acc:HGNC:29256]
cg09582351,ERGIC2,ERGIC and golgi 2 [Source:HGNC Symbol;Acc:HGNC:30208]
cg10155817,LOC220729,NA
cg10447982,BHLHE41,basic helix-loop-helix family member e41 [Source:HGNC Symbol;Acc:HGNC:16617]
cg10449935,C12orf29,chromosome 12 open reading frame 29 [Source:HGNC Symbol;Acc:HGNC:25322]
cg10546487,CLIC4,chloride intracellular channel 4 [Source:HGNC Symbol;Acc:HGNC:13518]
cg10566578,UNC119B,unc-119 lipid binding chaperone B [Source:HGNC Symbol;Acc:HGNC:16488]
cg11046380,DYNC1I2,dynein cytoplasmic 1 intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:2964]
cg11089837,BRMS1L,breast cancer metastasis-suppressor 1 like [Source:HGNC Symbol;Acc:HGNC:20512]
cg11613875,C9orf72,chromosome 9 open reading frame 72 [Source:HGNC Symbol;Acc:HGNC:28337]
cg11629232,EPN1,epsin 1 [Source:HGNC Symbol;Acc:HGNC:21604]
cg11645532,GLTSCR1,NA
cg11941228,MAST4,microtubule associated serine/threonine kinase family member 4 [Source:HGNC Symbol;Acc:HGNC:19037]
cg11963595,IDH2,isocitrate dehydrogenase (NADP(+)) 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:5383]
cg12382398,ANPEP,alanyl aminopeptidase, membrane [Source:HGNC Symbol;Acc:HGNC:500]
cg12393589,C7orf40,NA
cg12904950,NPHP4,nephrocystin 4 [Source:HGNC Symbol;Acc:HGNC:19104]
cg13213755,NPTN,neuroplastin [Source:HGNC Symbol;Acc:HGNC:17867]
cg13428746,MAGEF1,MAGE family member F1 [Source:HGNC Symbol;Acc:HGNC:29639]
cg13617248,DSCR3,NA
cg13678009,SWAP70,switching B cell complex subunit SWAP70 [Source:HGNC Symbol;Acc:HGNC:17070]
cg13709639,TUBA1B,tubulin alpha 1b [Source:HGNC Symbol;Acc:HGNC:18809]
cg14600997,ZER1,zyg-11 related cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:30960]
cg14837817,PYCRL,NA
cg15010352,MAST1,microtubule associated serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:19034]
cg15432938,FRAT1,FRAT1, WNT signaling pathway regulator [Source:HGNC Symbol;Acc:HGNC:3944]
cg15804973,MAP3K5,mitogen-activated protein kinase kinase kinase 5 [Source:HGNC Symbol;Acc:HGNC:6857]
cg16069236,MRPL39,mitochondrial ribosomal protein L39 [Source:HGNC Symbol;Acc:HGNC:14027]
cg16243646,PLA2G12A,phospholipase A2 group XIIA [Source:HGNC Symbol;Acc:HGNC:18554]
cg16828648,PGAP2,post-GPI attachment to proteins 2 [Source:HGNC Symbol;Acc:HGNC:17893]
cg17691309,TPM2,tropomyosin 2 [Source:HGNC Symbol;Acc:HGNC:12011]
cg17777034,AKAP8,A-kinase anchoring protein 8 [Source:HGNC Symbol;Acc:HGNC:378]
cg18224556,DPF2,double PHD fingers 2 [Source:HGNC Symbol;Acc:HGNC:9964]
cg18454990,C7orf50,chromosome 7 open reading frame 50 [Source:HGNC Symbol;Acc:HGNC:22421]
cg18848688,LIFR,LIF receptor alpha [Source:HGNC Symbol;Acc:HGNC:6597]
cg20935023,PSMB6,proteasome subunit beta 6 [Source:HGNC Symbol;Acc:HGNC:9543]
cg21030419,SNX8,sorting nexin 8 [Source:HGNC Symbol;Acc:HGNC:14972]
cg21546874,H6PD,hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4795]
cg22123387,CLDN4,claudin 4 [Source:HGNC Symbol;Acc:HGNC:2046]
cg22283488,ATP5A1,NA
cg22319885,CNOT4,CCR4-NOT transcription complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:7880]
cg23681730,TRIM44,tripartite motif containing 44 [Source:HGNC Symbol;Acc:HGNC:19016]
cg24998816,TMX1,thioredoxin related transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:15487]
cg25010118,DSEL,dermatan sulfate epimerase-like [Source:HGNC Symbol;Acc:HGNC:18144]
cg25181749,CDK8,cyclin dependent kinase 8 [Source:HGNC Symbol;Acc:HGNC:1779]
cg25631489,PHC3,polyhomeotic homolog 3 [Source:HGNC Symbol;Acc:HGNC:15682]
cg26880073,NAPA,NSF attachment protein alpha [Source:HGNC Symbol;Acc:HGNC:7641]
cg27180492,ZNF184,zinc finger protein 184 [Source:HGNC Symbol;Acc:HGNC:12975]
