id,gene,description
cg01924993,H2AFX,H2A histone family member X [Source:HGNC Symbol;Acc:HGNC:4739]
cg01942719,MIIP,migration and invasion inhibitory protein [Source:HGNC Symbol;Acc:HGNC:25715]
cg01966344,DEPDC5,DEP domain containing 5 [Source:HGNC Symbol;Acc:HGNC:18423]
cg01986123,ARL4A,ADP ribosylation factor like GTPase 4A [Source:HGNC Symbol;Acc:HGNC:695]
cg02027561,NCOA7,nuclear receptor coactivator 7 [Source:HGNC Symbol;Acc:HGNC:21081]
cg02055253,DCAF4,DDB1 and CUL4 associated factor 4 [Source:HGNC Symbol;Acc:HGNC:20229]
cg02085119,MAL2,mal, T cell differentiation protein 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:13634]
cg02133324,FAM18B2,NA
cg02146026,TSNARE1,t-SNARE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26437]
cg02224749,LMCD1,LIM and cysteine rich domains 1 [Source:HGNC Symbol;Acc:HGNC:6633]
cg02305850,TIRAP,TIR domain containing adaptor protein [Source:HGNC Symbol;Acc:HGNC:17192]
cg02329767,STARD4,StAR related lipid transfer domain containing 4 [Source:HGNC Symbol;Acc:HGNC:18058]
cg02338538,CDK2AP1,cyclin dependent kinase 2 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:14002]
cg02458483,KIAA1522,KIAA1522 [Source:HGNC Symbol;Acc:HGNC:29301]
cg02470124,CYCS,cytochrome c, somatic [Source:HGNC Symbol;Acc:HGNC:19986]
cg02531905,C17orf51,chromosome 17 open reading frame 51 [Source:HGNC Symbol;Acc:HGNC:27904]
cg02614657,MEX3D,mex-3 RNA binding family member D [Source:HGNC Symbol;Acc:HGNC:16734]
cg02633761,IQSEC1,IQ motif and Sec7 domain 1 [Source:HGNC Symbol;Acc:HGNC:29112]
cg02639608,GADD45A,growth arrest and DNA damage inducible alpha [Source:HGNC Symbol;Acc:HGNC:4095]
cg02686662,PPAP2C,NA
cg02712222,SSR1,signal sequence receptor subunit 1 [Source:HGNC Symbol;Acc:HGNC:11323]
cg02809401,LTBP3,latent transforming growth factor beta binding protein 3 [Source:HGNC Symbol;Acc:HGNC:6716]
cg02811712,ARPP19,cAMP regulated phosphoprotein 19 [Source:HGNC Symbol;Acc:HGNC:16967]
cg02822963,COMMD2,COMM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24993]
cg02883230,PARP6,poly(ADP-ribose) polymerase family member 6 [Source:HGNC Symbol;Acc:HGNC:26921]
cg02887458,GATAD2A,GATA zinc finger domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29989]
cg02953624,EIF4G3,eukaryotic translation initiation factor 4 gamma 3 [Source:HGNC Symbol;Acc:HGNC:3298]
cg03000419,CCDC90B,coiled-coil domain containing 90B [Source:HGNC Symbol;Acc:HGNC:28108]
cg03006225,PLEKHM2,pleckstrin homology and RUN domain containing M2 [Source:HGNC Symbol;Acc:HGNC:29131]
cg03063797,SAV1,salvador family WW domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:17795]
cg03117949,USP16,ubiquitin specific peptidase 16 [Source:HGNC Symbol;Acc:HGNC:12614]
cg03131358,CCDC134,coiled-coil domain containing 134 [Source:HGNC Symbol;Acc:HGNC:26185]
cg03173975,MTG1,mitochondrial ribosome associated GTPase 1 [Source:HGNC Symbol;Acc:HGNC:32159]
cg03177231,TBKBP1,TBK1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:30140]
cg03195667,YPEL2,yippee like 2 [Source:HGNC Symbol;Acc:HGNC:18326]
cg03203287,VILL,villin like [Source:HGNC Symbol;Acc:HGNC:30906]
cg03213860,PAK1,p21 (RAC1) activated kinase 1 [Source:HGNC Symbol;Acc:HGNC:8590]
cg03252977,TBC1D20,TBC1 domain family member 20 [Source:HGNC Symbol;Acc:HGNC:16133]
cg03292648,EXO1,exonuclease 1 [Source:HGNC Symbol;Acc:HGNC:3511]
cg03312426,RRAS,RAS related [Source:HGNC Symbol;Acc:HGNC:10447]
cg03341334,DUSP23,dual specificity phosphatase 23 [Source:HGNC Symbol;Acc:HGNC:21480]
cg03344031,MYH14,myosin heavy chain 14 [Source:HGNC Symbol;Acc:HGNC:23212]
cg03366168,C22orf9,NA
cg03414631,FAM54B,NA
cg03480346,MFSD2B,major facilitator superfamily domain containing 2B [Source:HGNC Symbol;Acc:HGNC:37207]
cg03571129,ZC3H6,zinc finger CCCH-type containing 6 [Source:HGNC Symbol;Acc:HGNC:24762]
cg03607117,SFMBT1,Scm like with four mbt domains 1 [Source:HGNC Symbol;Acc:HGNC:20255]
cg03719283,GUCY1A3,NA
cg03743605,TOR3A,torsin family 3 member A [Source:HGNC Symbol;Acc:HGNC:11997]
cg03766516,C19orf29,NA
cg03783925,TSPAN15,tetraspanin 15 [Source:HGNC Symbol;Acc:HGNC:23298]
cg03818826,AARS,alanyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:20]
cg03946269,MANEAL,mannosidase endo-alpha like [Source:HGNC Symbol;Acc:HGNC:26452]
cg04015777,C13orf27,NA
cg04028634,ADCY1,adenylate cyclase 1 [Source:HGNC Symbol;Acc:HGNC:232]
cg04101379,DZIP1,DAZ interacting zinc finger protein 1 [Source:HGNC Symbol;Acc:HGNC:20908]
cg04153991,PHLDB2,pleckstrin homology like domain family B member 2 [Source:HGNC Symbol;Acc:HGNC:29573]
cg04159993,DLST,dihydrolipoamide S-succinyltransferase [Source:HGNC Symbol;Acc:HGNC:2911]
cg04174180,ZNF23,zinc finger protein 23 [Source:HGNC Symbol;Acc:HGNC:13023]
cg04222463,RRP7A,ribosomal RNA processing 7 homolog A [Source:HGNC Symbol;Acc:HGNC:24286]
cg04328703,KIF26A,kinesin family member 26A [Source:HGNC Symbol;Acc:HGNC:20226]
cg04379738,POLE2,DNA polymerase epsilon 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9178]
cg04469686,HSD17B7,hydroxysteroid 17-beta dehydrogenase 7 [Source:HGNC Symbol;Acc:HGNC:5215]
cg04490478,HMBS,hydroxymethylbilane synthase [Source:HGNC Symbol;Acc:HGNC:4982]
cg04541228,NEIL2,nei like DNA glycosylase 2 [Source:HGNC Symbol;Acc:HGNC:18956]
cg04568265,FAM46C,family with sequence similarity 46 member C [Source:HGNC Symbol;Acc:HGNC:24712]
cg04608290,PGM2L1,phosphoglucomutase 2 like 1 [Source:HGNC Symbol;Acc:HGNC:20898]
cg04622772,WRNIP1,Werner helicase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:20876]
cg04704294,PDE4B,phosphodiesterase 4B [Source:HGNC Symbol;Acc:HGNC:8781]
cg04776516,SNX25,sorting nexin 25 [Source:HGNC Symbol;Acc:HGNC:21883]
cg04870460,PRKAB2,protein kinase AMP-activated non-catalytic subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:9379]
cg04939496,PLAU,plasminogen activator, urokinase [Source:HGNC Symbol;Acc:HGNC:9052]
cg05010129,ZNF706,zinc finger protein 706 [Source:HGNC Symbol;Acc:HGNC:24992]
cg05010623,ACVR1C,activin A receptor type 1C [Source:HGNC Symbol;Acc:HGNC:18123]
cg05097643,PAQR4,progestin and adipoQ receptor family member 4 [Source:HGNC Symbol;Acc:HGNC:26386]
cg05113734,DYNLT1,dynein light chain Tctex-type 1 [Source:HGNC Symbol;Acc:HGNC:11697]
cg05123019,ALDH18A1,aldehyde dehydrogenase 18 family member A1 [Source:HGNC Symbol;Acc:HGNC:9722]
cg05147525,CHD4,chromodomain helicase DNA binding protein 4 [Source:HGNC Symbol;Acc:HGNC:1919]
cg05157912,JDP2,Jun dimerization protein 2 [Source:HGNC Symbol;Acc:HGNC:17546]
cg05227667,RNF122,ring finger protein 122 [Source:HGNC Symbol;Acc:HGNC:21147]
cg05261851,SLC12A4,solute carrier family 12 member 4 [Source:HGNC Symbol;Acc:HGNC:10913]
cg05365670,LPCAT1,lysophosphatidylcholine acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:25718]
cg05447186,PANK2,pantothenate kinase 2 [Source:HGNC Symbol;Acc:HGNC:15894]
cg05483406,ZNF34,zinc finger protein 34 [Source:HGNC Symbol;Acc:HGNC:13098]
cg05500549,SUCLG1,succinate-CoA ligase alpha subunit [Source:HGNC Symbol;Acc:HGNC:11449]
cg05518283,CELSR3,cadherin EGF LAG seven-pass G-type receptor 3 [Source:HGNC Symbol;Acc:HGNC:3230]
cg05527337,SMOC2,SPARC related modular calcium binding 2 [Source:HGNC Symbol;Acc:HGNC:20323]
cg05599550,ABCC3,ATP binding cassette subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:54]
cg05611719,MRPL38,mitochondrial ribosomal protein L38 [Source:HGNC Symbol;Acc:HGNC:14033]
cg05615763,FNIP2,folliculin interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:29280]
cg05636131,ZNF398,zinc finger protein 398 [Source:HGNC Symbol;Acc:HGNC:18373]
cg05657090,RNASEH2A,ribonuclease H2 subunit A [Source:HGNC Symbol;Acc:HGNC:18518]
cg05702052,C10orf88,chromosome 10 open reading frame 88 [Source:HGNC Symbol;Acc:HGNC:25822]
cg05713971,HERPUD1,homocysteine inducible ER protein with ubiquitin like domain 1 [Source:HGNC Symbol;Acc:HGNC:13744]
cg05806233,GNAI1,G protein subunit alpha i1 [Source:HGNC Symbol;Acc:HGNC:4384]
cg05823563,C9orf125,NA
cg05832487,C16orf59,NA
cg05865011,C17orf28,NA
cg05898907,CLDND1,claudin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:1322]
cg05913672,TNPO2,transportin 2 [Source:HGNC Symbol;Acc:HGNC:19998]
cg05938316,CGGBP1,CGG triplet repeat binding protein 1 [Source:HGNC Symbol;Acc:HGNC:1888]
cg06049736,NFATC1,nuclear factor of activated T cells 1 [Source:HGNC Symbol;Acc:HGNC:7775]
cg06083669,ITPA,inosine triphosphatase [Source:HGNC Symbol;Acc:HGNC:6176]
cg06086141,PYCR2,pyrroline-5-carboxylate reductase 2 [Source:HGNC Symbol;Acc:HGNC:30262]
cg06154544,METRN,meteorin, glial cell differentiation regulator [Source:HGNC Symbol;Acc:HGNC:14151]
cg06221222,BCAR3,BCAR3, NSP family adaptor protein [Source:HGNC Symbol;Acc:HGNC:973]
cg06292277,CLCN3,chloride voltage-gated channel 3 [Source:HGNC Symbol;Acc:HGNC:2021]
cg06296613,CEP120,centrosomal protein 120 [Source:HGNC Symbol;Acc:HGNC:26690]
cg06440065,C19orf12,chromosome 19 open reading frame 12 [Source:HGNC Symbol;Acc:HGNC:25443]
cg06606456,ZBED5,zinc finger BED-type containing 5 [Source:HGNC Symbol;Acc:HGNC:30803]
cg06616057,G0S2,G0/G1 switch 2 [Source:HGNC Symbol;Acc:HGNC:30229]
cg06622725,PEX16,peroxisomal biogenesis factor 16 [Source:HGNC Symbol;Acc:HGNC:8857]
cg06697600,GRPEL1,GrpE like 1, mitochondrial [Source:HGNC Symbol;Acc:HGNC:19696]
cg06698844,ACTR1B,ARP1 actin related protein 1 homolog B [Source:HGNC Symbol;Acc:HGNC:168]
cg06799422,MGA,MGA, MAX dimerization protein [Source:HGNC Symbol;Acc:HGNC:14010]
cg06815817,ZNF212,zinc finger protein 212 [Source:HGNC Symbol;Acc:HGNC:13004]
cg06867613,ATPBD4,NA
cg06974755,RALGDS,ral guanine nucleotide dissociation stimulator [Source:HGNC Symbol;Acc:HGNC:9842]
cg07013258,BCL7C,BCL tumor suppressor 7C [Source:HGNC Symbol;Acc:HGNC:1006]
cg07080372,SLC25A22,solute carrier family 25 member 22 [Source:HGNC Symbol;Acc:HGNC:19954]
cg07115558,TLE2,transducin like enhancer of split 2 [Source:HGNC Symbol;Acc:HGNC:11838]
cg07156669,CPD,carboxypeptidase D [Source:HGNC Symbol;Acc:HGNC:2301]
cg07194093,PTPRM,protein tyrosine phosphatase, receptor type M [Source:HGNC Symbol;Acc:HGNC:9675]
cg07197059,EFS,embryonal Fyn-associated substrate [Source:HGNC Symbol;Acc:HGNC:16898]
cg07224215,SPC25,SPC25, NDC80 kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:24031]
cg07243700,RTCD1,NA
cg07321681,CEP55,centrosomal protein 55 [Source:HGNC Symbol;Acc:HGNC:1161]
cg07414207,CUL5,cullin 5 [Source:HGNC Symbol;Acc:HGNC:2556]
cg07437286,SF1,splicing factor 1 [Source:HGNC Symbol;Acc:HGNC:12950]
cg07462670,RPL30,ribosomal protein L30 [Source:HGNC Symbol;Acc:HGNC:10333]
cg07464217,CTSZ,cathepsin Z [Source:HGNC Symbol;Acc:HGNC:2547]
cg07611000,EHBP1L1,EH domain binding protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:30682]
cg07638098,ASCC2,activating signal cointegrator 1 complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:24103]
cg07663732,TMEM91,transmembrane protein 91 [Source:HGNC Symbol;Acc:HGNC:32393]
cg07671776,SH3PXD2A,SH3 and PX domains 2A [Source:HGNC Symbol;Acc:HGNC:23664]
cg07753203,OLFML2A,olfactomedin like 2A [Source:HGNC Symbol;Acc:HGNC:27270]
cg07822362,DDX23,DEAD-box helicase 23 [Source:HGNC Symbol;Acc:HGNC:17347]
cg07845392,SLC25A10,solute carrier family 25 member 10 [Source:HGNC Symbol;Acc:HGNC:10980]
cg07853246,INPP4B,inositol polyphosphate-4-phosphatase type II B [Source:HGNC Symbol;Acc:HGNC:6075]
cg07881228,PLEKHA8,pleckstrin homology domain containing A8 [Source:HGNC Symbol;Acc:HGNC:30037]
cg07949597,ZNF75A,zinc finger protein 75a [Source:HGNC Symbol;Acc:HGNC:13146]
cg08037817,TALDO1,transaldolase 1 [Source:HGNC Symbol;Acc:HGNC:11559]
cg08047426,ZNF440,zinc finger protein 440 [Source:HGNC Symbol;Acc:HGNC:20874]
cg08159594,NAPEPLD,N-acyl phosphatidylethanolamine phospholipase D [Source:HGNC Symbol;Acc:HGNC:21683]
cg08541895,NR2C2AP,nuclear receptor 2C2 associated protein [Source:HGNC Symbol;Acc:HGNC:30763]
cg08612140,NPM3,nucleophosmin/nucleoplasmin 3 [Source:HGNC Symbol;Acc:HGNC:7931]
cg08642743,EXOC7,exocyst complex component 7 [Source:HGNC Symbol;Acc:HGNC:23214]
cg08728297,FCHSD2,FCH and double SH3 domains 2 [Source:HGNC Symbol;Acc:HGNC:29114]
cg08854511,UBP1,upstream binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12507]
cg08905130,RAI1,retinoic acid induced 1 [Source:HGNC Symbol;Acc:HGNC:9834]
cg08926982,KIF1B,kinesin family member 1B [Source:HGNC Symbol;Acc:HGNC:16636]
cg08949974,RBM47,RNA binding motif protein 47 [Source:HGNC Symbol;Acc:HGNC:30358]
cg08957018,NDUFA6,NADH:ubiquinone oxidoreductase subunit A6 [Source:HGNC Symbol;Acc:HGNC:7690]
cg08963712,NPLOC4,NPL4 homolog, ubiquitin recognition factor [Source:HGNC Symbol;Acc:HGNC:18261]
cg09019013,NBR1,NBR1, autophagy cargo receptor [Source:HGNC Symbol;Acc:HGNC:6746]
cg09056501,RNFT1,ring finger protein, transmembrane 1 [Source:HGNC Symbol;Acc:HGNC:30206]
cg09178384,SH3RF1,SH3 domain containing ring finger 1 [Source:HGNC Symbol;Acc:HGNC:17650]
cg09225287,SEMA3C,semaphorin 3C [Source:HGNC Symbol;Acc:HGNC:10725]
cg09274587,LEPREL2,NA
cg09404334,SNX14,sorting nexin 14 [Source:HGNC Symbol;Acc:HGNC:14977]
cg09463466,LINGO1,leucine rich repeat and Ig domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21205]
cg09528747,HNRPLL,NA
cg09549240,RPP25,ribonuclease P and MRP subunit p25 [Source:HGNC Symbol;Acc:HGNC:30361]
cg09879797,WSB2,WD repeat and SOCS box containing 2 [Source:HGNC Symbol;Acc:HGNC:19222]
cg09988663,CDKN3,cyclin dependent kinase inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:1791]
cg10069121,S100A11,S100 calcium binding protein A11 [Source:HGNC Symbol;Acc:HGNC:10488]
cg10081723,B2M,beta-2-microglobulin [Source:HGNC Symbol;Acc:HGNC:914]
cg10090217,TBRG4,transforming growth factor beta regulator 4 [Source:HGNC Symbol;Acc:HGNC:17443]
cg10133630,RNF141,ring finger protein 141 [Source:HGNC Symbol;Acc:HGNC:21159]
cg10207052,SLC10A7,solute carrier family 10 member 7 [Source:HGNC Symbol;Acc:HGNC:23088]
cg10239186,SFT2D1,SFT2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21102]
cg10376598,LPAR2,lysophosphatidic acid receptor 2 [Source:HGNC Symbol;Acc:HGNC:3168]
cg10430205,GTF2B,general transcription factor IIB [Source:HGNC Symbol;Acc:HGNC:4648]
cg10438011,SPRY2,sprouty RTK signaling antagonist 2 [Source:HGNC Symbol;Acc:HGNC:11270]
cg10474546,FMNL3,formin like 3 [Source:HGNC Symbol;Acc:HGNC:23698]
cg10519840,C6orf145,NA
cg10607899,USP6NL,USP6 N-terminal like [Source:HGNC Symbol;Acc:HGNC:16858]
cg10654010,DGKE,diacylglycerol kinase epsilon [Source:HGNC Symbol;Acc:HGNC:2852]
cg10680051,ROBO3,roundabout guidance receptor 3 [Source:HGNC Symbol;Acc:HGNC:13433]
cg10711039,CEP68,centrosomal protein 68 [Source:HGNC Symbol;Acc:HGNC:29076]
cg10797813,PHF1,PHD finger protein 1 [Source:HGNC Symbol;Acc:HGNC:8919]
cg10825850,DDX41,DEAD-box helicase 41 [Source:HGNC Symbol;Acc:HGNC:18674]
cg10918419,C8orf55,NA
cg10983623,DDX6,DEAD-box helicase 6 [Source:HGNC Symbol;Acc:HGNC:2747]
cg11021222,NEDD1,neural precursor cell expressed, developmentally down-regulated 1 [Source:HGNC Symbol;Acc:HGNC:7723]
cg11118778,PAWR,pro-apoptotic WT1 regulator [Source:HGNC Symbol;Acc:HGNC:8614]
cg11348249,AKAP12,A-kinase anchoring protein 12 [Source:HGNC Symbol;Acc:HGNC:370]
cg11354057,SLC36A4,solute carrier family 36 member 4 [Source:HGNC Symbol;Acc:HGNC:19660]
cg11404039,PLRG1,pleiotropic regulator 1 [Source:HGNC Symbol;Acc:HGNC:9089]
cg11518257,AURKAIP1,aurora kinase A interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24114]
cg11528995,IGSF3,immunoglobulin superfamily member 3 [Source:HGNC Symbol;Acc:HGNC:5950]
cg11571761,ELL2,elongation factor for RNA polymerase II 2 [Source:HGNC Symbol;Acc:HGNC:17064]
cg11660018,PRSS23,serine protease 23 [Source:HGNC Symbol;Acc:HGNC:14370]
cg11693581,KIAA1598,NA
cg11737403,ZNF460,zinc finger protein 460 [Source:HGNC Symbol;Acc:HGNC:21628]
cg11925488,SLC35C1,solute carrier family 35 member C1 [Source:HGNC Symbol;Acc:HGNC:20197]
cg11952714,SNX7,sorting nexin 7 [Source:HGNC Symbol;Acc:HGNC:14971]
cg12241297,HNRNPA0,heterogeneous nuclear ribonucleoprotein A0 [Source:HGNC Symbol;Acc:HGNC:5030]
cg12256550,CREB3L1,cAMP responsive element binding protein 3 like 1 [Source:HGNC Symbol;Acc:HGNC:18856]
cg12286540,MBD3,methyl-CpG binding domain protein 3 [Source:HGNC Symbol;Acc:HGNC:6918]
cg12611449,PKP1,plakophilin 1 [Source:HGNC Symbol;Acc:HGNC:9023]
cg13209487,SRXN1,sulfiredoxin 1 [Source:HGNC Symbol;Acc:HGNC:16132]
